Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,
SHR,2014,2014-06-26 12:00:00,5.856,14.7962,0.3254,11.84671,
SHR,2014,2014-06-26 12:00:00,5.882,14.7737,0.3214,11.82358,
SHR,2014,2014-06-26 12:00:00,5.912,14.7508,0.3373,11.80993,
SHR,2014,2014-06-26 12:00:00,5.932,14.728,0.3333,11.80633,
SHR,2014,2014-06-26 12:00:00,5.95,14.7056,0.2738,11.79916,
SHR,2014,2014-06-26 12:00:00,5.967,14.6832,0.2658,11.79477,
SHR,2014,2014-06-26 12:00:00,5.989,14.6605,0.2777,11.78439,
SHR,2014,2014-06-26 12:00:00,6.017,14.638,0.2738,11.78271,
SHR,2014,2014-06-26 12:00:00,6.048,14.6166,0.3254,11.79245,
SHR,2014,2014-06-26 12:00:00,6.074,14.5972,0.3055,11.79341,
SHR,2014,2014-06-26 12:00:00,6.093,14.5799,0.3333,11.78752,
SHR,2014,2014-06-26 12:00:00,6.107,14.5642,0.3373,11.79374,
SHR,2014,2014-06-26 12:00:00,6.122,14.5491,0.3333,11.80453,
SHR,2014,2014-06-26 12:00:00,6.145,14.5342,0.3452,11.80064,
SHR,2014,2014-06-26 12:00:00,6.178,14.5194,0.3571,11.78888,
SHR,2014,2014-06-26 12:00:00,6.213,14.5052,0.3333,11.774,
SHR,2014,2014-06-26 12:00:00,6.237,14.4921,0.3214,11.75895,
SHR,2014,2014-06-26 12:00:00,6.256,14.4802,0.3333,11.75149,
SHR,2014,2014-06-26 12:00:00,6.276,14.4696,0.3333,11.75363,
SHR,2014,2014-06-26 12:00:00,6.293,14.46,0.3293,11.74843,
SHR,2014,2014-06-26 12:00:00,6.305,14.4514,0.3293,11.74721,
SHR,2014,2014-06-26 12:00:00,6.318,14.4432,0.3333,11.73558,
SHR,2014,2014-06-26 12:00:00,6.333,14.4349,0.3293,11.73743,
SHR,2014,2014-06-26 12:00:00,6.352,14.4264,0.3254,11.72565,
SHR,2014,2014-06-26 12:00:00,6.369,14.4178,0.3373,11.71348,
SHR,2014,2014-06-26 12:00:00,6.387,14.4094,0.3293,11.69872,
SHR,2014,2014-06-26 12:00:00,6.404,14.4013,0.3214,11.6928,
SHR,2014,2014-06-26 12:00:00,6.418,14.3934,0.3531,11.68267,
SHR,2014,2014-06-26 12:00:00,6.433,14.3854,0.3412,11.66864,
SHR,2014,2014-06-26 12:00:00,6.452,14.3771,0.3214,11.66714,
SHR,2014,2014-06-26 12:00:00,6.468,14.3683,0.3452,11.6555,
SHR,2014,2014-06-26 12:00:00,6.485,14.3589,0.3293,11.64743,
SHR,2014,2014-06-26 12:00:00,6.507,14.3493,0.3373,11.63783,
SHR,2014,2014-06-26 12:00:00,6.526,14.3395,0.3333,11.63078,
SHR,2014,2014-06-26 12:00:00,6.543,14.3297,0.3571,11.62418,
SHR,2014,2014-06-26 12:00:00,6.559,14.3194,0.3333,11.62071,
SHR,2014,2014-06-26 12:00:00,6.582,14.3084,0.3293,11.60491,
SHR,2014,2014-06-26 12:00:00,6.612,14.2966,0.3531,11.59974,
SHR,2014,2014-06-26 12:00:00,6.645,14.2843,0.3293,11.58898,
SHR,2014,2014-06-26 12:00:00,6.677,14.2719,0.3452,11.58351,
SHR,2014,2014-06-26 12:00:00,6.715,14.26,0.3174,11.57874,
SHR,2014,2014-06-26 12:00:00,6.747,14.2491,0.3373,11.57526,
SHR,2014,2014-06-26 12:00:00,6.769,14.2395,0.4047,11.57363,
SHR,2014,2014-06-26 12:00:00,6.784,14.2309,0.3888,11.57358,
SHR,2014,2014-06-26 12:00:00,6.794,14.2231,0.4047,11.57091,
SHR,2014,2014-06-26 12:00:00,6.811,14.2155,0.4087,11.56517,
SHR,2014,2014-06-26 12:00:00,6.832,14.2078,0.3928,11.55975,
SHR,2014,2014-06-26 12:00:00,6.856,14.2,0.3928,11.55613,
SHR,2014,2014-06-26 12:00:00,6.884,14.1921,0.4087,11.54948,
SHR,2014,2014-06-26 12:00:00,6.909,14.1833,0.3849,11.53787,
SHR,2014,2014-06-26 12:00:00,6.938,14.173,0.3968,11.52746,
SHR,2014,2014-06-26 12:00:00,6.973,14.1621,0.4087,11.51547,
SHR,2014,2014-06-26 12:00:00,7,14.1515,0.3888,11.49956,
SHR,2014,2014-06-26 12:00:00,7.021,14.1416,0.3849,11.4769,
SHR,2014,2014-06-26 12:00:00,7.044,14.1322,0.4126,11.44611,
SHR,2014,2014-06-26 12:00:00,7.069,14.1234,0.4563,11.41065,
SHR,2014,2014-06-26 12:00:00,7.098,14.1155,0.4444,11.36841,
SHR,2014,2014-06-26 12:00:00,7.12,14.1088,0.4682,11.34187,
SHR,2014,2014-06-26 12:00:00,7.133,14.1032,0.4721,11.29864,
SHR,2014,2014-06-26 12:00:00,7.14,14.0985,0.3968,11.26551,
SHR,2014,2014-06-26 12:00:00,7.15,14.0944,0.3849,11.24307,
SHR,2014,2014-06-26 12:00:00,7.165,14.0902,0.4047,11.22421,
SHR,2014,2014-06-26 12:00:00,7.182,14.0858,0.3928,11.22305,
SHR,2014,2014-06-26 12:00:00,7.207,14.0813,0.3809,11.21681,
SHR,2014,2014-06-26 12:00:00,7.235,14.0768,0.3412,11.22052,
SHR,2014,2014-06-26 12:00:00,7.258,14.0725,0.3333,11.23769,
SHR,2014,2014-06-26 12:00:00,7.273,14.0684,0.3333,11.25527,
SHR,2014,2014-06-26 12:00:00,7.286,14.0648,0.3174,11.2716,
SHR,2014,2014-06-26 12:00:00,7.296,14.0614,0.3928,11.28829,
SHR,2014,2014-06-26 12:00:00,7.303,14.058,0.4047,11.30337,
SHR,2014,2014-06-26 12:00:00,7.314,14.0545,0.3928,11.30902,
SHR,2014,2014-06-26 12:00:00,7.332,14.0507,0.3928,11.31165,
SHR,2014,2014-06-26 12:00:00,7.358,14.0469,0.4642,11.30633,
SHR,2014,2014-06-26 12:00:00,7.379,14.0438,0.4642,11.29529,
SHR,2014,2014-06-26 12:00:00,7.392,14.0417,0.4523,11.28242,
SHR,2014,2014-06-26 12:00:00,7.396,14.0409,0.4721,11.26933,
SHR,2014,2014-06-26 12:00:00,7.396,14.0399,0.4325,11.25127,
SHR,2014,2014-06-26 12:00:00,7.411,14.0372,0.4523,11.22339,
SHR,2014,2014-06-26 12:00:00,7.438,14.0328,0.4642,11.20394,
SHR,2014,2014-06-26 12:00:00,7.462,14.028,0.4721,11.17851,
SHR,2014,2014-06-26 12:00:00,7.473,14.0242,0.4523,11.15707,
SHR,2014,2014-06-26 12:00:00,7.481,14.0217,0.4563,11.14024,
SHR,2014,2014-06-26 12:00:00,7.493,14.0196,0.4682,11.12215,
SHR,2014,2014-06-26 12:00:00,7.51,14.0158,0.4364,11.10546,
SHR,2014,2014-06-26 12:00:00,7.526,14.0099,0.4523,11.09297,
SHR,2014,2014-06-26 12:00:00,7.545,14.0026,0.4444,11.0791,
SHR,2014,2014-06-26 12:00:00,7.571,13.9948,0.4563,11.0748,
SHR,2014,2014-06-26 12:00:00,7.594,13.9868,0.4642,11.08044,
SHR,2014,2014-06-26 12:00:00,7.622,13.9789,0.4801,11.09131,
SHR,2014,2014-06-26 12:00:00,7.647,13.9717,0.5079,11.09869,
SHR,2014,2014-06-26 12:00:00,7.659,13.9655,0.5158,11.09972,
SHR,2014,2014-06-26 12:00:00,7.663,13.96,0.5198,11.09612,
SHR,2014,2014-06-26 12:00:00,7.677,13.9548,0.5158,11.08919,
SHR,2014,2014-06-26 12:00:00,7.7,13.9494,0.5198,11.08412,
SHR,2014,2014-06-26 12:00:00,7.724,13.9436,0.5237,11.06544,
SHR,2014,2014-06-26 12:00:00,7.75,13.9372,0.5158,11.06291,
SHR,2014,2014-06-26 12:00:00,7.787,13.9297,0.5356,11.0376,
SHR,2014,2014-06-26 12:00:00,7.829,13.9216,0.5198,11.04285,
SHR,2014,2014-06-26 12:00:00,7.856,13.9138,0.5317,11.0218,
SHR,2014,2014-06-26 12:00:00,7.87,13.9072,0.5317,11.03143,
SHR,2014,2014-06-26 12:00:00,7.885,13.9019,0.5118,11.01261,
SHR,2014,2014-06-26 12:00:00,7.9,13.8974,0.5198,10.99396,
SHR,2014,2014-06-26 12:00:00,7.918,13.8929,0.6586,10.97602,
SHR,2014,2014-06-26 12:00:00,7.941,13.8883,0.6388,10.95953,
SHR,2014,2014-06-26 12:00:00,7.96,13.8836,0.6427,10.94959,
SHR,2014,2014-06-26 12:00:00,7.977,13.8789,0.6626,10.93471,
SHR,2014,2014-06-26 12:00:00,7.998,13.8741,0.6467,10.93172,
SHR,2014,2014-06-26 12:00:00,8.027,13.8691,0.6467,10.92919,
SHR,2014,2014-06-26 12:00:00,8.06,13.8637,0.6586,10.91881,
SHR,2014,2014-06-26 12:00:00,8.091,13.8581,0.6467,10.91889,
SHR,2014,2014-06-26 12:00:00,8.116,13.8525,0.6665,10.92216,
SHR,2014,2014-06-26 12:00:00,8.134,13.8469,0.6745,10.93467,
SHR,2014,2014-06-26 12:00:00,8.157,13.8416,0.6467,10.94036,
SHR,2014,2014-06-26 12:00:00,8.18,13.8367,0.6507,10.9576,
SHR,2014,2014-06-26 12:00:00,8.197,13.8324,0.6467,10.97471,
SHR,2014,2014-06-26 12:00:00,8.209,13.8285,0.6507,10.98695,
SHR,2014,2014-06-26 12:00:00,8.226,13.8248,0.6308,10.99716,
SHR,2014,2014-06-26 12:00:00,8.245,13.8211,0.6229,10.99954,
SHR,2014,2014-06-26 12:00:00,8.266,13.8174,0.6586,10.99845,
SHR,2014,2014-06-26 12:00:00,8.282,13.814,0.6427,10.9997,
SHR,2014,2014-06-26 12:00:00,8.295,13.8109,0.6427,10.9887,
SHR,2014,2014-06-26 12:00:00,8.309,13.8081,0.6507,10.98307,
SHR,2014,2014-06-26 12:00:00,8.331,13.8056,0.6626,10.96877,
SHR,2014,2014-06-26 12:00:00,8.352,13.8036,0.6467,10.96186,
SHR,2014,2014-06-26 12:00:00,8.364,13.8019,0.6348,10.95714,
SHR,2014,2014-06-26 12:00:00,8.375,13.8007,0.6507,10.96626,
SHR,2014,2014-06-26 12:00:00,8.378,13.7997,0.6507,10.95918,
SHR,2014,2014-06-26 12:00:00,8.379,13.7989,0.6348,10.96042,
SHR,2014,2014-06-26 12:00:00,8.383,13.7982,0.6705,10.96578,
SHR,2014,2014-06-26 12:00:00,8.389,13.7978,0.6467,10.96091,
SHR,2014,2014-06-26 12:00:00,8.396,13.7975,0.6467,10.96533,
SHR,2014,2014-06-26 12:00:00,8.409,13.7976,0.6507,10.95854,
SHR,2014,2014-06-26 12:00:00,8.427,13.7977,0.6665,10.96108,
SHR,2014,2014-06-26 12:00:00,8.45,13.7978,0.6507,10.9585,
SHR,2014,2014-06-26 12:00:00,8.469,13.7977,0.6467,10.95932,
SHR,2014,2014-06-26 12:00:00,8.481,13.7971,0.6427,10.95382,
SHR,2014,2014-06-26 12:00:00,8.496,13.7957,0.5832,10.94781,
SHR,2014,2014-06-26 12:00:00,8.514,13.7931,0.5832,10.94979,
SHR,2014,2014-06-26 12:00:00,8.539,13.7894,0.5713,10.93782,
SHR,2014,2014-06-26 12:00:00,8.565,13.7854,0.5912,10.93305,
SHR,2014,2014-06-26 12:00:00,8.586,13.7816,0.6427,10.9262,
SHR,2014,2014-06-26 12:00:00,8.602,13.7782,0.6427,10.91148,
SHR,2014,2014-06-26 12:00:00,8.619,13.7751,0.6507,10.90154,
SHR,2014,2014-06-26 12:00:00,8.64,13.7723,0.6467,10.89365,
SHR,2014,2014-06-26 12:00:00,8.663,13.7696,0.6388,10.87826,
SHR,2014,2014-06-26 12:00:00,8.687,13.7667,0.6507,10.87151,
SHR,2014,2014-06-26 12:00:00,8.707,13.7638,0.6427,10.86812,
SHR,2014,2014-06-26 12:00:00,8.724,13.7607,0.6507,10.86003,
SHR,2014,2014-06-26 12:00:00,8.74,13.7574,0.6507,10.8694,
SHR,2014,2014-06-26 12:00:00,8.758,13.7539,0.6586,10.87224,
SHR,2014,2014-06-26 12:00:00,8.777,13.7502,0.6348,10.88931,
SHR,2014,2014-06-26 12:00:00,8.799,13.7463,0.6388,10.90479,
SHR,2014,2014-06-26 12:00:00,8.818,13.7423,0.6467,10.922,
SHR,2014,2014-06-26 12:00:00,8.836,13.7382,0.6308,10.93736,
SHR,2014,2014-06-26 12:00:00,8.854,13.734,0.6586,10.95161,
SHR,2014,2014-06-26 12:00:00,8.874,13.7298,0.6467,10.95946,
SHR,2014,2014-06-26 12:00:00,8.896,13.7256,0.6507,10.94732,
SHR,2014,2014-06-26 12:00:00,8.922,13.7214,0.6467,10.93706,
SHR,2014,2014-06-26 12:00:00,8.952,13.7173,0.6427,10.91706,
SHR,2014,2014-06-26 12:00:00,8.973,13.7135,0.6586,10.8987,
SHR,2014,2014-06-26 12:00:00,8.994,13.7099,0.6308,10.87281,
SHR,2014,2014-06-26 12:00:00,9.014,13.7063,0.6308,10.85577,
SHR,2014,2014-06-26 12:00:00,9.039,13.7025,0.6467,10.84522,
SHR,2014,2014-06-26 12:00:00,9.065,13.6984,0.6467,10.83551,
SHR,2014,2014-06-26 12:00:00,9.092,13.694,0.6308,10.83161,
SHR,2014,2014-06-26 12:00:00,9.118,13.6895,0.6626,10.8264,
SHR,2014,2014-06-26 12:00:00,9.145,13.685,0.6626,10.82368,
SHR,2014,2014-06-26 12:00:00,9.175,13.6806,0.6388,10.82865,
SHR,2014,2014-06-26 12:00:00,9.2,13.6763,0.6388,10.83197,
SHR,2014,2014-06-26 12:00:00,9.225,13.6719,0.6586,10.82481,
SHR,2014,2014-06-26 12:00:00,9.264,13.6675,0.6983,10.84446,
SHR,2014,2014-06-26 12:00:00,9.305,13.6631,0.6824,10.83853,
SHR,2014,2014-06-26 12:00:00,9.338,13.6589,0.6983,10.83491,
SHR,2014,2014-06-26 12:00:00,9.363,13.655,0.7181,10.83764,
SHR,2014,2014-06-26 12:00:00,9.381,13.6515,0.6348,10.83501,
SHR,2014,2014-06-26 12:00:00,9.399,13.6482,0.6586,10.84125,
SHR,2014,2014-06-26 12:00:00,9.424,13.6451,0.6507,10.84386,
SHR,2014,2014-06-26 12:00:00,9.462,13.6421,0.6348,10.84898,
SHR,2014,2014-06-26 12:00:00,9.496,13.6392,0.6864,10.84357,
SHR,2014,2014-06-26 12:00:00,9.523,13.6365,0.6983,10.85336,
SHR,2014,2014-06-26 12:00:00,9.544,13.6338,0.6983,10.85039,
SHR,2014,2014-06-26 12:00:00,9.56,13.6313,0.6943,10.85748,
SHR,2014,2014-06-26 12:00:00,9.576,13.6288,0.6943,10.86986,
SHR,2014,2014-06-26 12:00:00,9.595,13.6263,0.6864,10.88094,
SHR,2014,2014-06-26 12:00:00,9.617,13.6238,0.6824,10.88696,
SHR,2014,2014-06-26 12:00:00,9.642,13.6214,0.6943,10.90038,
SHR,2014,2014-06-26 12:00:00,9.665,13.6188,0.6824,10.90061,
SHR,2014,2014-06-26 12:00:00,9.686,13.6161,0.6903,10.91465,
SHR,2014,2014-06-26 12:00:00,9.713,13.6133,0.6745,10.92701,
SHR,2014,2014-06-26 12:00:00,9.74,13.6106,0.6983,10.92966,
SHR,2014,2014-06-26 12:00:00,9.763,13.6079,0.6864,10.94179,
SHR,2014,2014-06-26 12:00:00,9.782,13.6054,0.6864,10.95078,
SHR,2014,2014-06-26 12:00:00,9.801,13.6029,0.6943,10.95862,
SHR,2014,2014-06-26 12:00:00,9.826,13.6004,0.6824,10.97188,
SHR,2014,2014-06-26 12:00:00,9.852,13.598,0.6745,10.98314,
SHR,2014,2014-06-26 12:00:00,9.876,13.5956,0.7499,10.99968,
SHR,2014,2014-06-26 12:00:00,9.901,13.5932,0.7578,11.00113,
SHR,2014,2014-06-26 12:00:00,9.925,13.5909,0.7419,11.00893,
SHR,2014,2014-06-26 12:00:00,9.946,13.5887,0.7499,11.01947,
SHR,2014,2014-06-26 12:00:00,9.966,13.5867,0.6824,11.01703,
SHR,2014,2014-06-26 12:00:00,9.986,13.5847,0.6864,11.02264,
SHR,2014,2014-06-26 12:00:00,10.003,13.5828,0.6824,11.02685,
SHR,2014,2014-06-26 12:00:00,10.018,13.5808,0.6983,11.02583,
SHR,2014,2014-06-26 12:00:00,10.034,13.5788,0.6943,11.03282,
SHR,2014,2014-06-26 12:00:00,10.057,13.5767,0.7578,11.02868,
SHR,2014,2014-06-26 12:00:00,10.088,13.5745,0.738,11.02556,
SHR,2014,2014-06-26 12:00:00,10.127,13.572,0.7578,11.01972,
SHR,2014,2014-06-26 12:00:00,10.161,13.5693,0.7419,11.00848,
SHR,2014,2014-06-26 12:00:00,10.184,13.5666,0.734,11.00236,
SHR,2014,2014-06-26 12:00:00,10.199,13.5641,0.7618,10.98932,
SHR,2014,2014-06-26 12:00:00,10.21,13.5617,0.7578,10.97428,
SHR,2014,2014-06-26 12:00:00,10.221,13.5594,0.7459,10.97463,
SHR,2014,2014-06-26 12:00:00,10.238,13.5571,0.8252,10.96568,
SHR,2014,2014-06-26 12:00:00,10.26,13.5547,0.8213,10.95485,
SHR,2014,2014-06-26 12:00:00,10.286,13.5521,0.8094,10.94794,
SHR,2014,2014-06-26 12:00:00,10.313,13.5493,0.8014,10.93158,
SHR,2014,2014-06-26 12:00:00,10.344,13.5463,0.8252,10.92823,
SHR,2014,2014-06-26 12:00:00,10.376,13.5433,0.8213,10.90801,
SHR,2014,2014-06-26 12:00:00,10.407,13.5404,0.8014,10.90324,
SHR,2014,2014-06-26 12:00:00,10.435,13.5376,0.8133,10.90446,
SHR,2014,2014-06-26 12:00:00,10.46,13.5351,0.8173,10.90269,
SHR,2014,2014-06-26 12:00:00,10.478,13.5328,0.8014,10.91783,
SHR,2014,2014-06-26 12:00:00,10.494,13.5307,0.8094,10.93543,
SHR,2014,2014-06-26 12:00:00,10.51,13.5287,0.8213,10.94681,
SHR,2014,2014-06-26 12:00:00,10.524,13.5267,0.8014,10.96179,
SHR,2014,2014-06-26 12:00:00,10.539,13.5245,0.7261,10.97003,
SHR,2014,2014-06-26 12:00:00,10.561,13.5223,0.7459,10.96973,
SHR,2014,2014-06-26 12:00:00,10.589,13.52,0.7578,10.96533,
SHR,2014,2014-06-26 12:00:00,10.616,13.5176,0.7499,10.96542,
SHR,2014,2014-06-26 12:00:00,10.641,13.5153,0.8014,10.95778,
SHR,2014,2014-06-26 12:00:00,10.66,13.513,0.8133,10.94697,
SHR,2014,2014-06-26 12:00:00,10.677,13.5107,0.8014,10.93578,
SHR,2014,2014-06-26 12:00:00,10.698,13.5085,0.8133,10.92811,
SHR,2014,2014-06-26 12:00:00,10.721,13.5063,0.8371,10.9218,
SHR,2014,2014-06-26 12:00:00,10.748,13.5041,0.8014,10.9185,
SHR,2014,2014-06-26 12:00:00,10.778,13.5019,0.8014,10.90403,
SHR,2014,2014-06-26 12:00:00,10.8,13.4998,0.8332,10.90654,
SHR,2014,2014-06-26 12:00:00,10.819,13.4979,0.8252,10.90099,
SHR,2014,2014-06-26 12:00:00,10.839,13.4961,0.8173,10.89463,
SHR,2014,2014-06-26 12:00:00,10.86,13.4945,0.8133,10.87865,
SHR,2014,2014-06-26 12:00:00,10.884,13.4929,0.8371,10.87191,
SHR,2014,2014-06-26 12:00:00,10.905,13.4914,0.8014,10.86505,
SHR,2014,2014-06-26 12:00:00,10.922,13.49,0.8768,10.86038,
SHR,2014,2014-06-26 12:00:00,10.939,13.4887,0.8967,10.85495,
SHR,2014,2014-06-26 12:00:00,10.953,13.4874,0.8768,10.83386,
SHR,2014,2014-06-26 12:00:00,10.97,13.4861,0.8768,10.82981,
SHR,2014,2014-06-26 12:00:00,10.987,13.4848,0.9006,10.82678,
SHR,2014,2014-06-26 12:00:00,11.013,13.4834,0.8768,10.82557,
SHR,2014,2014-06-26 12:00:00,11.038,13.4818,0.8689,10.82769,
SHR,2014,2014-06-26 12:00:00,11.061,13.48,0.8847,10.82392,
SHR,2014,2014-06-26 12:00:00,11.086,13.4779,0.8768,10.81773,
SHR,2014,2014-06-26 12:00:00,11.114,13.4754,0.8768,10.80903,
SHR,2014,2014-06-26 12:00:00,11.144,13.4728,0.8649,10.7967,
SHR,2014,2014-06-26 12:00:00,11.165,13.4702,0.8728,10.78563,
SHR,2014,2014-06-26 12:00:00,11.19,13.4678,0.8887,10.78366,
SHR,2014,2014-06-26 12:00:00,11.211,13.4657,0.8094,10.78027,
SHR,2014,2014-06-26 12:00:00,11.232,13.4638,0.8213,10.77296,
SHR,2014,2014-06-26 12:00:00,11.256,13.4619,0.8252,10.75925,
SHR,2014,2014-06-26 12:00:00,11.278,13.4601,0.8133,10.74848,
SHR,2014,2014-06-26 12:00:00,11.309,13.4583,0.7499,10.73406,
SHR,2014,2014-06-26 12:00:00,11.341,13.4566,0.7459,10.71333,
SHR,2014,2014-06-26 12:00:00,11.368,13.4552,0.7657,10.70003,
SHR,2014,2014-06-26 12:00:00,11.389,13.454,0.7459,10.6902,
SHR,2014,2014-06-26 12:00:00,11.406,13.4529,0.8768,10.6882,
SHR,2014,2014-06-26 12:00:00,11.42,13.452,0.8887,10.68067,
SHR,2014,2014-06-26 12:00:00,11.433,13.4509,0.8649,10.69053,
SHR,2014,2014-06-26 12:00:00,11.452,13.4497,0.8768,10.69865,
SHR,2014,2014-06-26 12:00:00,11.478,13.4482,0.8213,10.71233,
SHR,2014,2014-06-26 12:00:00,11.503,13.4464,0.7935,10.72628,
SHR,2014,2014-06-26 12:00:00,11.523,13.4443,0.8014,10.72978,
SHR,2014,2014-06-26 12:00:00,11.543,13.442,0.8371,10.74382,
SHR,2014,2014-06-26 12:00:00,11.567,13.4395,0.8173,10.75383,
SHR,2014,2014-06-26 12:00:00,11.589,13.4368,0.6745,10.76133,
SHR,2014,2014-06-26 12:00:00,11.609,13.434,0.6903,10.76076,
SHR,2014,2014-06-26 12:00:00,11.63,13.431,0.6983,10.75721,
SHR,2014,2014-06-26 12:00:00,11.649,13.4279,0.6745,10.74935,
SHR,2014,2014-06-26 12:00:00,11.669,13.4248,0.6903,10.72874,
SHR,2014,2014-06-26 12:00:00,11.692,13.4218,0.6983,10.70736,
SHR,2014,2014-06-26 12:00:00,11.716,13.419,0.6983,10.69107,
SHR,2014,2014-06-26 12:00:00,11.739,13.4164,0.6824,10.6793,
SHR,2014,2014-06-26 12:00:00,11.763,13.4139,0.6983,10.66235,
SHR,2014,2014-06-26 12:00:00,11.79,13.4116,0.6943,10.65581,
SHR,2014,2014-06-26 12:00:00,11.817,13.4093,0.6705,10.65229,
SHR,2014,2014-06-26 12:00:00,11.838,13.4071,0.6705,10.65829,
SHR,2014,2014-06-26 12:00:00,11.856,13.4051,0.6983,10.66048,
SHR,2014,2014-06-26 12:00:00,11.874,13.4033,0.6705,10.66643,
SHR,2014,2014-06-26 12:00:00,11.889,13.4017,0.6824,10.66798,
SHR,2014,2014-06-26 12:00:00,11.904,13.4006,0.7102,10.67342,
SHR,2014,2014-06-26 12:00:00,11.923,13.3999,0.6864,10.66679,
SHR,2014,2014-06-26 12:00:00,11.945,13.3996,0.7578,10.66474,
SHR,2014,2014-06-26 12:00:00,11.969,13.399,0.7499,10.65557,
SHR,2014,2014-06-26 12:00:00,11.99,13.3975,0.7459,10.62288,
SHR,2014,2014-06-26 12:00:00,12.008,13.395,0.7459,10.61314,
SHR,2014,2014-06-26 12:00:00,12.025,13.3918,0.6665,10.60611,
SHR,2014,2014-06-26 12:00:00,12.042,13.3885,0.6745,10.59524,
SHR,2014,2014-06-26 12:00:00,12.059,13.3854,0.6903,10.58562,
SHR,2014,2014-06-26 12:00:00,12.077,13.3825,0.6824,10.58494,
SHR,2014,2014-06-26 12:00:00,12.098,13.3797,0.6467,10.58865,
SHR,2014,2014-06-26 12:00:00,12.122,13.3769,0.6388,10.59333,
SHR,2014,2014-06-26 12:00:00,12.149,13.374,0.6427,10.60492,
SHR,2014,2014-06-26 12:00:00,12.173,13.3711,0.6308,10.61207,
SHR,2014,2014-06-26 12:00:00,12.192,13.3681,0.6864,10.62026,
SHR,2014,2014-06-26 12:00:00,12.21,13.3652,0.6864,10.63505,
SHR,2014,2014-06-26 12:00:00,12.23,13.3623,0.6745,10.64182,
SHR,2014,2014-06-26 12:00:00,12.248,13.3594,0.6903,10.65663,
SHR,2014,2014-06-26 12:00:00,12.263,13.3567,0.7102,10.65141,
SHR,2014,2014-06-26 12:00:00,12.275,13.3542,0.734,10.65507,
SHR,2014,2014-06-26 12:00:00,12.288,13.3519,0.7578,10.65498,
SHR,2014,2014-06-26 12:00:00,12.304,13.3498,0.7618,10.6553,
SHR,2014,2014-06-26 12:00:00,12.32,13.3478,0.7499,10.65867,
SHR,2014,2014-06-26 12:00:00,12.34,13.3459,0.7499,10.66364,
SHR,2014,2014-06-26 12:00:00,12.37,13.344,0.7578,10.66841,
SHR,2014,2014-06-26 12:00:00,12.405,13.3421,0.7499,10.66928,
SHR,2014,2014-06-26 12:00:00,12.435,13.34,0.7499,10.67915,
SHR,2014,2014-06-26 12:00:00,12.457,13.3379,0.6705,10.66974,
SHR,2014,2014-06-26 12:00:00,12.481,13.3357,0.6586,10.67027,
SHR,2014,2014-06-26 12:00:00,12.51,13.3335,0.6348,10.66636,
SHR,2014,2014-06-26 12:00:00,12.538,13.3313,0.6467,10.66651,
SHR,2014,2014-06-26 12:00:00,12.563,13.3292,0.6983,10.65488,
SHR,2014,2014-06-26 12:00:00,12.593,13.3272,0.6864,10.65819,
SHR,2014,2014-06-26 12:00:00,12.621,13.3252,0.6943,10.66021,
SHR,2014,2014-06-26 12:00:00,12.643,13.3234,0.7102,10.65521,
SHR,2014,2014-06-26 12:00:00,12.658,13.3216,0.7062,10.66033,
SHR,2014,2014-06-26 12:00:00,12.672,13.32,0.6824,10.65941,
SHR,2014,2014-06-26 12:00:00,12.687,13.3184,0.6983,10.65085,
SHR,2014,2014-06-26 12:00:00,12.703,13.3169,0.6864,10.64817,
SHR,2014,2014-06-26 12:00:00,12.724,13.3154,0.6745,10.64086,
SHR,2014,2014-06-26 12:00:00,12.746,13.314,0.6943,10.62967,
SHR,2014,2014-06-26 12:00:00,12.762,13.3126,0.6983,10.61721,
SHR,2014,2014-06-26 12:00:00,12.771,13.3112,0.6864,10.60561,
SHR,2014,2014-06-26 12:00:00,12.778,13.3096,0.6824,10.60773,
SHR,2014,2014-06-26 12:00:00,12.799,13.3079,0.8411,10.61707,
SHR,2014,2014-06-26 12:00:00,12.828,13.3061,0.8173,10.62999,
SHR,2014,2014-06-26 12:00:00,12.849,13.3044,0.8173,10.64456,
SHR,2014,2014-06-26 12:00:00,12.855,13.3026,0.8173,10.67459,
SHR,2014,2014-06-26 12:00:00,12.86,13.3008,0.6983,10.70096,
SHR,2014,2014-06-26 12:00:00,12.88,13.2986,0.6745,10.71605,
SHR,2014,2014-06-26 12:00:00,12.91,13.296,0.6903,10.72949,
SHR,2014,2014-06-26 12:00:00,12.935,13.2932,0.6983,10.73486,
SHR,2014,2014-06-26 12:00:00,12.95,13.2903,0.6864,10.72432,
SHR,2014,2014-06-26 12:00:00,12.968,13.2876,0.734,10.70528,
SHR,2014,2014-06-26 12:00:00,12.988,13.2851,0.7657,10.68897,
SHR,2014,2014-06-26 12:00:00,13.009,13.2828,0.7618,10.66582,
SHR,2014,2014-06-26 12:00:00,13.037,13.2807,0.7499,10.65035,
SHR,2014,2014-06-26 12:00:00,13.068,13.2788,0.7618,10.63439,
SHR,2014,2014-06-26 12:00:00,13.091,13.2773,0.7578,10.62242,
SHR,2014,2014-06-26 12:00:00,13.109,13.2761,0.7499,10.61261,
SHR,2014,2014-06-26 12:00:00,13.132,13.2753,0.7419,10.61066,
SHR,2014,2014-06-26 12:00:00,13.153,13.2745,0.6943,10.59847,
SHR,2014,2014-06-26 12:00:00,13.172,13.2737,0.6864,10.58883,
