Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
SHR,2015,2015-05-08 12:00:00,7.556,9.2669,0.3928,3.0435,24.791,11.68973,101.87465
SHR,2015,2015-05-08 12:00:00,7.586,9.2613,0.3849,3.0607,24.888,11.69396,101.89791
SHR,2015,2015-05-08 12:00:00,7.614,9.2562,0.3888,3.1637,24.981,11.69683,101.91049
SHR,2015,2015-05-08 12:00:00,7.643,9.2515,0.3928,3.095,25.075,11.70178,101.94218
SHR,2015,2015-05-08 12:00:00,7.668,9.2473,0.3928,3.095,25.157,11.71077,102.01023
SHR,2015,2015-05-08 12:00:00,7.693,9.2437,0.3809,3.0607,25.24,11.72336,102.11112
SHR,2015,2015-05-08 12:00:00,7.727,9.2404,0.3968,3.095,25.35,11.75144,102.34763
SHR,2015,2015-05-08 12:00:00,7.757,9.2369,0.3928,3.1122,25.448,11.77618,102.55452
SHR,2015,2015-05-08 12:00:00,7.778,9.2324,0.369,3.1294,25.517,11.81007,102.83863
SHR,2015,2015-05-08 12:00:00,7.796,9.2269,0.3849,3.1122,25.577,11.84181,103.10147
SHR,2015,2015-05-08 12:00:00,7.814,9.2208,0.4563,3.0264,25.636,11.87533,103.37825
SHR,2015,2015-05-08 12:00:00,7.832,9.2147,0.4444,3.1122,25.694,11.89598,103.54291
SHR,2015,2015-05-08 12:00:00,7.857,9.2089,0.4444,3.1294,25.778,11.91116,103.66065
SHR,2015,2015-05-08 12:00:00,7.893,9.2036,0.4602,3.1122,25.895,11.92397,103.75898
SHR,2015,2015-05-08 12:00:00,7.925,9.1986,0.4444,3.0607,26.001,11.93751,103.8644
SHR,2015,2015-05-08 12:00:00,7.948,9.1938,0.4444,3.095,26.075,11.95696,104.02175
SHR,2015,2015-05-08 12:00:00,7.968,9.189,0.4602,3.1294,26.141,11.96214,104.0549
SHR,2015,2015-05-08 12:00:00,7.996,9.184,0.4444,3.0264,26.232,11.96859,104.09858
SHR,2015,2015-05-08 12:00:00,8.029,9.1792,0.4404,3.0779,26.343,11.96663,104.06963
SHR,2015,2015-05-08 12:00:00,8.062,9.1749,0.4563,3.1465,26.449,11.97325,104.11648
SHR,2015,2015-05-08 12:00:00,8.093,9.1712,0.4563,3.0779,26.551,11.97271,104.10255
SHR,2015,2015-05-08 12:00:00,8.113,9.168,0.4444,3.0264,26.617,11.96664,104.04176
SHR,2015,2015-05-08 12:00:00,8.125,9.1652,0.4563,3.1122,26.657,11.96064,103.98261
SHR,2015,2015-05-08 12:00:00,8.142,9.1629,0.5237,3.1294,26.712,11.95898,103.96243
SHR,2015,2015-05-08 12:00:00,8.17,9.1613,0.5198,3.0607,26.805,11.96638,104.0228
SHR,2015,2015-05-08 12:00:00,8.199,9.1602,0.5158,3.0607,26.901,11.9604,103.96804
SHR,2015,2015-05-08 12:00:00,8.218,9.1589,0.5317,3.1122,26.962,11.95887,103.9516
SHR,2015,2015-05-08 12:00:00,8.229,9.1562,0.5317,3.0607,26.997,11.95162,103.88188
SHR,2015,2015-05-08 12:00:00,8.238,9.1511,0.5118,3.0607,27.026,11.94418,103.80463
SHR,2015,2015-05-08 12:00:00,8.253,9.1439,0.5198,3.1465,27.077,11.93722,103.72633
SHR,2015,2015-05-08 12:00:00,8.272,9.1357,0.5198,3.095,27.14,11.93297,103.66907
SHR,2015,2015-05-08 12:00:00,8.296,9.1271,0.5198,3.0607,27.217,11.93093,103.63002
SHR,2015,2015-05-08 12:00:00,8.323,9.118,0.5118,3.1122,27.308,11.93058,103.60431
SHR,2015,2015-05-08 12:00:00,8.351,9.1087,0.5237,3.1637,27.4,11.93662,103.63371
SHR,2015,2015-05-08 12:00:00,8.379,9.0996,0.5198,3.0264,27.492,11.92737,103.53076
SHR,2015,2015-05-08 12:00:00,8.41,9.0912,0.5079,3.0607,27.591,11.91463,103.39935
SHR,2015,2015-05-08 12:00:00,8.442,9.0834,0.5079,3.1122,27.698,11.90859,103.32761
SHR,2015,2015-05-08 12:00:00,8.48,9.0764,0.5198,3.0264,27.82,11.89806,103.21885
SHR,2015,2015-05-08 12:00:00,8.522,9.0702,0.492,3.0779,27.958,11.88748,103.11179
SHR,2015,2015-05-08 12:00:00,8.559,9.0646,0.5039,3.095,28.079,11.86804,102.92931
SHR,2015,2015-05-08 12:00:00,8.592,9.0597,0.5198,3.1122,28.19,11.85715,102.8228
SHR,2015,2015-05-08 12:00:00,8.627,9.0551,0.5118,3.0779,28.305,11.85153,102.7627
SHR,2015,2015-05-08 12:00:00,8.654,9.0507,0.5039,3.1294,28.392,11.84018,102.65351
SHR,2015,2015-05-08 12:00:00,8.673,9.0465,0.5237,3.1809,28.455,11.8325,102.57656
SHR,2015,2015-05-08 12:00:00,8.694,9.0426,0.5713,3.095,28.524,11.83271,102.56886
SHR,2015,2015-05-08 12:00:00,8.723,9.0388,0.5713,3.0435,28.619,11.82573,102.49901
SHR,2015,2015-05-08 12:00:00,8.751,9.035,0.5872,3.095,28.709,11.82204,102.4576
SHR,2015,2015-05-08 12:00:00,8.776,9.0309,0.5951,3.0607,28.792,11.81908,102.42187
SHR,2015,2015-05-08 12:00:00,8.799,9.0266,0.5713,3.0092,28.867,11.81933,102.41343
SHR,2015,2015-05-08 12:00:00,8.817,9.022,0.6427,3.1122,28.928,11.81448,102.36014
SHR,2015,2015-05-08 12:00:00,8.841,9.0174,0.6467,3.0779,29.004,11.80166,102.23776
SHR,2015,2015-05-08 12:00:00,8.866,9.0128,0.6427,3.0435,29.09,11.79435,102.16315
SHR,2015,2015-05-08 12:00:00,8.896,9.0083,0.6348,3.0779,29.187,11.79394,102.14856
SHR,2015,2015-05-08 12:00:00,8.93,9.0041,0.6626,3.095,29.298,11.78399,102.05207
SHR,2015,2015-05-08 12:00:00,8.963,9.0002,0.6467,3.0779,29.407,11.78336,102.03707
SHR,2015,2015-05-08 12:00:00,8.993,8.9969,0.6427,3.0435,29.503,11.77944,101.99508
SHR,2015,2015-05-08 12:00:00,9.016,8.9942,0.6229,3.0092,29.581,11.78289,102.01832
SHR,2015,2015-05-08 12:00:00,9.039,8.9923,0.6427,3.1465,29.655,11.78009,101.98946
SHR,2015,2015-05-08 12:00:00,9.057,8.9906,0.6308,3.0779,29.714,11.78331,102.01319
SHR,2015,2015-05-08 12:00:00,9.073,8.9884,0.6388,3.095,29.767,11.76196,101.82294
SHR,2015,2015-05-08 12:00:00,9.089,8.9855,0.6507,3.1637,29.82,11.75094,101.72049
SHR,2015,2015-05-08 12:00:00,9.111,8.9821,0.6903,3.1122,29.892,11.73418,101.56707
SHR,2015,2015-05-08 12:00:00,9.137,8.9786,0.6824,3.0607,29.977,11.7112,101.35962
SHR,2015,2015-05-08 12:00:00,9.16,8.9751,0.6864,3.1465,30.054,11.67816,101.06518
SHR,2015,2015-05-08 12:00:00,9.183,8.9716,0.6864,3.095,30.128,11.64412,100.76209
SHR,2015,2015-05-08 12:00:00,9.208,8.968,0.6903,3.0779,30.21,11.60729,100.43468
SHR,2015,2015-05-08 12:00:00,9.234,8.964,0.6745,3.1122,30.296,11.5783,100.17418
SHR,2015,2015-05-08 12:00:00,9.262,8.9596,0.6864,3.1294,30.386,11.52779,99.72655
SHR,2015,2015-05-08 12:00:00,9.292,8.9548,0.6943,3.095,30.486,11.50253,99.49656
SHR,2015,2015-05-08 12:00:00,9.327,8.9498,0.6745,3.0435,30.6,11.48478,99.33108
SHR,2015,2015-05-08 12:00:00,9.367,8.9448,0.6903,3.0779,30.73,11.47752,99.25644
SHR,2015,2015-05-08 12:00:00,9.407,8.94,0.6983,3.0779,30.862,11.49089,99.36055
SHR,2015,2015-05-08 12:00:00,9.443,8.9357,0.6705,3.0264,30.982,11.51144,99.52796
SHR,2015,2015-05-08 12:00:00,9.478,8.9317,0.6745,3.1294,31.094,11.53883,99.75515
SHR,2015,2015-05-08 12:00:00,9.509,8.9282,0.7499,3.095,31.198,11.57536,100.06249
SHR,2015,2015-05-08 12:00:00,9.539,8.9249,0.7459,3.0607,31.297,11.60875,100.34307
SHR,2015,2015-05-08 12:00:00,9.569,8.9219,0.7261,3.0779,31.395,11.64699,100.66637
SHR,2015,2015-05-08 12:00:00,9.603,8.9192,0.7459,3.0607,31.505,11.68356,100.9759
SHR,2015,2015-05-08 12:00:00,9.642,8.9167,0.6903,3.095,31.635,11.71885,101.27483
SHR,2015,2015-05-08 12:00:00,9.679,8.9144,0.6745,3.0435,31.754,11.74893,101.52918
SHR,2015,2015-05-08 12:00:00,9.707,8.9122,0.6864,3.1294,31.848,11.76828,101.69108
SHR,2015,2015-05-08 12:00:00,9.738,8.9102,0.6983,3.0779,31.949,11.78956,101.87013
SHR,2015,2015-05-08 12:00:00,9.771,8.9083,0.6824,3.0779,32.058,11.80808,102.0256
SHR,2015,2015-05-08 12:00:00,9.808,8.9068,0.6864,3.0264,32.178,11.81585,102.0891
SHR,2015,2015-05-08 12:00:00,9.845,8.9059,0.6903,3.1465,32.301,11.81405,102.07137
SHR,2015,2015-05-08 12:00:00,9.879,8.9056,0.6943,3.095,32.411,11.8015,101.96227
SHR,2015,2015-05-08 12:00:00,9.911,8.9063,0.6745,3.0264,32.517,11.79954,101.94704
SHR,2015,2015-05-08 12:00:00,9.939,8.9074,0.6983,3.0607,32.607,11.7964,101.92263
SHR,2015,2015-05-08 12:00:00,9.961,8.9081,0.6824,3.0264,32.679,11.77738,101.75999
SHR,2015,2015-05-08 12:00:00,9.977,8.9074,0.6903,3.0435,32.734,11.76799,101.67713
SHR,2015,2015-05-08 12:00:00,9.998,8.9051,0.6903,3.1465,32.802,11.76171,101.61731
SHR,2015,2015-05-08 12:00:00,10.021,8.9014,0.8213,3.0435,32.876,11.78852,101.83987
SHR,2015,2015-05-08 12:00:00,10.042,8.8969,0.8014,3.0092,32.946,11.76512,101.6268
SHR,2015,2015-05-08 12:00:00,10.061,8.8924,0.7895,3.095,33.009,11.77119,101.66817
SHR,2015,2015-05-08 12:00:00,10.086,8.8882,0.8173,3.095,33.092,11.77784,101.71539
SHR,2015,2015-05-08 12:00:00,10.118,8.8843,0.8014,3.0435,33.195,11.75394,101.49946
SHR,2015,2015-05-08 12:00:00,10.147,8.8807,0.7975,3.0435,33.29,11.76746,101.60735
SHR,2015,2015-05-08 12:00:00,10.178,8.877,0.8094,3.0607,33.392,11.74043,101.36495
SHR,2015,2015-05-08 12:00:00,10.208,8.873,0.8173,3.095,33.492,11.74416,101.38734
SHR,2015,2015-05-08 12:00:00,10.237,8.8688,0.8014,3.0779,33.587,11.70887,101.07246
SHR,2015,2015-05-08 12:00:00,10.263,8.8645,0.8768,3.0779,33.671,11.69737,100.96274
SHR,2015,2015-05-08 12:00:00,10.291,8.8604,0.8768,3.0435,33.762,11.66232,100.65024
SHR,2015,2015-05-08 12:00:00,10.325,8.8571,0.8649,3.0779,33.874,11.66357,100.65308
SHR,2015,2015-05-08 12:00:00,10.363,8.8547,0.8728,3.1122,34,11.66361,100.64766
SHR,2015,2015-05-08 12:00:00,10.397,8.8529,0.8768,3.1122,34.112,11.6449,100.48181
SHR,2015,2015-05-08 12:00:00,10.423,8.8513,0.8649,3.0779,34.197,11.63819,100.41998
SHR,2015,2015-05-08 12:00:00,10.442,8.8493,0.8768,3.0779,34.258,11.62661,100.31524
SHR,2015,2015-05-08 12:00:00,10.456,8.846,0.8728,3.1809,34.305,11.63433,100.37386
SHR,2015,2015-05-08 12:00:00,10.472,8.8414,0.8887,3.0607,34.357,11.6549,100.54018
SHR,2015,2015-05-08 12:00:00,10.494,8.8362,0.853,3.0607,34.428,11.6896,100.82692
SHR,2015,2015-05-08 12:00:00,10.532,8.8312,0.853,3.1294,34.554,11.73292,101.18837
SHR,2015,2015-05-08 12:00:00,10.575,8.8269,0.8768,3.1122,34.694,11.78181,101.59947
SHR,2015,2015-05-08 12:00:00,10.617,8.8235,0.9284,3.0435,34.833,11.82802,101.98956
SHR,2015,2015-05-08 12:00:00,10.652,8.8208,0.9284,3.0264,34.947,11.86993,102.34427
SHR,2015,2015-05-08 12:00:00,10.679,8.8184,0.9482,3.0607,35.035,11.9065,102.65371
SHR,2015,2015-05-08 12:00:00,10.706,8.8155,0.9482,3.0779,35.124,11.92769,102.82924
SHR,2015,2015-05-08 12:00:00,10.732,8.8119,0.9443,3.095,35.209,11.94897,103.00377
SHR,2015,2015-05-08 12:00:00,10.759,8.8082,0.8728,3.1294,35.298,11.96339,103.11896
SHR,2015,2015-05-08 12:00:00,10.794,8.8051,0.8887,3.0435,35.413,11.97065,103.17388
SHR,2015,2015-05-08 12:00:00,10.832,8.8026,0.8728,3.0092,35.538,11.97581,103.21209
SHR,2015,2015-05-08 12:00:00,10.866,8.8005,0.8768,3.095,35.648,11.96814,103.14082
SHR,2015,2015-05-08 12:00:00,10.888,8.7986,0.8847,3.095,35.721,11.95568,103.02871
SHR,2015,2015-05-08 12:00:00,10.902,8.7968,0.8887,3.0779,35.767,11.94426,102.92585
SHR,2015,2015-05-08 12:00:00,10.916,8.7949,0.8609,3.0779,35.813,11.92717,102.77392
SHR,2015,2015-05-08 12:00:00,10.933,8.7927,0.8768,3.1465,35.869,11.90998,102.62039
SHR,2015,2015-05-08 12:00:00,10.957,8.79,0.9522,3.0779,35.947,11.88448,102.39402
SHR,2015,2015-05-08 12:00:00,10.985,8.7868,0.9284,3.0779,36.039,11.8632,102.20279
SHR,2015,2015-05-08 12:00:00,11.016,8.7832,0.9284,3.1465,36.142,11.83973,101.99179
SHR,2015,2015-05-08 12:00:00,11.046,8.7792,0.9522,3.095,36.239,11.81805,101.79522
SHR,2015,2015-05-08 12:00:00,11.07,8.7748,0.9958,3.0264,36.32,11.79165,101.55706
SHR,2015,2015-05-08 12:00:00,11.097,8.7702,0.98,3.0092,36.406,11.77406,101.39438
SHR,2015,2015-05-08 12:00:00,11.127,8.7658,0.9998,3.095,36.505,11.76138,101.27444
SHR,2015,2015-05-08 12:00:00,11.163,8.7621,1.0038,3.0607,36.623,11.7574,101.23114
SHR,2015,2015-05-08 12:00:00,11.203,8.7591,0.9919,3.1294,36.755,11.74553,101.12163
SHR,2015,2015-05-08 12:00:00,11.236,8.7567,1.0553,3.1294,36.864,11.74954,101.15029
SHR,2015,2015-05-08 12:00:00,11.264,8.7547,1.0672,3.0607,36.957,11.75125,101.1601
SHR,2015,2015-05-08 12:00:00,11.292,8.7526,1.0553,3.0435,37.047,11.74566,101.10693
SHR,2015,2015-05-08 12:00:00,11.32,8.7501,1.0553,3.1122,37.138,11.71237,100.81425
SHR,2015,2015-05-08 12:00:00,11.343,8.7468,1.0038,3.0264,37.216,11.70121,100.71021
SHR,2015,2015-05-08 12:00:00,11.358,8.7422,1.0038,3.1122,37.265,11.68441,100.55444
SHR,2015,2015-05-08 12:00:00,11.366,8.7364,0.972,3.1294,37.291,11.65181,100.25991
SHR,2015,2015-05-08 12:00:00,11.378,8.7295,1.0038,3.095,37.328,11.64433,100.1789
SHR,2015,2015-05-08 12:00:00,11.395,8.7217,1.1268,3.0435,37.384,11.62248,99.97206
SHR,2015,2015-05-08 12:00:00,11.417,8.7136,1.1149,2.992,37.458,11.6189,99.92173
SHR,2015,2015-05-08 12:00:00,11.445,8.7053,1.1188,3.1294,37.549,11.63575,100.04654
SHR,2015,2015-05-08 12:00:00,11.478,8.6973,1.1387,3.0607,37.659,11.64506,100.10728
SHR,2015,2015-05-08 12:00:00,11.514,8.6897,0.9879,3.0435,37.777,11.66175,100.23231
SHR,2015,2015-05-08 12:00:00,11.545,8.6827,0.9919,3.1122,37.877,11.6781,100.35586
SHR,2015,2015-05-08 12:00:00,11.572,8.6764,0.9998,3.1122,37.966,11.69443,100.4809
SHR,2015,2015-05-08 12:00:00,11.603,8.6708,0.9919,3.0264,38.068,11.71091,100.60893
SHR,2015,2015-05-08 12:00:00,11.636,8.6658,0.9958,3.095,38.175,11.72274,100.69841
SHR,2015,2015-05-08 12:00:00,11.671,8.6615,1.0712,3.1122,38.291,11.73115,100.7602
SHR,2015,2015-05-08 12:00:00,11.708,8.6578,1.0672,2.9749,38.414,11.73881,100.81701
SHR,2015,2015-05-08 12:00:00,11.742,8.6547,1.0553,3.0264,38.524,11.74999,100.90553
SHR,2015,2015-05-08 12:00:00,11.773,8.6519,1.0474,3.0779,38.625,11.75353,100.9291
SHR,2015,2015-05-08 12:00:00,11.797,8.6495,0.9403,3.095,38.704,11.75698,100.95284
SHR,2015,2015-05-08 12:00:00,11.819,8.6471,0.9363,3.1294,38.776,11.75304,100.91321
SHR,2015,2015-05-08 12:00:00,11.838,8.6445,0.9205,3.0435,38.838,11.75262,100.90327
SHR,2015,2015-05-08 12:00:00,11.855,8.6415,0.9363,3.095,38.895,11.74646,100.84306
SHR,2015,2015-05-08 12:00:00,11.874,8.6382,0.9284,3.0607,38.957,11.74078,100.78622
SHR,2015,2015-05-08 12:00:00,11.895,8.6347,0.9205,3.0435,39.025,11.73844,100.75764
SHR,2015,2015-05-08 12:00:00,11.917,8.6312,0.9482,3.1122,39.097,11.73635,100.73114
SHR,2015,2015-05-08 12:00:00,11.945,8.6275,0.9363,3.0779,39.19,11.72888,100.65809
SHR,2015,2015-05-08 12:00:00,11.98,8.6233,1.0553,3.0435,39.304,11.72315,100.59866
SHR,2015,2015-05-08 12:00:00,12.01,8.6184,1.0553,3.0607,39.403,11.72081,100.56667
SHR,2015,2015-05-08 12:00:00,12.033,8.6129,1.0791,3.0779,39.478,11.72085,100.55371
SHR,2015,2015-05-08 12:00:00,12.054,8.6072,1.0672,3.0435,39.546,11.72463,100.57233
SHR,2015,2015-05-08 12:00:00,12.082,8.6015,1.0553,3.1465,39.639,11.72051,100.52309
SHR,2015,2015-05-08 12:00:00,12.119,8.5962,1.0038,3.1294,39.761,11.7256,100.55387
SHR,2015,2015-05-08 12:00:00,12.158,8.5914,1.0038,3.095,39.887,11.73485,100.6215
SHR,2015,2015-05-08 12:00:00,12.191,8.5868,0.9919,3.0779,39.996,11.73326,100.59667
SHR,2015,2015-05-08 12:00:00,12.219,8.5822,0.9958,3.0779,40.088,11.73949,100.63885
SHR,2015,2015-05-08 12:00:00,12.243,8.5771,1.0752,3.0607,40.169,11.73886,100.62107
SHR,2015,2015-05-08 12:00:00,12.267,8.5717,1.0553,2.992,40.247,11.73085,100.53929
SHR,2015,2015-05-08 12:00:00,12.292,8.5661,1.0633,3.1122,40.329,11.72988,100.51738
SHR,2015,2015-05-08 12:00:00,12.321,8.5606,1.0553,3.095,40.423,11.72753,100.48386
SHR,2015,2015-05-08 12:00:00,12.348,8.5553,1.0633,2.992,40.513,11.71711,100.38171
SHR,2015,2015-05-08 12:00:00,12.373,8.5502,1.0553,3.0435,40.595,11.70911,100.30074
SHR,2015,2015-05-08 12:00:00,12.398,8.5453,1.0633,3.0607,40.677,11.70498,100.25349
SHR,2015,2015-05-08 12:00:00,12.429,8.5406,1.0672,3.0264,40.777,11.70376,100.2317
SHR,2015,2015-05-08 12:00:00,12.46,8.536,0.9879,3.0435,40.881,11.69762,100.16797
SHR,2015,2015-05-08 12:00:00,12.491,8.5314,1.0038,3.1122,40.981,11.69123,100.10206
SHR,2015,2015-05-08 12:00:00,12.516,8.5267,1.0038,3.0607,41.064,11.695,100.12295
SHR,2015,2015-05-08 12:00:00,12.54,8.5218,1.0038,3.0435,41.141,11.69495,100.11071
SHR,2015,2015-05-08 12:00:00,12.565,8.5167,0.9919,3.0607,41.223,11.69777,100.12248
SHR,2015,2015-05-08 12:00:00,12.592,8.5114,1.0514,3.0435,41.313,11.69937,100.12328
SHR,2015,2015-05-08 12:00:00,12.619,8.506,1.0553,3.0607,41.401,11.70108,100.12484
SHR,2015,2015-05-08 12:00:00,12.646,8.5006,1.0474,3.0779,41.491,11.70418,100.13828
SHR,2015,2015-05-08 12:00:00,12.675,8.4955,1.0514,3.1294,41.585,11.69774,100.07082
SHR,2015,2015-05-08 12:00:00,12.704,8.4905,0.9443,3.0779,41.678,11.69883,100.06803
SHR,2015,2015-05-08 12:00:00,12.731,8.4858,0.9205,3.0607,41.769,11.6939,100.01446
SHR,2015,2015-05-08 12:00:00,12.755,8.4812,0.9205,3.095,41.848,11.68814,99.95405
SHR,2015,2015-05-08 12:00:00,12.776,8.4767,0.9403,3.0092,41.915,11.68117,99.88355
SHR,2015,2015-05-08 12:00:00,12.795,8.4726,0.98,2.992,41.978,11.67928,99.85746
SHR,2015,2015-05-08 12:00:00,12.818,8.4689,0.98,3.0779,42.055,11.66689,99.74258
SHR,2015,2015-05-08 12:00:00,12.847,8.4656,0.9998,3.095,42.149,11.66326,99.70353
SHR,2015,2015-05-08 12:00:00,12.879,8.4625,0.9998,3.0435,42.255,11.65471,99.62302
SHR,2015,2015-05-08 12:00:00,12.911,8.4593,0.98,3.0435,42.358,11.65463,99.61461
SHR,2015,2015-05-08 12:00:00,12.939,8.456,0.9919,3.0607,42.452,11.65445,99.60504
SHR,2015,2015-05-08 12:00:00,12.965,8.4524,0.98,3.0779,42.537,11.65362,99.5893
SHR,2015,2015-05-08 12:00:00,12.992,8.4485,0.98,3.0435,42.624,11.66001,99.63448
SHR,2015,2015-05-08 12:00:00,13.019,8.4441,0.976,3.1294,42.713,11.66769,99.68952
SHR,2015,2015-05-08 12:00:00,13.046,8.4396,0.8213,3.095,42.801,11.67353,99.72847
SHR,2015,2015-05-08 12:00:00,13.075,8.4352,0.8173,3.0092,42.898,11.682,99.79018
SHR,2015,2015-05-08 12:00:00,13.108,8.4311,0.7895,3.0607,43.005,11.6949,99.89046
SHR,2015,2015-05-08 12:00:00,13.143,8.4276,0.8094,3.1294,43.119,11.70026,99.92776
SHR,2015,2015-05-08 12:00:00,13.174,8.4245,0.8689,2.992,43.221,11.70679,99.97594
SHR,2015,2015-05-08 12:00:00,13.201,8.4218,0.849,3.1122,43.309,11.71723,100.05857
SHR,2015,2015-05-08 12:00:00,13.22,8.4192,0.8649,3.1122,43.373,11.72156,100.08922
SHR,2015,2015-05-08 12:00:00,13.238,8.4167,0.8768,3.1294,43.431,11.73078,100.16185
SHR,2015,2015-05-08 12:00:00,13.255,8.4141,0.8649,3.0092,43.487,11.73344,100.17824
SHR,2015,2015-05-08 12:00:00,13.274,8.4114,0.8609,3.1465,43.551,11.74638,100.28216
SHR,2015,2015-05-08 12:00:00,13.302,8.4087,0.8768,3.198,43.643,11.74929,100.30042
SHR,2015,2015-05-08 12:00:00,13.334,8.4058,0.8768,3.0435,43.746,11.75816,100.36912
SHR,2015,2015-05-08 12:00:00,13.359,8.4028,0.853,3.0435,43.829,11.76164,100.39148
SHR,2015,2015-05-08 12:00:00,13.379,8.3997,0.8689,3.0607,43.894,11.75414,100.31995
SHR,2015,2015-05-08 12:00:00,13.398,8.3965,0.8768,3.0607,43.957,11.7539,100.31012
SHR,2015,2015-05-08 12:00:00,13.421,8.3931,0.8609,3.0607,44.031,11.74296,100.20846
SHR,2015,2015-05-08 12:00:00,13.444,8.3894,0.8967,3.1465,44.109,11.73925,100.16786
SHR,2015,2015-05-08 12:00:00,13.466,8.3852,1.0117,3.0435,44.179,11.7359,100.12904
SHR,2015,2015-05-08 12:00:00,13.489,8.3802,0.9879,3.0779,44.254,11.72854,100.05412
SHR,2015,2015-05-08 12:00:00,13.519,8.3745,0.9879,3.095,44.355,11.71565,99.93027
SHR,2015,2015-05-08 12:00:00,13.556,8.3686,0.9919,3.1122,44.475,11.72158,99.96652
SHR,2015,2015-05-08 12:00:00,13.603,8.3628,0.9363,2.992,44.63,11.7161,99.90572
SHR,2015,2015-05-08 12:00:00,13.676,8.3574,0.9205,2.992,44.87,11.72199,99.94287
SHR,2015,2015-05-08 12:00:00,13.728,8.3525,0.9284,3.0607,45.038,11.72149,99.92675
SHR,2015,2015-05-08 12:00:00,13.756,8.348,0.9284,3.1294,45.13,11.71675,99.87543
SHR,2015,2015-05-08 12:00:00,13.778,8.3439,0.8649,3.5585,45.203,11.72042,99.89676
SHR,2015,2015-05-08 12:00:00,13.799,8.3404,0.849,3.6959,45.271,11.72231,99.9044
SHR,2015,2015-05-08 12:00:00,13.817,8.3373,0.8689,3.713,45.332,11.7261,99.92916
SHR,2015,2015-05-08 12:00:00,13.842,8.3345,0.8728,3.5414,45.414,11.72003,99.87062
SHR,2015,2015-05-08 12:00:00,13.87,8.3317,0.9205,3.095,45.506,11.72336,99.89214
SHR,2015,2015-05-08 12:00:00,13.893,8.3284,0.9284,3.1294,45.582,11.72213,99.87372
SHR,2015,2015-05-08 12:00:00,13.914,8.3248,0.9403,3.1122,45.648,11.71689,99.82028
SHR,2015,2015-05-08 12:00:00,13.932,8.3209,0.9205,3.0779,45.708,11.71987,99.83628
SHR,2015,2015-05-08 12:00:00,13.952,8.3169,0.9165,3.0607,45.774,11.71555,99.78975
SHR,2015,2015-05-08 12:00:00,13.971,8.313,0.9284,3.0779,45.838,11.71208,99.75078
SHR,2015,2015-05-08 12:00:00,13.996,8.3093,0.9284,3.0607,45.919,11.7165,99.7794
SHR,2015,2015-05-08 12:00:00,14.026,8.3057,0.9205,3.1294,46.016,11.7153,99.7605
SHR,2015,2015-05-08 12:00:00,14.058,8.3022,0.9363,3.0607,46.122,11.71505,99.74988
SHR,2015,2015-05-08 12:00:00,14.087,8.2988,0.9482,3.0435,46.217,11.71168,99.71297
SHR,2015,2015-05-08 12:00:00,14.115,8.2954,0.9244,3.0779,46.31,11.70139,99.61707
SHR,2015,2015-05-08 12:00:00,14.143,8.2921,0.9284,3.1294,46.4,11.69586,99.56206
SHR,2015,2015-05-08 12:00:00,14.166,8.2887,0.9363,3.0435,46.475,11.68694,99.47781
SHR,2015,2015-05-08 12:00:00,14.185,8.2852,0.8728,3.0607,46.539,11.68515,99.45414
SHR,2015,2015-05-08 12:00:00,14.205,8.2816,0.849,3.0435,46.604,11.67693,99.37546
SHR,2015,2015-05-08 12:00:00,14.223,8.2778,0.8689,3.0264,46.662,11.6657,99.27077
SHR,2015,2015-05-08 12:00:00,14.238,8.2736,0.8728,3.0264,46.713,11.66603,99.26345
SHR,2015,2015-05-08 12:00:00,14.259,8.2691,0.7776,3.0779,46.78,11.65536,99.16174
SHR,2015,2015-05-08 12:00:00,14.282,8.2643,0.8213,3.0779,46.856,11.65249,99.12577
SHR,2015,2015-05-08 12:00:00,14.307,8.2592,0.8094,3.0607,46.938,11.6432,99.03451
SHR,2015,2015-05-08 12:00:00,14.335,8.2539,0.7895,3.0264,47.03,11.63636,98.96354
SHR,2015,2015-05-08 12:00:00,14.363,8.2484,0.8411,3.095,47.124,11.62728,98.87312
SHR,2015,2015-05-08 12:00:00,14.389,8.2425,0.8768,3.0607,47.208,11.61704,98.77182
SHR,2015,2015-05-08 12:00:00,14.414,8.2362,0.8768,3.0264,47.289,11.6027,98.63477
SHR,2015,2015-05-08 12:00:00,14.44,8.2296,0.8689,3.1122,47.374,11.59749,98.57466
SHR,2015,2015-05-08 12:00:00,14.467,8.223,0.8847,3.1122,47.463,11.58851,98.4825
SHR,2015,2015-05-08 12:00:00,14.496,8.2166,0.8689,3.0264,47.558,11.58423,98.43085
SHR,2015,2015-05-08 12:00:00,14.532,8.2104,0.8609,3.0264,47.678,11.58219,98.39864
SHR,2015,2015-05-08 12:00:00,14.569,8.2041,0.8689,3.0264,47.799,11.57603,98.33128
SHR,2015,2015-05-08 12:00:00,14.6,8.1977,0.8649,3.0779,47.9,11.57086,98.27201
SHR,2015,2015-05-08 12:00:00,14.627,8.1911,0.853,3.0264,47.99,11.57325,98.27652
SHR,2015,2015-05-08 12:00:00,14.654,8.1843,0.853,3.095,48.077,11.57454,98.27116
SHR,2015,2015-05-08 12:00:00,14.681,8.1774,0.8728,3.0779,48.166,11.57318,98.24313
