Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COMD_uScm,DO_mgL,PSAT,
FCR,2016,2016-05-30 12:24:00,0.546,21.1514,1.2411,1.8669,29.16618,9.97174,112.21135,
FCR,2016,2016-05-30 12:24:00,0.553,21.1554,1.2513,1.8686,29.125277,9.9756,112.26359,
FCR,2016,2016-05-30 12:24:00,0.548,21.1577,1.261,1.8705,29.090245,9.99477,112.48435,
FCR,2016,2016-05-30 12:24:00,0.539,21.1575,1.2704,1.8719,29.06176,10.01952,112.76242,
FCR,2016,2016-05-30 12:24:00,0.532,21.1551,1.2749,1.87,29.042247,10.03605,112.94322,
FCR,2016,2016-05-30 12:24:00,0.529,21.1514,1.2705,1.8664,29.034519,10.06384,113.24773,
FCR,2016,2016-05-30 12:24:00,0.534,21.1479,1.2562,1.8635,29.034511,10.07512,113.36701,
FCR,2016,2016-05-30 12:24:00,0.545,21.1465,1.2374,1.8608,29.042221,10.06067,113.2013,
FCR,2016,2016-05-30 12:24:00,0.555,21.1484,1.2253,1.8607,29.047682,10.03713,112.94059,
FCR,2016,2016-05-30 12:24:00,0.556,21.1533,1.2242,1.8669,29.054353,9.99711,112.50107,
FCR,2016,2016-05-30 12:24:00,0.551,21.16,1.234,1.8717,29.070025,9.9532,112.02158,
FCR,2016,2016-05-30 12:24:00,0.544,21.168,1.251,1.8695,29.078837,9.9143,111.6012,
FCR,2016,2016-05-30 12:24:00,0.53,21.1781,1.2622,1.8656,29.071115,9.87357,111.16457,
FCR,2016,2016-05-30 12:24:00,0.515,21.1916,1.2615,1.8657,29.050811,9.83177,110.72305,
FCR,2016,2016-05-30 12:24:00,0.507,21.2095,1.2477,1.8676,29.02654,9.78375,110.22079,
FCR,2016,2016-05-30 12:24:00,0.486,21.2316,1.2243,1.8661,29.005857,9.741,109.78642,
FCR,2016,2016-05-30 12:24:00,0.448,21.2552,1.2035,1.8618,28.989259,9.69144,109.27812,
FCR,2016,2016-05-30 12:24:00,0.407,21.2773,1.189,1.8536,28.968312,9.64322,108.78122,
FCR,2016,2016-05-30 12:24:00,0.358,21.296,1.1762,1.844,28.939434,9.60736,108.41615,
FCR,2016,2016-05-30 12:24:00,0.307,21.3101,1.1604,1.8384,28.910957,9.57582,108.08991,
FCR,2016,2016-05-30 12:24:00,0.286,21.32,1.1421,1.8341,28.89132,9.56032,107.93576,
FCR,2016,2016-05-30 12:24:00,0.287,21.3264,1.127,1.8243,28.88731,9.54489,107.77491,
FCR,2016,2016-05-30 12:24:00,0.28,21.3302,1.1142,1.8018,28.893851,9.5301,107.61585,
FCR,2016,2016-05-30 12:24:00,0.274,21.3319,1.0986,1.7617,28.902668,9.53101,107.62975,
FCR,2016,2016-05-30 12:24:00,0.278,21.3325,1.0821,1.7129,28.920122,9.5405,107.73822,
FCR,2016,2016-05-30 12:24:00,0.282,21.3327,1.0693,1.6812,28.94285,9.54882,107.83255,
FCR,2016,2016-05-30 12:24:00,0.285,21.3332,1.061,1.6821,28.958878,9.56125,107.97395,
FCR,2016,2016-05-30 12:24:00,0.283,21.3341,1.0571,1.7171,28.972481,9.56198,107.98417,
FCR,2016,2016-05-30 12:24:00,0.28,21.3347,1.0558,1.7702,28.989288,9.57138,108.09159,
FCR,2016,2016-05-30 12:24:00,0.278,21.3326,1.0565,1.8123,28.991739,9.59607,108.36594,
FCR,2016,2016-05-30 12:24:00,0.281,21.3243,1.0623,1.8361,28.968462,9.63681,108.80842,
FCR,2016,2016-05-30 12:24:00,0.289,21.3074,1.0749,1.8459,28.9373,9.70144,109.50212,
FCR,2016,2016-05-30 12:24:00,0.298,21.2825,1.0909,1.8475,28.905973,9.78183,110.35599,
FCR,2016,2016-05-30 12:24:00,0.319,21.253,1.1053,1.8506,28.880155,9.85656,111.13519,
FCR,2016,2016-05-30 12:24:00,0.373,21.223,1.1182,1.8515,28.868995,9.91941,111.77845,
FCR,2016,2016-05-30 12:24:00,0.426,21.1964,1.133,1.8491,28.859496,9.97003,112.29058,
FCR,2016,2016-05-30 12:24:00,0.471,21.1763,1.1536,1.8499,28.867161,10.0001,112.58514,
FCR,2016,2016-05-30 12:24:00,0.499,21.1636,1.1767,1.8504,28.898041,10.00721,112.63733,
FCR,2016,2016-05-30 12:24:00,0.53,21.1574,1.1901,1.843,28.904259,9.99835,112.52393,
FCR,2016,2016-05-30 12:24:00,0.549,21.1564,1.1885,1.8209,28.895488,9.97227,112.22826,
FCR,2016,2016-05-30 12:24:00,0.554,21.159,1.1734,1.7761,28.909466,9.9381,111.84933,
FCR,2016,2016-05-30 12:24:00,0.544,21.1631,1.1506,1.7161,28.927877,9.91682,111.61879,
FCR,2016,2016-05-30 12:24:00,0.525,21.1661,1.1292,1.6728,28.943606,9.91166,111.5673,
FCR,2016,2016-05-30 12:24:00,0.519,21.1652,1.1114,1.6657,28.964856,9.92528,111.7186,
FCR,2016,2016-05-30 12:24:00,0.511,21.1577,1.0934,1.6884,28.985268,9.94637,111.93965,
FCR,2016,2016-05-30 12:24:00,0.512,21.1415,1.0742,1.7193,28.994255,9.9903,112.39846,
FCR,2016,2016-05-30 12:24:00,0.525,21.1146,1.0566,1.7382,29.012249,10.0651,113.18056,
FCR,2016,2016-05-30 12:24:00,0.536,21.0756,1.0423,1.7385,29.0701,10.17,114.2731,
FCR,2016,2016-05-30 12:24:00,0.543,21.0261,1.0287,1.7135,29.145161,10.29592,115.57619,
FCR,2016,2016-05-30 12:24:00,0.551,20.9711,1.0151,1.6726,29.203338,10.42044,116.84815,
FCR,2016,2016-05-30 12:24:00,0.591,20.915,1.0065,1.6449,29.226078,10.53857,118.04314,
FCR,2016,2016-05-30 12:24:00,0.635,20.8582,1.0043,1.6379,29.215437,10.64452,119.09721,
FCR,2016,2016-05-30 12:24:00,0.671,20.7991,1.0071,1.644,29.180599,10.73595,119.981,
FCR,2016,2016-05-30 12:24:00,0.701,20.737,1.0172,1.6729,29.142334,10.80646,120.62184,
FCR,2016,2016-05-30 12:24:00,0.725,20.6734,1.0342,1.7231,29.114485,10.88169,121.30987,
FCR,2016,2016-05-30 12:24:00,0.753,20.6105,1.054,1.7645,29.087618,10.94651,121.88161,
FCR,2016,2016-05-30 12:24:00,0.788,20.5501,1.0777,1.7898,29.082624,10.98653,122.18178,
FCR,2016,2016-05-30 12:24:00,0.826,20.4934,1.1121,1.8127,29.094163,10.99542,122.14403,
FCR,2016,2016-05-30 12:24:00,0.866,20.4406,1.1541,1.8312,29.131322,10.97053,121.7407,
FCR,2016,2016-05-30 12:24:00,0.904,20.3904,1.1871,1.8423,29.244089,10.92953,121.16568,
FCR,2016,2016-05-30 12:24:00,0.94,20.3414,1.2067,1.8513,29.416441,10.89385,120.65328,
FCR,2016,2016-05-30 12:24:00,0.975,20.2923,1.2193,1.8604,29.596138,10.87517,120.32964,
FCR,2016,2016-05-30 12:24:00,1.007,20.2418,1.2273,1.8722,29.778995,10.87527,120.21058,
FCR,2016,2016-05-30 12:24:00,1.04,20.1887,1.2321,1.8955,29.983708,10.87502,120.08157,
FCR,2016,2016-05-30 12:24:00,1.073,20.1323,1.2365,1.9319,30.17268,10.85813,119.76116,
FCR,2016,2016-05-30 12:24:00,1.106,20.0721,1.2407,1.9797,30.322148,10.82451,119.24789,
FCR,2016,2016-05-30 12:24:00,1.141,20.0085,1.245,2.0403,30.488004,10.78048,118.613,
FCR,2016,2016-05-30 12:24:00,1.176,19.9424,1.2509,2.0999,30.714474,10.72012,117.79405,
FCR,2016,2016-05-30 12:24:00,1.209,19.8746,1.2599,2.1448,30.9898,10.66059,116.98209,
FCR,2016,2016-05-30 12:24:00,1.242,19.8057,1.2744,2.1881,31.285187,10.6143,116.31438,
FCR,2016,2016-05-30 12:24:00,1.275,19.7364,1.2981,2.2539,31.565162,10.59645,115.95851,
FCR,2016,2016-05-30 12:24:00,1.309,19.6677,1.33,2.3369,31.818203,10.59898,115.82725,
FCR,2016,2016-05-30 12:24:00,1.348,19.6002,1.3626,2.4123,32.073703,10.64263,116.14751,
FCR,2016,2016-05-30 12:24:00,1.383,19.5339,1.3946,2.4865,32.299578,10.73857,117.03933,
FCR,2016,2016-05-30 12:24:00,1.414,19.4688,1.4338,2.5906,32.423771,10.87186,118.3377,
FCR,2016,2016-05-30 12:24:00,1.443,19.4051,1.4792,2.7136,32.449336,11.01726,119.76727,
FCR,2016,2016-05-30 12:24:00,1.475,19.3431,1.517,2.807,32.405134,11.16083,121.1771,
FCR,2016,2016-05-30 12:24:00,1.506,19.2831,1.5438,2.8648,32.303428,11.26437,122.1538,
FCR,2016,2016-05-30 12:24:00,1.539,19.2257,1.5681,2.9046,32.153175,11.3055,122.45841,
FCR,2016,2016-05-30 12:24:00,1.573,19.1714,1.5937,2.9314,31.968422,11.27689,122.01497,
FCR,2016,2016-05-30 12:24:00,1.608,19.1212,1.6196,2.9547,31.78809,11.17949,120.83878,
FCR,2016,2016-05-30 12:24:00,1.649,19.0753,1.6488,2.984,31.662298,11.03097,119.12316,
FCR,2016,2016-05-30 12:24:00,1.688,19.0337,1.6885,3.025,31.631657,10.86586,117.24166,
FCR,2016,2016-05-30 12:24:00,1.722,18.9952,1.7338,3.0758,31.702024,10.72486,115.63033,
FCR,2016,2016-05-30 12:24:00,1.758,18.9587,1.7707,3.1283,31.854081,10.62412,114.45991,
FCR,2016,2016-05-30 12:24:00,1.793,18.9233,1.796,3.1783,32.074262,10.58265,113.93156,
FCR,2016,2016-05-30 12:24:00,1.827,18.8883,1.8147,3.2323,32.323068,10.59667,114.00185,
FCR,2016,2016-05-30 12:24:00,1.865,18.8526,1.8321,3.3114,32.526542,10.6613,114.61447,
FCR,2016,2016-05-30 12:24:00,1.898,18.8153,1.8507,3.4081,32.648747,10.77765,115.77782,
FCR,2016,2016-05-30 12:24:00,1.925,18.7754,1.8667,3.475,32.698219,10.89793,116.97532,
FCR,2016,2016-05-30 12:24:00,1.951,18.7332,1.8799,3.5024,32.686143,11.0068,118.04286,
FCR,2016,2016-05-30 12:24:00,1.984,18.689,1.896,3.5046,32.63736,11.08894,118.81717,
FCR,2016,2016-05-30 12:24:00,2.029,18.6433,1.9158,3.4843,32.558904,11.10505,118.87944,
FCR,2016,2016-05-30 12:24:00,2.073,18.5967,1.9353,3.4682,32.433862,11.03467,118.01415,
FCR,2016,2016-05-30 12:24:00,2.111,18.5494,1.9556,3.4819,32.270979,10.88348,116.28527,
FCR,2016,2016-05-30 12:24:00,2.15,18.5017,1.9835,3.5232,32.106994,10.7054,114.27148,
FCR,2016,2016-05-30 12:24:00,2.186,18.4538,2.0179,3.578,31.996387,10.5614,112.62441,
FCR,2016,2016-05-30 12:24:00,2.223,18.4063,2.0503,3.6322,31.999854,10.4893,111.74736,
FCR,2016,2016-05-30 12:24:00,2.269,18.3602,2.0812,3.6821,32.120324,10.48678,111.61551,
FCR,2016,2016-05-30 12:24:00,2.314,18.3164,2.1198,3.7363,32.277678,10.54967,112.18465,
FCR,2016,2016-05-30 12:24:00,2.352,18.2752,2.164,3.799,32.387605,10.62822,112.92493,
FCR,2016,2016-05-30 12:24:00,2.378,18.237,2.1992,3.8527,32.4253,10.66777,113.25661,
FCR,2016,2016-05-30 12:24:00,2.399,18.203,2.2191,3.884,32.402816,10.61223,112.58864,
FCR,2016,2016-05-30 12:24:00,2.418,18.1732,2.228,3.8992,32.316162,10.45523,110.85532,
FCR,2016,2016-05-30 12:24:00,2.442,18.1466,2.231,3.9079,32.178307,10.1846,107.92711,
FCR,2016,2016-05-30 12:24:00,2.47,18.1213,2.2345,3.9308,32.06473,9.85884,104.4208,
FCR,2016,2016-05-30 12:24:00,2.495,18.0957,2.246,4.0072,32.047363,9.53147,100.9005,
FCR,2016,2016-05-30 12:24:00,2.524,18.0682,2.2713,4.1826,32.135605,9.254,97.90796,
FCR,2016,2016-05-30 12:24:00,2.562,18.0373,2.3188,4.5085,32.310896,9.0557,95.74933,
FCR,2016,2016-05-30 12:24:00,2.599,18.0019,2.3808,4.9377,32.551832,8.97212,94.79674,
FCR,2016,2016-05-30 12:24:00,2.637,17.9616,2.4318,5.3308,32.82044,8.97624,94.76189,
FCR,2016,2016-05-30 12:24:00,2.666,17.9174,2.466,5.6701,33.042028,9.05752,95.53329,
FCR,2016,2016-05-30 12:24:00,2.691,17.87,2.4932,6.0379,33.153415,9.15877,96.50716,
FCR,2016,2016-05-30 12:24:00,2.73,17.8187,2.514,6.4192,33.164261,9.32285,98.13244,
FCR,2016,2016-05-30 12:24:00,2.774,17.7623,2.5254,6.713,33.105518,9.5155,100.04393,
FCR,2016,2016-05-30 12:24:00,2.803,17.7008,2.5281,6.8959,32.999605,9.73109,102.1809,
FCR,2016,2016-05-30 12:24:00,2.829,17.6354,2.5218,7.0063,32.87841,9.93221,104.15207,
FCR,2016,2016-05-30 12:24:00,2.861,17.5682,2.5085,7.0714,32.735672,10.10953,105.86435,
FCR,2016,2016-05-30 12:24:00,2.889,17.5021,2.495,7.1119,32.519295,10.22674,106.94534,
FCR,2016,2016-05-30 12:24:00,2.912,17.4376,2.4824,7.1397,32.247742,10.31073,107.67967,
FCR,2016,2016-05-30 12:24:00,2.931,17.3713,2.4655,7.1681,31.992912,10.35293,107.97182,
FCR,2016,2016-05-30 12:24:00,2.949,17.2999,2.4389,7.2137,31.777045,10.33955,107.67251,
FCR,2016,2016-05-30 12:24:00,2.972,17.2228,2.4058,7.2692,31.584663,10.23672,106.43098,
FCR,2016,2016-05-30 12:24:00,3.006,17.1411,2.3749,7.3026,31.382501,10.00648,103.86037,
FCR,2016,2016-05-30 12:24:00,3.041,17.0554,2.3473,7.3033,31.154728,9.65544,100.03802,
FCR,2016,2016-05-30 12:24:00,3.072,16.9645,2.3183,7.2727,30.926788,9.21001,95.24211,
FCR,2016,2016-05-30 12:24:00,3.099,16.8665,2.2886,7.2127,30.764158,8.66819,89.45561,
FCR,2016,2016-05-30 12:24:00,3.125,16.7607,2.2644,7.1431,30.717667,8.05712,82.96543,
FCR,2016,2016-05-30 12:24:00,3.155,16.6504,2.247,7.0725,30.790948,7.43126,76.34402,
FCR,2016,2016-05-30 12:24:00,3.198,16.542,2.2315,6.9846,30.969468,6.8417,70.12734,
FCR,2016,2016-05-30 12:24:00,3.242,16.4418,2.215,6.873,31.228682,6.3097,64.5382,
FCR,2016,2016-05-30 12:24:00,3.28,16.3546,2.2,6.7423,31.56556,5.85894,59.81763,
FCR,2016,2016-05-30 12:24:00,3.308,16.2835,2.1902,6.5715,31.96571,5.51846,56.25696,
FCR,2016,2016-05-30 12:24:00,3.327,16.2257,2.1841,6.316,32.383512,5.25227,53.47812,
FCR,2016,2016-05-30 12:24:00,3.346,16.1724,2.1785,6.0027,32.776039,5.02602,51.11688,
FCR,2016,2016-05-30 12:24:00,3.365,16.115,2.1733,5.7278,33.101642,4.8081,48.8411,
FCR,2016,2016-05-30 12:24:00,3.386,16.0497,2.1674,5.5015,33.326879,4.60292,46.69223,
FCR,2016,2016-05-30 12:24:00,3.411,15.9734,2.1554,5.2669,33.473723,4.40059,44.56766,
FCR,2016,2016-05-30 12:24:00,3.443,15.8834,2.1334,4.9716,33.635454,4.2223,42.68025,
FCR,2016,2016-05-30 12:24:00,3.471,15.7836,2.1069,4.6435,33.839161,4.05808,40.93327,
FCR,2016,2016-05-30 12:24:00,3.497,15.6808,2.0876,4.4056,34.020901,3.91618,39.41552,
FCR,2016,2016-05-30 12:24:00,3.52,15.5797,2.0794,4.3078,34.150961,3.75911,37.75305,
FCR,2016,2016-05-30 12:24:00,3.54,15.4819,2.0815,4.3297,34.221925,3.56572,35.73594,
FCR,2016,2016-05-30 12:24:00,3.556,15.3878,2.0913,4.437,34.254721,3.32164,33.22275,
FCR,2016,2016-05-30 12:24:00,3.575,15.297,2.0993,4.5818,34.308205,3.01614,30.10842,
FCR,2016,2016-05-30 12:24:00,3.598,15.2093,2.1014,4.7625,34.428708,2.66555,26.55854,
FCR,2016,2016-05-30 12:24:00,3.624,15.1254,2.0995,5.0218,34.67442,2.28745,22.75019,
FCR,2016,2016-05-30 12:24:00,3.655,15.0477,2.093,5.3782,35.076782,1.92019,19.06565,
FCR,2016,2016-05-30 12:24:00,3.691,14.9774,2.0796,5.8262,35.630834,1.59318,15.79478,
FCR,2016,2016-05-30 12:24:00,3.728,14.9143,2.0558,6.4292,36.372062,1.31191,12.98862,
FCR,2016,2016-05-30 12:24:00,3.757,14.8569,2.0145,7.3468,37.297653,1.094,10.81776,
FCR,2016,2016-05-30 12:24:00,3.785,14.8022,1.9613,8.4884,38.335674,0.92634,9.14905,
FCR,2016,2016-05-30 12:24:00,3.807,14.7437,1.9172,9.4751,39.488263,0.79988,7.89009,
FCR,2016,2016-05-30 12:24:00,3.828,14.6756,1.8861,10.2234,40.90639,0.7008,6.90258,
FCR,2016,2016-05-30 12:24:00,3.85,14.5958,1.8558,10.9373,42.747663,0.61783,6.0749,
FCR,2016,2016-05-30 12:24:00,3.879,14.5064,1.8172,11.8142,45.210341,0.54526,5.35099,
FCR,2016,2016-05-30 12:24:00,3.912,14.4118,1.7735,12.8487,48.886975,0.49129,4.81141,
FCR,2016,2016-05-30 12:24:00,3.949,14.3139,1.7389,13.8382,53.955654,0.34683,3.38951,
FCR,2016,2016-05-30 12:24:00,3.984,14.2121,1.7176,14.8132,58.963166,0.32821,3.20039,
FCR,2016,2016-05-30 12:24:00,4.015,14.1073,1.7059,16.0348,62.176403,0.21038,2.04674,
FCR,2016,2016-05-30 15:12:00,0.204,21.8492,0.8981,1.8468,29.05366,8.14209,92.87177,
FCR,2016,2016-05-30 15:12:00,0.205,21.8438,0.8956,1.8593,29.047691,8.06955,92.03474,
FCR,2016,2016-05-30 15:12:00,0.207,21.8391,0.8947,1.8707,29.044958,8.0174,91.43172,
FCR,2016,2016-05-30 15:12:00,0.207,21.8355,0.893,1.876,29.048738,7.95521,90.71618,
FCR,2016,2016-05-30 15:12:00,0.207,21.833,0.8892,1.879,29.052024,7.62569,86.9543,
FCR,2016,2016-05-30 15:12:00,0.208,21.832,0.8853,1.8815,29.043669,7.56859,86.30155,
FCR,2016,2016-05-30 15:12:00,0.21,21.8322,0.88,1.8787,29.023447,7.51049,85.63939,
FCR,2016,2016-05-30 15:12:00,0.21,21.8329,0.8706,1.8753,29.001998,7.45535,85.01179,
FCR,2016,2016-05-30 15:12:00,0.208,21.8334,0.86,1.8797,28.983623,7.40561,84.44542,
FCR,2016,2016-05-30 15:12:00,0.207,21.8337,0.8533,1.8851,28.969433,7.35812,83.90445,
FCR,2016,2016-05-30 15:12:00,0.209,21.8339,0.85,1.8813,28.96366,7.31362,83.39725,
FCR,2016,2016-05-30 15:12:00,0.208,21.8336,0.8489,1.8731,28.960756,7.26691,82.86419,
FCR,2016,2016-05-30 15:12:00,0.208,21.8326,0.8516,1.8642,28.957943,7.22514,82.3863,
FCR,2016,2016-05-30 15:12:00,0.207,21.8308,0.857,1.8532,28.958479,7.18424,81.91708,
FCR,2016,2016-05-30 15:12:00,0.207,21.8281,0.8664,1.8464,28.956496,7.1464,81.48138,
FCR,2016,2016-05-30 15:12:00,0.205,21.8246,0.8853,1.843,28.951465,7.1087,81.04607,
FCR,2016,2016-05-30 15:12:00,0.204,21.8204,0.9109,1.8399,28.954066,7.07928,80.70403,
FCR,2016,2016-05-30 15:12:00,0.203,21.8159,0.9324,1.8432,28.954975,7.05024,80.366,
FCR,2016,2016-05-30 15:12:00,0.202,21.8111,0.9481,1.8548,28.944415,7.0256,80.07771,
FCR,2016,2016-05-30 15:12:00,0.203,21.8059,0.9617,1.8641,28.941612,6.99973,79.77485,
FCR,2016,2016-05-30 15:12:00,0.204,21.8001,0.9743,1.8667,28.945818,6.98622,79.61195,
FCR,2016,2016-05-30 15:12:00,0.206,21.7936,0.9855,1.8691,28.942125,6.95693,79.26821,
FCR,2016,2016-05-30 15:12:00,0.206,21.7865,0.9921,1.8685,28.939567,6.93207,78.97413,
FCR,2016,2016-05-30 15:12:00,0.206,21.779,0.9942,1.8635,28.94748,6.90746,78.68236,
FCR,2016,2016-05-30 15:12:00,0.204,21.7711,0.9932,1.8631,28.961965,6.88534,78.41846,
FCR,2016,2016-05-30 15:12:00,0.203,21.7628,0.9883,1.8684,28.97085,6.86659,78.19238,
FCR,2016,2016-05-30 15:12:00,0.202,21.7542,0.9771,1.8716,28.972497,6.85399,78.03583,
FCR,2016,2016-05-30 15:12:00,0.203,21.7454,0.9551,1.8712,28.977365,6.89409,78.47904,
FCR,2016,2016-05-30 15:12:00,0.204,21.7368,0.9167,1.8695,28.984749,7.05196,80.26282,
FCR,2016,2016-05-30 15:12:00,0.204,21.7284,0.8685,1.8684,28.990605,7.31009,83.18722,
FCR,2016,2016-05-30 15:12:00,0.203,21.721,0.83,1.8697,28.998498,7.63548,86.87768,
FCR,2016,2016-05-30 15:12:00,0.203,21.7165,0.8067,1.8692,29.000514,8.12807,92.47442,
FCR,2016,2016-05-30 15:12:00,0.203,21.7174,0.7934,1.8645,28.983161,8.78727,99.97603,
FCR,2016,2016-05-30 15:12:00,0.204,21.7267,0.7872,1.8602,28.957843,9.40658,107.04142,
FCR,2016,2016-05-30 15:12:00,0.204,21.7478,0.7856,1.8619,28.941857,9.83151,111.92247,
FCR,2016,2016-05-30 15:12:00,0.204,21.786,0.788,1.8724,28.930941,9.99912,113.91468,
FCR,2016,2016-05-30 15:12:00,0.206,21.8492,0.7951,1.8819,28.922181,9.97082,113.73096,
FCR,2016,2016-05-30 15:12:00,0.206,21.9396,0.8083,1.8791,28.919255,9.8754,112.83924,
FCR,2016,2016-05-30 15:12:00,0.207,22.0402,0.8269,1.869,28.927394,9.77814,111.9446,
FCR,2016,2016-05-30 15:12:00,0.208,22.1245,0.8472,1.8605,28.960792,9.70366,111.27218,
FCR,2016,2016-05-30 15:12:00,0.208,22.1791,0.871,1.857,29.018335,9.65763,110.86068,
FCR,2016,2016-05-30 15:12:00,0.205,22.2085,0.9055,1.862,29.075288,9.63434,110.65576,
FCR,2016,2016-05-30 15:12:00,0.204,22.2239,0.9518,1.8724,29.114776,9.63019,110.64084,
FCR,2016,2016-05-30 15:12:00,0.208,22.2325,1.0049,1.8829,29.133305,9.63036,110.66103,
FCR,2016,2016-05-30 15:12:00,0.214,22.2359,1.0707,1.9021,29.135821,9.62932,110.65638,
FCR,2016,2016-05-30 15:12:00,0.22,22.2309,1.1697,1.9454,29.13903,9.63354,110.69421,
FCR,2016,2016-05-30 15:12:00,0.221,22.2124,1.2918,2.007,29.135773,9.62889,110.60146,
FCR,2016,2016-05-30 15:12:00,0.216,22.1797,1.3911,2.0613,29.115161,9.62472,110.4842,
FCR,2016,2016-05-30 15:12:00,0.21,22.1374,1.4547,2.0996,29.083722,9.62407,110.387,
FCR,2016,2016-05-30 15:12:00,0.21,22.0904,1.5015,2.1266,29.025055,9.63025,110.35802,
FCR,2016,2016-05-30 15:12:00,0.219,22.0426,1.5399,2.1426,28.943556,9.64699,110.44822,
FCR,2016,2016-05-30 15:12:00,0.231,21.9999,1.5699,2.1597,28.883625,9.66811,110.5991,
FCR,2016,2016-05-30 15:12:00,0.239,21.969,1.5954,2.1896,28.863347,9.68238,110.69634,
FCR,2016,2016-05-30 15:12:00,0.237,21.9526,1.6229,2.2252,28.857274,9.69855,110.84626,
FCR,2016,2016-05-30 15:12:00,0.23,21.9468,1.6584,2.2669,28.831722,9.69957,110.84541,
FCR,2016,2016-05-30 15:12:00,0.224,21.9437,1.6989,2.3074,28.803922,9.68068,110.62291,
FCR,2016,2016-05-30 15:12:00,0.224,21.9368,1.7303,2.321,28.802531,9.68418,110.64823,
FCR,2016,2016-05-30 15:12:00,0.226,21.9249,1.7479,2.3068,28.807136,9.66963,110.4567,
FCR,2016,2016-05-30 15:12:00,0.229,21.9112,1.7579,2.2747,28.798926,9.66428,110.36636,
FCR,2016,2016-05-30 15:12:00,0.233,21.8987,1.7654,2.231,28.775709,9.68354,110.55961,
FCR,2016,2016-05-30 15:12:00,0.235,21.8879,1.7712,2.1914,28.743321,9.72215,110.9774,
FCR,2016,2016-05-30 15:12:00,0.237,21.8758,1.7738,2.1639,28.715167,9.77237,111.52452,
FCR,2016,2016-05-30 15:12:00,0.235,21.8593,1.7733,2.1489,28.703781,9.79915,111.79455,
FCR,2016,2016-05-30 15:12:00,0.232,21.8408,1.7717,2.1426,28.706124,9.80498,111.82118,
FCR,2016,2016-05-30 15:12:00,0.229,21.8257,1.7681,2.1386,28.706791,9.79457,111.66988,
FCR,2016,2016-05-30 15:12:00,0.232,21.8143,1.7602,2.1383,28.699946,9.7785,111.46205,
FCR,2016,2016-05-30 15:12:00,0.237,21.8036,1.7471,2.138,28.679756,9.76276,111.25967,
FCR,2016,2016-05-30 15:12:00,0.247,21.7883,1.7293,2.1366,28.65286,9.74889,111.06878,
FCR,2016,2016-05-30 15:12:00,0.26,21.7601,1.7099,2.1405,28.642146,9.7574,111.10513,
FCR,2016,2016-05-30 15:12:00,0.267,21.7125,1.6897,2.1439,28.636739,9.77533,111.20692,
FCR,2016,2016-05-30 15:12:00,0.269,21.6475,1.6641,2.142,28.613153,9.79505,111.29111,
FCR,2016,2016-05-30 15:12:00,0.301,21.5741,1.6251,2.1446,28.593155,9.83006,111.53018,
FCR,2016,2016-05-30 15:12:00,0.352,21.5029,1.5805,2.1501,28.589447,9.88922,112.04656,
FCR,2016,2016-05-30 15:12:00,0.395,21.4437,1.5543,2.1462,28.568978,9.9608,112.72787,
FCR,2016,2016-05-30 15:12:00,0.438,21.404,1.555,2.1411,28.51627,10.03412,113.47007,
FCR,2016,2016-05-30 15:12:00,0.455,21.3833,1.5824,2.1495,28.47538,10.09354,114.09604,
FCR,2016,2016-05-30 15:12:00,0.457,21.3748,1.6279,2.1632,28.493515,10.13513,114.54724,
FCR,2016,2016-05-30 15:12:00,0.448,21.3757,1.6688,2.1733,28.541442,10.16427,114.87863,
FCR,2016,2016-05-30 15:12:00,0.435,21.3885,1.6981,2.1917,28.577832,10.17715,115.05281,
FCR,2016,2016-05-30 15:12:00,0.43,21.411,1.7242,2.2301,28.60838,10.16926,115.01399,
FCR,2016,2016-05-30 15:12:00,0.435,21.4353,1.745,2.2782,28.629206,10.15315,114.88601,
FCR,2016,2016-05-30 15:12:00,0.442,21.4575,1.7472,2.3134,28.653882,10.13644,114.74643,
FCR,2016,2016-05-30 15:12:00,0.449,21.4768,1.7234,2.3198,28.690989,10.1188,114.58964,
FCR,2016,2016-05-30 15:12:00,0.445,21.4871,1.6687,2.2889,28.704332,10.10204,114.42277,
FCR,2016,2016-05-30 15:12:00,0.429,21.4801,1.5941,2.2341,28.691459,10.09944,114.37769,
FCR,2016,2016-05-30 15:12:00,0.412,21.4576,1.5307,2.19,28.672985,10.11104,114.45911,
FCR,2016,2016-05-30 15:12:00,0.412,21.4299,1.4877,2.1691,28.654004,10.13854,114.70862,
FCR,2016,2016-05-30 15:12:00,0.427,21.4047,1.4528,2.1575,28.657512,10.16348,114.93457,
FCR,2016,2016-05-30 15:12:00,0.439,21.3832,1.4152,2.1489,28.69246,10.19381,115.22936,
FCR,2016,2016-05-30 15:12:00,0.435,21.3645,1.3783,2.1465,28.718069,10.21918,115.47407,
FCR,2016,2016-05-30 15:12:00,0.42,21.3498,1.3581,2.1431,28.733153,10.22923,115.55464,
FCR,2016,2016-05-30 15:12:00,0.413,21.3425,1.3595,2.1352,28.75576,10.23189,115.56833,
FCR,2016,2016-05-30 15:12:00,0.419,21.3447,1.3829,2.1336,28.765866,10.22887,115.53911,
FCR,2016,2016-05-30 15:12:00,0.43,21.3549,1.4192,2.1376,28.774181,10.22041,115.46648,
FCR,2016,2016-05-30 15:12:00,0.435,21.3714,1.4447,2.1404,28.780918,10.20586,115.33909,
