Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,DO_mgL
BVR,2015,2015-07-20 04:59:57,7.514,9.0065,4.9156,6.391,0.28336
BVR,2015,2015-07-20 04:59:57,7.53,8.9919,4.9433,6.3738,0.26526
BVR,2015,2015-07-20 04:59:57,7.547,8.978,4.9156,6.4596,0.25301
BVR,2015,2015-07-20 04:59:57,7.562,8.9644,5.7805,8.2621,0.24805
BVR,2015,2015-07-20 04:59:57,7.574,8.9514,5.7844,8.2621,0.24201
BVR,2015,2015-07-20 04:59:57,7.588,8.9388,5.8043,8.3308,0.23764
BVR,2015,2015-07-20 04:59:57,7.601,8.9258,5.7963,8.3136,0.23808
BVR,2015,2015-07-20 04:59:57,7.613,8.9115,7.2166,12.2962,0.24665
BVR,2015,2015-07-20 04:59:57,7.624,8.8946,7.2444,12.3477,0.24068
BVR,2015,2015-07-20 04:59:57,7.638,8.8735,7.2166,12.3306,0.23757
BVR,2015,2015-07-20 04:59:57,7.651,8.8487,7.2008,12.2791,0.23098
BVR,2015,2015-07-20 04:59:57,7.664,8.8231,7.1214,10.4594,0.22644
BVR,2015,2015-07-20 04:59:57,7.679,8.7989,7.0341,10.4251,0.21929
BVR,2015,2015-07-20 04:59:57,7.694,8.777,7.046,10.3736,0.20617
BVR,2015,2015-07-20 04:59:57,7.706,8.7569,7.0222,10.4938,0.20229
BVR,2015,2015-07-20 04:59:57,7.719,8.7382,7.046,10.4938,0.19047
BVR,2015,2015-07-20 04:59:57,7.733,8.7208,9.3193,11.1804,0.18406
BVR,2015,2015-07-20 04:59:57,7.751,8.7044,9.3273,11.2834,0.16919
BVR,2015,2015-07-20 04:59:57,7.773,8.6888,9.3312,11.2662,0.15705
BVR,2015,2015-07-20 04:59:57,7.792,8.6738,9.3154,11.3006,0.14439
BVR,2015,2015-07-20 04:59:57,7.809,8.6595,11.7156,11.1976,0.13222
BVR,2015,2015-07-20 04:59:57,7.824,8.6455,11.7315,11.2834,0.12135
BVR,2015,2015-07-20 04:59:57,7.835,8.6317,11.7394,11.3177,0.11785
BVR,2015,2015-07-20 04:59:57,7.845,8.6179,11.7315,11.2319,0.11521
BVR,2015,2015-07-20 04:59:57,7.858,8.6039,9.8787,10.7169,0.1123
BVR,2015,2015-07-20 04:59:57,7.87,8.5899,9.8867,10.6654,0.10765
BVR,2015,2015-07-20 04:59:57,7.882,8.5761,9.8906,10.6482,0.10618
BVR,2015,2015-07-20 04:59:57,7.891,8.5624,9.8867,10.7169,0.10302
BVR,2015,2015-07-20 04:59:57,7.901,8.5473,9.728,10.2363,0.10157
BVR,2015,2015-07-20 04:59:57,7.915,8.5301,9.2598,10.1676,0.09817
BVR,2015,2015-07-20 04:59:57,7.933,8.5119,9.2638,10.1161,0.09887
BVR,2015,2015-07-20 04:59:57,7.95,8.4937,9.2558,10.1848,0.09879
BVR,2015,2015-07-20 04:59:57,7.969,8.4759,9.2638,10.2363,0.10098
BVR,2015,2015-07-20 04:59:57,7.99,8.4589,7.1651,9.8758,0.09788
BVR,2015,2015-07-20 04:59:57,8.01,8.4429,7.1373,9.8758,0.09493
BVR,2015,2015-07-20 04:59:57,8.03,8.4279,7.1333,9.9444,0.09972
BVR,2015,2015-07-20 04:59:57,8.049,8.4137,7.169,9.9444,0.10216
BVR,2015,2015-07-20 04:59:57,8.07,8.4003,5.7249,9.0518,0.09981
BVR,2015,2015-07-20 04:59:57,8.09,8.3876,5.7249,9.0174,0.10036
BVR,2015,2015-07-20 04:59:57,8.108,8.376,5.7249,9.0861,0.10078
BVR,2015,2015-07-20 04:59:57,8.125,8.3656,5.7289,9.0346,0.09939
BVR,2015,2015-07-20 04:59:57,8.144,8.3561,5.233,8.0046,0.09759
BVR,2015,2015-07-20 04:59:57,8.168,8.3469,5.2409,8.0218,0.09682
BVR,2015,2015-07-20 04:59:57,8.192,8.3369,5.2409,8.0046,0.09111
BVR,2015,2015-07-20 04:59:57,8.219,8.3255,5.233,8.0046,0.08863
BVR,2015,2015-07-20 04:59:57,8.253,8.3133,5.2369,8.0905,0.08312
BVR,2015,2015-07-20 04:59:57,8.276,8.3007,5.5464,8.0905,0.08143
BVR,2015,2015-07-20 04:59:57,8.29,8.2883,5.5464,7.9875,0.08253
BVR,2015,2015-07-20 04:59:57,8.306,8.2764,5.5265,7.9531,0.08383
BVR,2015,2015-07-20 04:59:57,8.323,8.2647,5.5345,7.9188,0.08324
BVR,2015,2015-07-20 04:59:57,8.339,8.2532,4.5783,7.0605,0.08384
BVR,2015,2015-07-20 04:59:57,8.36,8.2418,4.5823,7.1635,0.08072
BVR,2015,2015-07-20 04:59:57,8.381,8.2309,4.5704,7.1806,0.07823
BVR,2015,2015-07-20 04:59:57,8.399,8.2209,4.5823,7.1978,0.07501
BVR,2015,2015-07-20 04:59:57,8.414,8.2117,3.2533,6.2708,0.07546
BVR,2015,2015-07-20 04:59:57,8.436,8.203,3.2295,6.3566,0.07294
BVR,2015,2015-07-20 04:59:57,8.457,8.1946,3.2453,6.4768,0.07583
BVR,2015,2015-07-20 04:59:57,8.474,8.1861,3.2453,6.3566,0.07531
BVR,2015,2015-07-20 04:59:57,8.49,8.1775,3.2453,5.7387,0.07583
BVR,2015,2015-07-20 04:59:57,8.512,8.1686,3.2334,5.8245,0.0767
BVR,2015,2015-07-20 04:59:57,8.532,8.1595,3.2453,5.8932,0.07657
BVR,2015,2015-07-20 04:59:57,8.55,8.1505,3.2533,5.7902,0.07658
BVR,2015,2015-07-20 04:59:57,8.567,8.1416,3.2255,6.0133,0.0705
BVR,2015,2015-07-20 04:59:57,8.583,8.1332,3.0033,6.1335,0.07249
BVR,2015,2015-07-20 04:59:57,8.6,8.1257,2.9954,6.082,0.07419
BVR,2015,2015-07-20 04:59:57,8.622,8.1191,2.9874,6.082,0.07158
BVR,2015,2015-07-20 04:59:57,8.648,8.1133,2.9795,6.0648,0.08185
BVR,2015,2015-07-20 04:59:57,8.674,8.1084,3.0747,5.6357,0.07636
BVR,2015,2015-07-20 04:59:57,8.699,8.1041,3.0509,5.5327,0.07739
BVR,2015,2015-07-20 04:59:57,8.72,8.1004,3.0351,5.5842,0.07578
BVR,2015,2015-07-20 04:59:57,8.739,8.0972,3.0549,5.6357,0.07255
BVR,2015,2015-07-20 04:59:57,8.756,8.0944,2.6185,5.2923,0.06961
BVR,2015,2015-07-20 04:59:57,8.773,8.0917,2.6026,5.258,0.06786
BVR,2015,2015-07-20 04:59:57,8.79,8.0891,2.6105,5.258,0.06518
BVR,2015,2015-07-20 04:59:57,8.806,8.0864,2.6185,5.2923,0.06753
BVR,2015,2015-07-20 04:59:57,8.822,8.0835,2.2932,4.6743,0.07061
BVR,2015,2015-07-20 04:59:57,8.835,8.0804,2.2813,4.743,0.06938
BVR,2015,2015-07-20 04:59:57,8.845,8.0769,2.313,4.6915,0.07
BVR,2015,2015-07-20 04:59:57,8.851,8.0731,2.2892,4.6915,0.06932
BVR,2015,2015-07-20 04:59:57,8.861,8.069,2.2813,4.7258,0.07454
BVR,2015,2015-07-20 04:59:57,8.88,8.0646,2.2257,4.7258,0.07597
BVR,2015,2015-07-20 04:59:57,8.905,8.0601,2.2257,4.7773,0.06799
BVR,2015,2015-07-20 04:59:57,8.928,8.0555,2.2217,4.743,0.06858
BVR,2015,2015-07-20 04:59:57,8.951,8.0508,2.2217,4.7258,0.06836
BVR,2015,2015-07-20 04:59:57,8.971,8.0461,2.1781,4.6915,0.07
BVR,2015,2015-07-20 04:59:57,8.99,8.0412,2.1583,4.6915,0.06554
BVR,2015,2015-07-20 04:59:57,9.008,8.0361,2.1662,4.8117,0.06796
BVR,2015,2015-07-20 04:59:57,9.027,8.0311,2.1702,4.6915,0.06638
BVR,2015,2015-07-20 04:59:57,9.048,8.0262,2.1702,4.3825,0.0747
BVR,2015,2015-07-20 04:59:57,9.067,8.0214,2.1503,4.4683,0.06924
BVR,2015,2015-07-20 04:59:57,9.084,8.0168,2.1662,4.4855,0.06546
BVR,2015,2015-07-20 04:59:57,9.099,8.0122,2.1702,4.4855,0.06414
BVR,2015,2015-07-20 04:59:57,9.115,8.0078,2.0948,4.7087,0.06735
BVR,2015,2015-07-20 04:59:57,9.135,8.0034,2.0908,4.7773,0.06551
BVR,2015,2015-07-20 04:59:57,9.16,7.9992,2.1067,4.7602,0.06028
BVR,2015,2015-07-20 04:59:57,9.182,7.9954,2.1146,4.743,0.06664
BVR,2015,2015-07-20 04:59:57,9.199,7.9915,2.0869,4.4855,0.06547
BVR,2015,2015-07-20 04:59:57,9.216,7.9872,2.0988,4.5027,0.06752
BVR,2015,2015-07-20 04:59:57,9.232,7.9825,2.1265,4.5027,0.07117
BVR,2015,2015-07-20 04:59:57,9.245,7.9776,2.0948,4.4512,0.067
BVR,2015,2015-07-20 04:59:57,9.259,7.9727,2.0829,4.4855,0.06821
BVR,2015,2015-07-20 04:59:57,9.272,7.968,1.9758,5.0177,0.06746
BVR,2015,2015-07-20 04:59:57,9.287,7.9637,1.9599,4.9318,0.06615
BVR,2015,2015-07-20 04:59:57,9.303,7.96,1.9718,5.0348,0.06257
BVR,2015,2015-07-20 04:59:57,9.321,7.9569,1.9877,5.052,0.06315
BVR,2015,2015-07-20 04:59:57,9.34,7.9544,1.9639,4.5027,0.06271
BVR,2015,2015-07-20 04:59:57,9.364,7.9523,1.9639,4.5027,0.06303
BVR,2015,2015-07-20 04:59:57,9.386,7.95,1.9916,4.4855,0.06136
BVR,2015,2015-07-20 04:59:57,9.409,7.9472,1.9639,4.4168,0.05985
BVR,2015,2015-07-20 04:59:57,9.429,7.9434,1.9639,4.6743,0.06014
BVR,2015,2015-07-20 04:59:57,9.449,7.9384,1.9837,4.7945,0.06675
BVR,2015,2015-07-20 04:59:57,9.466,7.9323,1.9797,4.7258,0.06323
BVR,2015,2015-07-20 04:59:57,9.484,7.9253,1.9678,4.6743,0.06477
BVR,2015,2015-07-20 04:59:57,9.502,7.9177,1.9797,4.5198,0.06532
BVR,2015,2015-07-20 04:59:57,9.522,7.91,1.9718,4.5027,0.06751
BVR,2015,2015-07-20 04:59:57,9.54,7.9026,1.9797,4.4512,0.0685
BVR,2015,2015-07-20 04:59:57,9.559,7.8956,1.9678,4.3997,0.06519
BVR,2015,2015-07-20 04:59:57,9.577,7.889,1.9718,4.5027,0.06438
BVR,2015,2015-07-20 04:59:57,9.597,7.8829,1.9758,4.4168,0.06274
BVR,2015,2015-07-20 04:59:57,9.619,7.8774,1.9678,4.4512,0.06315
BVR,2015,2015-07-20 04:59:57,9.64,7.8724,1.9718,4.4855,0.06481
BVR,2015,2015-07-20 04:59:57,9.658,7.8675,1.9758,4.5027,0.06494
BVR,2015,2015-07-20 04:59:57,9.675,7.8624,1.9678,4.1422,0.06228
BVR,2015,2015-07-20 04:59:57,9.689,7.8571,1.9837,4.228,0.06493
BVR,2015,2015-07-20 04:59:57,9.702,7.8514,1.9797,4.1765,0.06312
BVR,2015,2015-07-20 04:59:57,9.717,7.8455,1.9837,4.2623,0.05896
BVR,2015,2015-07-20 04:59:57,9.729,7.8394,1.9044,3.8847,0.05897
BVR,2015,2015-07-20 04:59:57,9.742,7.8332,1.9083,3.9534,0.0592
BVR,2015,2015-07-20 04:59:57,9.756,7.8269,1.9163,3.919,0.06199
BVR,2015,2015-07-20 04:59:57,9.776,7.8204,1.8964,3.919,0.06724
BVR,2015,2015-07-20 04:59:57,9.801,7.8138,1.8964,4.2452,0.06479
BVR,2015,2015-07-20 04:59:57,9.826,7.8071,1.8687,4.228,0.0659
BVR,2015,2015-07-20 04:59:57,9.848,7.8005,1.8369,4.1079,0.0663
BVR,2015,2015-07-20 04:59:57,9.871,7.7941,1.825,4.2108,0.06452
BVR,2015,2015-07-20 04:59:57,9.887,7.7878,1.8329,4.2108,0.0636
BVR,2015,2015-07-20 04:59:57,9.902,7.7817,1.8528,4.1422,0.0615
BVR,2015,2015-07-20 04:59:57,9.919,7.7759,1.8488,4.1937,0.06229
BVR,2015,2015-07-20 04:59:57,9.939,7.7702,1.8369,4.2452,0.05837
BVR,2015,2015-07-20 04:59:57,9.96,7.7647,1.8448,4.2108,0.06076
BVR,2015,2015-07-20 04:59:57,9.985,7.7592,1.8329,3.919,0.05892
BVR,2015,2015-07-20 04:59:57,10.012,7.7537,1.821,3.9705,0.05895
BVR,2015,2015-07-20 04:59:57,10.037,7.7482,1.8528,3.9705,0.06013
BVR,2015,2015-07-20 04:59:57,10.057,7.7429,1.8409,3.919,0.05865
BVR,2015,2015-07-20 04:59:57,10.076,7.7377,1.8409,3.9534,0.06188
BVR,2015,2015-07-20 04:59:57,10.095,7.7328,1.8448,3.9362,0.06002
BVR,2015,2015-07-20 04:59:57,10.114,7.7281,1.8448,3.9362,0.06505
BVR,2015,2015-07-20 04:59:57,10.134,7.7237,1.8369,3.8847,0.05637
BVR,2015,2015-07-20 04:59:57,10.148,7.7193,1.8091,3.9362,0.06597
BVR,2015,2015-07-20 04:59:57,10.162,7.7151,1.7853,3.919,0.06179
BVR,2015,2015-07-20 04:59:57,10.176,7.7107,1.7774,3.9362,0.05959
BVR,2015,2015-07-20 04:59:57,10.195,7.7062,1.7695,3.9019,0.05639
BVR,2015,2015-07-20 04:59:57,10.218,7.7011,1.7853,3.9362,0.05791
BVR,2015,2015-07-20 04:59:57,10.242,7.6955,1.7814,4.1765,0.06248
BVR,2015,2015-07-20 04:59:57,10.263,7.6901,1.7615,4.1593,0.06324
BVR,2015,2015-07-20 04:59:57,10.284,7.6853,1.7695,4.2452,0.06454
BVR,2015,2015-07-20 04:59:57,10.301,7.6809,1.7853,4.1765,0.06253
BVR,2015,2015-07-20 04:59:57,10.314,7.6761,1.7734,3.6787,0.06216
BVR,2015,2015-07-20 04:59:57,10.331,7.6705,1.7615,3.6444,0.06064
BVR,2015,2015-07-20 04:59:57,10.352,7.6643,1.7734,3.6787,0.05884
BVR,2015,2015-07-20 04:59:57,10.374,7.6579,1.7972,3.5757,0.0552
BVR,2015,2015-07-20 04:59:57,10.392,7.6515,1.9163,3.919,0.05761
BVR,2015,2015-07-20 04:59:57,10.411,7.6455,1.9163,3.919,0.05698
BVR,2015,2015-07-20 04:59:57,10.43,7.6401,1.9163,3.8675,0.05428
BVR,2015,2015-07-20 04:59:57,10.448,7.6354,1.8885,3.8675,0.05815
BVR,2015,2015-07-20 04:59:57,10.469,7.6315,1.9361,4.4855,0.05636
BVR,2015,2015-07-20 04:59:57,10.492,7.6283,1.9797,4.4855,0.05786
BVR,2015,2015-07-20 04:59:57,10.511,7.6257,1.9678,4.4683,0.05334
BVR,2015,2015-07-20 04:59:57,10.534,7.6231,1.952,4.5198,0.05271
BVR,2015,2015-07-20 06:00:00,0.142,28.77,2.0154,2.1165,7.46916
BVR,2015,2015-07-20 06:00:00,0.164,28.7452,1.9996,2.0994,7.46042
BVR,2015,2015-07-20 06:00:00,0.179,28.7171,2.0194,2.1165,7.46211
BVR,2015,2015-07-20 06:00:00,0.193,28.6884,2.0194,2.1509,7.47156
BVR,2015,2015-07-20 06:00:00,0.212,28.6597,1.9996,2.1165,7.4807
BVR,2015,2015-07-20 06:00:00,0.232,28.6283,1.9996,2.1852,7.48331
BVR,2015,2015-07-20 06:00:00,0.252,28.592,2.2178,2.1852,7.49105
BVR,2015,2015-07-20 06:00:00,0.273,28.5529,2.2217,2.1852,7.49294
BVR,2015,2015-07-20 06:00:00,0.29,28.5154,2.2059,2.2024,7.49668
BVR,2015,2015-07-20 06:00:00,0.304,28.4817,2.2098,2.1852,7.503
BVR,2015,2015-07-20 06:00:00,0.318,28.4518,2.1424,2.1337,7.50573
BVR,2015,2015-07-20 06:00:00,0.338,28.4252,2.1305,2.0994,7.50777
BVR,2015,2015-07-20 06:00:00,0.359,28.4017,2.1384,2.168,7.51271
BVR,2015,2015-07-20 06:00:00,0.378,28.3815,2.1543,2.1337,7.51952
BVR,2015,2015-07-20 06:00:00,0.397,28.3646,2.5034,2.0994,7.52111
BVR,2015,2015-07-20 06:00:00,0.417,28.3505,2.5114,2.2195,7.52339
BVR,2015,2015-07-20 06:00:00,0.434,28.339,2.5193,2.2367,7.52423
BVR,2015,2015-07-20 06:00:00,0.452,28.33,2.5312,2.168,7.52368
BVR,2015,2015-07-20 06:00:00,0.47,28.323,2.5114,2.1509,7.51895
BVR,2015,2015-07-20 06:00:00,0.491,28.3175,2.5153,2.2195,7.523
BVR,2015,2015-07-20 06:00:00,0.513,28.3125,2.5352,2.1852,7.52485
BVR,2015,2015-07-20 06:00:00,0.534,28.3076,2.5153,2.1337,7.52451
BVR,2015,2015-07-20 06:00:00,0.553,28.3027,2.5193,2.1509,7.52063
BVR,2015,2015-07-20 06:00:00,0.57,28.2978,2.5153,2.2024,7.51717
BVR,2015,2015-07-20 06:00:00,0.593,28.2923,2.5233,2.0994,7.51708
BVR,2015,2015-07-20 06:00:00,0.62,28.2859,2.5193,2.168,7.52458
BVR,2015,2015-07-20 06:00:00,0.643,28.2786,2.5312,2.168,7.52573
BVR,2015,2015-07-20 06:00:00,0.659,28.2706,2.5193,2.168,7.52471
BVR,2015,2015-07-20 06:00:00,0.679,28.2622,2.5233,2.2024,7.53117
BVR,2015,2015-07-20 06:00:00,0.701,28.2538,2.5272,2.1852,7.53916
BVR,2015,2015-07-20 06:00:00,0.721,28.2457,2.5352,2.1852,7.54706
BVR,2015,2015-07-20 06:00:00,0.74,28.2382,2.5788,2.168,7.55082
BVR,2015,2015-07-20 06:00:00,0.758,28.2316,2.5907,2.1337,7.54875
BVR,2015,2015-07-20 06:00:00,0.777,28.2259,2.5828,2.1337,7.54372
BVR,2015,2015-07-20 06:00:00,0.797,28.2208,2.5947,2.1337,7.53532
BVR,2015,2015-07-20 06:00:00,0.824,28.2161,2.5669,2.1337,7.53066
BVR,2015,2015-07-20 06:00:00,0.847,28.2115,2.5272,2.4942,7.52591
BVR,2015,2015-07-20 06:00:00,0.865,28.2068,2.5233,2.3912,7.51886
BVR,2015,2015-07-20 06:00:00,0.885,28.2019,2.5114,2.4255,7.51619
BVR,2015,2015-07-20 06:00:00,0.906,28.1967,2.5193,2.374,7.50872
BVR,2015,2015-07-20 06:00:00,0.927,28.1907,2.1464,2.168,7.50807
BVR,2015,2015-07-20 06:00:00,0.949,28.1836,2.1305,2.1509,7.50623
BVR,2015,2015-07-20 06:00:00,0.972,28.1757,2.1424,2.1337,7.50579
BVR,2015,2015-07-20 06:00:00,0.99,28.168,2.1583,2.1509,7.51191
BVR,2015,2015-07-20 06:00:00,1.004,28.1612,1.8091,2.1509,7.514
BVR,2015,2015-07-20 06:00:00,1.022,28.1553,1.8171,2.0822,7.51387
BVR,2015,2015-07-20 06:00:00,1.042,28.1502,1.829,2.2539,7.51742
BVR,2015,2015-07-20 06:00:00,1.06,28.1454,1.8171,2.1165,7.51967
BVR,2015,2015-07-20 06:00:00,1.08,28.141,1.8012,2.065,7.5209
BVR,2015,2015-07-20 06:00:00,1.103,28.1373,1.821,2.1852,7.51802
BVR,2015,2015-07-20 06:00:00,1.125,28.1345,1.8171,2.2195,7.51614
BVR,2015,2015-07-20 06:00:00,1.146,28.1325,1.825,2.1337,7.51542
BVR,2015,2015-07-20 06:00:00,1.163,28.1308,1.8091,2.2024,7.51346
BVR,2015,2015-07-20 06:00:00,1.18,28.1294,1.7774,2.2024,7.51609
BVR,2015,2015-07-20 06:00:00,1.198,28.1282,1.7655,2.1165,7.51762
BVR,2015,2015-07-20 06:00:00,1.218,28.1271,1.7655,2.1852,7.51824
BVR,2015,2015-07-20 06:00:00,1.238,28.1258,1.7417,2.2367,7.51832
BVR,2015,2015-07-20 06:00:00,1.259,28.1242,1.7219,2.1509,7.52351
BVR,2015,2015-07-20 06:00:00,1.276,28.1219,1.6901,2.1337,7.5289
BVR,2015,2015-07-20 06:00:00,1.295,28.1186,1.6901,2.0994,7.53274
BVR,2015,2015-07-20 06:00:00,1.315,28.114,1.6981,2.1852,7.5302
BVR,2015,2015-07-20 06:00:00,1.336,28.1076,1.7576,2.1509,7.52281
BVR,2015,2015-07-20 06:00:00,1.363,28.0992,1.7615,2.0994,7.50861
BVR,2015,2015-07-20 06:00:00,1.393,28.0891,1.7695,2.2024,7.4953
BVR,2015,2015-07-20 06:00:00,1.414,28.0776,1.7774,2.168,7.47997
BVR,2015,2015-07-20 06:00:00,1.435,28.0638,1.6941,2.168,7.47019
BVR,2015,2015-07-20 06:00:00,1.454,28.0471,1.702,2.1509,7.4733
BVR,2015,2015-07-20 06:00:00,1.471,28.0282,1.706,2.1165,7.48004
BVR,2015,2015-07-20 06:00:00,1.49,28.0098,1.7139,2.1852,7.49541
BVR,2015,2015-07-20 06:00:00,1.507,27.9935,1.706,2.168,7.51044
BVR,2015,2015-07-20 06:00:00,1.53,27.9791,1.7219,2.1852,7.51732
BVR,2015,2015-07-20 06:00:00,1.559,27.9651,1.6981,2.1337,7.53469
BVR,2015,2015-07-20 06:00:00,1.587,27.9498,1.706,2.1509,7.56269
BVR,2015,2015-07-20 06:00:00,1.605,27.9307,1.6901,2.168,7.57546
BVR,2015,2015-07-20 06:00:00,1.62,27.9038,1.6465,2.1165,7.58746
BVR,2015,2015-07-20 06:00:00,1.64,27.8634,1.6306,2.1509,7.60153
BVR,2015,2015-07-20 06:00:00,1.664,27.8024,1.6425,2.2539,7.61707
BVR,2015,2015-07-20 06:00:00,1.684,27.7153,1.6504,2.1337,7.63989
BVR,2015,2015-07-20 06:00:00,1.699,27.6023,1.6187,2.1165,7.65932
BVR,2015,2015-07-20 06:00:00,1.711,27.4699,1.6465,2.2024,7.67694
BVR,2015,2015-07-20 06:00:00,1.727,27.329,1.6663,2.168,7.69235
BVR,2015,2015-07-20 06:00:00,1.748,27.1929,1.6425,2.1165,7.71652
BVR,2015,2015-07-20 06:00:00,1.773,27.0702,1.7655,2.1852,7.74385
BVR,2015,2015-07-20 06:00:00,1.8,26.9632,1.7615,2.2195,7.7746
BVR,2015,2015-07-20 06:00:00,1.822,26.8708,1.7734,2.1852,7.80025
BVR,2015,2015-07-20 06:00:00,1.847,26.7917,1.7615,2.1509,7.82702
BVR,2015,2015-07-20 06:00:00,1.874,26.7246,1.7655,2.1337,7.84929
BVR,2015,2015-07-20 06:00:00,1.893,26.6663,1.71,2.2367,7.88636
BVR,2015,2015-07-20 06:00:00,1.913,26.6123,1.6981,2.1337,7.91672
BVR,2015,2015-07-20 06:00:00,1.938,26.5608,1.6901,2.1852,7.95046
BVR,2015,2015-07-20 06:00:00,1.959,26.5135,1.706,2.2195,7.98673
BVR,2015,2015-07-20 06:00:00,1.98,26.4722,1.7139,2.1165,8.01202
BVR,2015,2015-07-20 06:00:00,2.001,26.4369,1.6941,2.1165,8.02831
BVR,2015,2015-07-20 06:00:00,2.016,26.4059,1.6901,2.1509,8.04172
BVR,2015,2015-07-20 06:00:00,2.032,26.3764,1.706,2.2195,8.04865
BVR,2015,2015-07-20 06:00:00,2.051,26.3465,2.0789,2.1337,8.05841
BVR,2015,2015-07-20 06:00:00,2.067,26.3172,2.0789,2.1337,8.07407
BVR,2015,2015-07-20 06:00:00,2.088,26.2904,2.0988,2.2024,8.08226
BVR,2015,2015-07-20 06:00:00,2.109,26.2672,2.0948,2.1337,8.10837
BVR,2015,2015-07-20 06:00:00,2.126,26.2467,1.5076,2.3912,8.15339
BVR,2015,2015-07-20 06:00:00,2.139,26.2269,1.5195,2.4942,8.20524
BVR,2015,2015-07-20 06:00:00,2.149,26.2062,1.5195,2.4084,8.24043
BVR,2015,2015-07-20 06:00:00,2.161,26.1835,1.5156,2.3912,8.25692
BVR,2015,2015-07-20 06:00:00,2.183,26.1593,1.4997,2.4599,8.23244
BVR,2015,2015-07-20 06:00:00,2.211,26.1338,1.337,2.1165,8.18213
BVR,2015,2015-07-20 06:00:00,2.233,26.1063,1.3172,2.2195,8.10844
BVR,2015,2015-07-20 06:00:00,2.252,26.0755,1.3212,2.2024,8.00148
BVR,2015,2015-07-20 06:00:00,2.269,26.0395,1.3212,2.2195,7.87339
BVR,2015,2015-07-20 06:00:00,2.289,25.9941,1.2696,2.3912,7.73999
BVR,2015,2015-07-20 06:00:00,2.307,25.9328,1.2577,2.3912,7.61458
BVR,2015,2015-07-20 06:00:00,2.322,25.8493,1.2418,2.5114,7.48868
BVR,2015,2015-07-20 06:00:00,2.341,25.7372,1.2577,2.4599,7.36551
BVR,2015,2015-07-20 06:00:00,2.363,25.5943,1.3807,2.3912,7.25942
BVR,2015,2015-07-20 06:00:00,2.384,25.4278,1.3688,2.4255,7.1573
BVR,2015,2015-07-20 06:00:00,2.408,25.2465,1.4045,2.477,7.07121
BVR,2015,2015-07-20 06:00:00,2.431,25.0552,1.4005,2.3912,6.99079
BVR,2015,2015-07-20 06:00:00,2.449,24.858,1.5632,2.4084,6.90859
BVR,2015,2015-07-20 06:00:00,2.469,24.6564,1.579,2.4427,6.83779
BVR,2015,2015-07-20 06:00:00,2.492,24.4448,1.583,2.3912,6.76837
BVR,2015,2015-07-20 06:00:00,2.516,24.2185,1.5671,2.4942,6.6903
BVR,2015,2015-07-20 06:00:00,2.54,23.9797,1.583,2.374,6.62164
BVR,2015,2015-07-20 06:00:00,2.568,23.7331,1.6425,2.4255,6.56568
BVR,2015,2015-07-20 06:00:00,2.593,23.4851,1.6425,2.4255,6.50202
BVR,2015,2015-07-20 06:00:00,2.614,23.2459,1.6425,2.3912,6.44655
BVR,2015,2015-07-20 06:00:00,2.632,23.0203,1.6346,2.4427,6.39176
BVR,2015,2015-07-20 06:00:00,2.647,22.8051,1.6425,2.374,6.338
BVR,2015,2015-07-20 06:00:00,2.662,22.5969,1.6465,2.4427,6.29906
BVR,2015,2015-07-20 06:00:00,2.682,22.3967,1.6504,2.4942,6.26059
BVR,2015,2015-07-20 06:00:00,2.697,22.2066,1.6346,2.4427,6.2223
BVR,2015,2015-07-20 06:00:00,2.714,22.0262,1.6346,2.4942,6.18436
BVR,2015,2015-07-20 06:00:00,2.736,21.8522,1.6385,2.4599,6.14786
BVR,2015,2015-07-20 06:00:00,2.76,21.6816,1.6544,2.477,6.11943
BVR,2015,2015-07-20 06:00:00,2.785,21.5148,1.6385,2.477,6.10359
BVR,2015,2015-07-20 06:00:00,2.809,21.3545,4.4197,2.7517,6.07071
BVR,2015,2015-07-20 06:00:00,2.832,21.2036,4.4276,2.8032,6.04513
BVR,2015,2015-07-20 06:00:00,2.853,21.068,4.4355,2.6315,6.02697
BVR,2015,2015-07-20 06:00:00,2.872,20.9505,4.4078,2.683,6.0104
BVR,2015,2015-07-20 06:00:00,2.887,20.8434,4.4157,2.7002,5.99867
BVR,2015,2015-07-20 06:00:00,2.9,20.7383,5.7924,2.6487,5.97955
BVR,2015,2015-07-20 06:00:00,2.917,20.6331,5.7487,2.7517,5.94929
BVR,2015,2015-07-20 06:00:00,2.938,20.5258,5.7606,2.7174,5.9153
BVR,2015,2015-07-20 06:00:00,2.962,20.4155,5.7963,2.7174,5.88051
BVR,2015,2015-07-20 06:00:00,2.99,20.3047,4.2491,2.7002,5.84901
BVR,2015,2015-07-20 06:00:00,3.017,20.1944,4.2451,2.7174,5.79321
BVR,2015,2015-07-20 06:00:00,3.04,20.0863,4.2332,2.7345,5.74177
BVR,2015,2015-07-20 06:00:00,3.061,19.986,4.2372,2.6659,5.69195
BVR,2015,2015-07-20 06:00:00,3.08,19.9011,2.9755,2.4255,5.63906
BVR,2015,2015-07-20 06:00:00,3.101,19.8346,2.9716,2.4942,5.57867
BVR,2015,2015-07-20 06:00:00,3.12,19.7804,2.9954,2.4599,5.52139
BVR,2015,2015-07-20 06:00:00,3.142,19.7295,2.9914,2.3912,5.46915
BVR,2015,2015-07-20 06:00:00,3.165,19.6771,2.5272,2.4084,5.41051
