Reservoir,Site,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
CCR,CCR,2016-05-28 12:00:00,14.258,9.7068,1.0163,3.1702,62.113811,7.65316,67.3522
CCR,CCR,2016-05-28 12:00:00,14.269,9.7057,1.0103,3.1231,62.15225,7.66766,67.47804
CCR,CCR,2016-05-28 12:00:00,14.283,9.7042,1.0004,3.0949,62.176325,7.67958,67.58058
CCR,CCR,2016-05-28 12:00:00,14.302,9.7025,0.9888,3.0781,62.196472,7.68539,67.629
CCR,CCR,2016-05-28 12:00:00,14.318,9.7008,0.982,3.0659,62.218062,7.68083,67.58616
CCR,CCR,2016-05-28 12:00:00,14.332,9.6991,0.9814,3.0506,62.21875,7.69511,67.70903
CCR,CCR,2016-05-28 12:00:00,14.345,9.6977,0.9856,3.036,62.206748,7.70541,67.79745
CCR,CCR,2016-05-28 12:00:00,14.362,9.6967,0.9934,3.0286,62.192908,7.69936,67.74258
CCR,CCR,2016-05-28 12:00:00,14.383,9.6958,0.9997,3.0252,62.163502,7.69126,67.66986
CCR,CCR,2016-05-28 12:00:00,14.399,9.695,1.0003,3.0237,62.136783,7.69955,67.74154
CCR,CCR,2016-05-28 12:00:00,14.411,9.6942,0.9935,3.0261,62.135736,7.70435,67.78247
CCR,CCR,2016-05-28 12:00:00,14.426,9.6931,0.9816,3.0262,62.142016,7.71453,67.87026
CCR,CCR,2016-05-28 12:00:00,14.444,9.6919,0.9699,3.0194,62.139231,7.71321,67.85667
CCR,CCR,2016-05-28 12:00:00,14.465,9.6906,0.961,3.0084,62.12664,7.70822,67.81071
CCR,CCR,2016-05-28 12:00:00,14.49,9.6893,0.954,2.9914,62.116943,7.70923,67.81751
CCR,CCR,2016-05-28 12:00:00,14.523,9.688,0.9448,2.9628,62.123613,7.70717,67.79729
CCR,CCR,2016-05-28 12:00:00,14.552,9.6867,0.9329,2.9276,62.132368,7.69127,67.65534
CCR,CCR,2016-05-28 12:00:00,14.573,9.6854,0.9245,2.8981,62.135509,7.68198,67.57156
CCR,CCR,2016-05-28 12:00:00,14.588,9.6842,0.9231,2.8744,62.133872,7.66933,67.45835
CCR,CCR,2016-05-28 12:00:00,14.602,9.6833,0.9281,2.856,62.12702,7.66527,67.42121
CCR,CCR,2016-05-28 12:00:00,14.62,9.6826,0.9376,2.8506,62.12517,7.66732,67.43808
CCR,CCR,2016-05-28 12:00:00,14.641,9.6821,0.9461,2.8566,62.117792,7.66469,67.41422
CCR,CCR,2016-05-28 12:00:00,14.663,9.6819,0.9509,2.8654,62.092881,7.65346,67.31511
CCR,CCR,2016-05-28 12:00:00,14.684,9.682,0.9538,2.8839,62.069891,7.66349,67.40348
CCR,CCR,2016-05-28 12:00:00,14.699,9.6821,0.956,2.9137,62.062763,7.66768,67.44049
CCR,CCR,2016-05-28 12:00:00,14.706,9.6822,0.9562,2.9398,62.05956,7.64778,67.26559
CCR,CCR,2016-05-28 12:00:00,14.715,9.6821,0.9555,2.9611,62.055413,7.65537,67.3322
CCR,CCR,2016-05-28 12:00:00,14.725,9.6818,0.9567,2.9787,62.067282,7.6546,67.32492
CCR,CCR,2016-05-28 12:00:00,14.735,9.6811,0.959,2.9882,62.088294,7.6564,67.33969
CCR,CCR,2016-05-28 12:00:00,14.75,9.6798,0.9595,2.9898,62.095952,7.67111,67.46697
CCR,CCR,2016-05-28 12:00:00,14.767,9.6779,0.9585,2.9896,62.106349,7.65903,67.35774
CCR,CCR,2016-05-28 12:00:00,14.787,9.6757,0.9581,2.9946,62.124264,7.66261,67.38567
CCR,CCR,2016-05-28 12:00:00,14.807,9.6735,0.9572,3.0025,62.126372,7.66687,67.41958
CCR,CCR,2016-05-28 12:00:00,14.825,9.6715,0.9551,3.0075,62.119257,7.66742,67.42125
CCR,CCR,2016-05-28 12:00:00,14.844,9.6696,0.9539,3.0076,62.117081,7.65334,67.29445
CCR,CCR,2016-05-28 12:00:00,14.859,9.6677,0.9531,3.0049,62.125285,7.67197,67.45517
CCR,CCR,2016-05-28 12:00:00,14.869,9.6657,0.9516,3.0044,62.140035,7.67323,67.46306
CCR,CCR,2016-05-28 12:00:00,14.881,9.6637,0.9495,3.0061,62.143184,7.67791,67.50103
CCR,CCR,2016-05-28 12:00:00,14.898,9.6618,0.947,3.0036,62.131556,7.68056,67.52124
CCR,CCR,2016-05-28 12:00:00,14.922,9.66,0.9424,2.9973,62.114093,7.67288,67.45086
CCR,CCR,2016-05-28 12:00:00,14.956,9.6585,0.9338,2.9923,62.102199,7.66252,67.35741
CCR,CCR,2016-05-28 12:00:00,14.988,9.6574,0.9241,2.9863,62.102737,7.67934,67.50348
CCR,CCR,2016-05-28 12:00:00,15.014,9.6565,0.9182,2.9731,62.115852,7.68896,67.58664
CCR,CCR,2016-05-28 12:00:00,15.028,9.6556,0.9172,2.9536,62.126973,7.69254,67.61661
CCR,CCR,2016-05-28 12:00:00,15.038,9.6546,0.9225,2.9262,62.123008,7.69632,67.64823
CCR,CCR,2016-05-28 12:00:00,15.048,9.6534,0.9328,2.8915,62.110929,7.69991,67.6779
CCR,CCR,2016-05-28 12:00:00,15.061,9.6522,0.9414,2.8667,62.099559,7.7061,67.73033
CCR,CCR,2016-05-28 12:00:00,15.079,9.651,0.9466,2.8599,62.101924,7.69808,67.65798
CCR,CCR,2016-05-28 12:00:00,15.098,9.6497,0.9497,2.8648,62.110626,7.68783,67.56577
CCR,CCR,2016-05-28 12:00:00,15.116,9.6483,0.9504,2.8804,62.105904,7.67136,67.41879
CCR,CCR,2016-05-28 12:00:00,15.13,9.6468,0.9495,2.9064,62.098544,7.66542,67.36422
CCR,CCR,2016-05-28 12:00:00,15.145,9.6452,0.9494,2.9266,62.102641,7.67082,67.40914
CCR,CCR,2016-05-28 12:00:00,15.165,9.6436,0.9511,2.9248,62.103228,7.65965,67.3084
CCR,CCR,2016-05-28 12:00:00,15.19,9.6421,0.9529,2.9006,62.090426,7.66128,67.32028
CCR,CCR,2016-05-28 12:00:00,15.213,9.6408,0.9555,2.8669,62.082902,7.65273,67.24308
CCR,CCR,2016-05-28 12:00:00,15.234,9.6397,0.96,2.8398,62.100729,7.64102,67.13842
CCR,CCR,2016-05-28 12:00:00,15.25,9.6387,0.9658,2.8226,62.138624,7.63342,67.07014
CCR,CCR,2016-05-28 12:00:00,15.264,9.6375,0.9739,2.8128,62.172567,7.59987,66.77343
CCR,CCR,2016-05-28 12:00:00,15.275,9.6362,0.9838,2.8032,62.187523,7.57022,66.51088
CCR,CCR,2016-05-28 12:00:00,15.285,9.6349,0.9896,2.7891,62.18748,7.53913,66.23567
CCR,CCR,2016-05-28 12:00:00,15.298,9.6337,0.9886,2.7769,62.178449,7.51269,66.0015
CCR,CCR,2016-05-28 12:00:00,15.315,9.6324,0.9816,2.7691,62.15802,7.49535,65.84715
CCR,CCR,2016-05-28 12:00:00,15.331,9.6311,0.9717,2.7672,62.142826,7.47442,65.6612
CCR,CCR,2016-05-28 12:00:00,15.347,9.6299,0.9637,2.7716,62.138854,7.45875,65.52174
CCR,CCR,2016-05-28 12:00:00,15.366,9.6287,0.9612,2.7779,62.122961,7.44391,65.38943
CCR,CCR,2016-05-28 12:00:00,15.388,9.6277,0.9646,2.7821,62.09894,7.42957,65.26196
CCR,CCR,2016-05-28 12:00:00,15.411,9.6267,0.9721,2.7784,62.078452,7.42037,65.17961
CCR,CCR,2016-05-28 12:00:00,15.429,9.6258,0.9816,2.768,62.056031,7.41084,65.09447
CCR,CCR,2016-05-28 12:00:00,15.449,9.6249,0.9895,2.7608,62.04778,7.4035,65.02865
CCR,CCR,2016-05-28 12:00:00,15.471,9.624,0.9928,2.7572,62.05752,7.39763,64.97569
CCR,CCR,2016-05-28 12:00:00,15.498,9.6233,0.9924,2.7574,62.055731,7.38891,64.898
CCR,CCR,2016-05-28 12:00:00,15.526,9.6226,0.9897,2.7626,62.045951,7.38633,64.87423
CCR,CCR,2016-05-28 12:00:00,15.55,9.6219,0.9844,2.7637,62.051666,7.38041,64.82117
CCR,CCR,2016-05-28 12:00:00,15.564,9.6213,0.9736,2.7601,62.076408,7.38148,64.82965
CCR,CCR,2016-05-28 12:00:00,15.577,9.6209,0.9557,2.761,62.104695,7.38002,64.8162
CCR,CCR,2016-05-28 12:00:00,15.595,9.6206,0.9354,2.7644,62.11396,7.38473,64.85713
CCR,CCR,2016-05-28 12:00:00,15.624,9.6204,0.9196,2.7631,62.104666,7.37846,64.8018
CCR,CCR,2016-05-28 12:00:00,15.653,9.6202,0.9107,2.7603,62.102437,7.37731,64.79138
CCR,CCR,2016-05-28 12:00:00,15.675,9.6201,0.9108,2.7609,62.108686,7.37596,64.77938
CCR,CCR,2016-05-28 12:00:00,15.691,9.6199,0.919,2.7628,62.107013,7.37303,64.75335
CCR,CCR,2016-05-28 12:00:00,15.701,9.6198,0.9267,2.762,62.100988,7.36098,64.64733
CCR,CCR,2016-05-28 12:00:00,15.706,9.6195,0.93,2.764,62.089002,7.35682,64.61033
CCR,CCR,2016-05-28 12:00:00,15.716,9.6191,0.9299,2.7739,62.06786,7.34437,64.50033
CCR,CCR,2016-05-28 12:00:00,15.724,9.6184,0.9243,2.7873,62.04999,7.33788,64.44234
CCR,CCR,2016-05-28 12:00:00,15.728,9.6173,0.9145,2.8011,62.054713,7.33219,64.39068
CCR,CCR,2016-05-28 12:00:00,15.737,9.6159,0.9078,2.8121,62.085298,7.32184,64.29759
CCR,CCR,2016-05-28 12:00:00,15.756,9.6141,0.9081,2.8151,62.121797,7.32203,64.29658
CCR,CCR,2016-05-28 12:00:00,15.78,9.6123,0.9144,2.8099,62.143835,7.31802,64.25864
CCR,CCR,2016-05-28 12:00:00,15.808,9.6105,0.9243,2.8031,62.145242,7.31808,64.2564
CCR,CCR,2016-05-28 12:00:00,15.839,9.6088,0.9337,2.7997,62.132418,7.31835,64.25621
CCR,CCR,2016-05-28 12:00:00,15.869,9.6073,0.9398,2.8056,62.113985,7.3198,64.26658
CCR,CCR,2016-05-28 12:00:00,15.895,9.606,0.9426,2.8304,62.095066,7.31231,64.19886
CCR,CCR,2016-05-28 12:00:00,15.914,9.6049,0.9438,2.866,62.074628,7.31046,64.18096
CCR,CCR,2016-05-28 12:00:00,15.925,9.6039,0.9452,2.8942,62.043208,7.30549,64.13581
CCR,CCR,2016-05-28 12:00:00,15.94,9.6029,0.9487,2.9147,62.00447,7.29057,64.00327
CCR,CCR,2016-05-28 12:00:00,15.962,9.602,0.9571,2.9305,61.984216,7.27537,63.86841
CCR,CCR,2016-05-28 12:00:00,15.994,9.6012,0.9684,2.9379,61.987081,7.25821,63.71663
CCR,CCR,2016-05-28 12:00:00,16.027,9.6004,0.9753,2.9401,61.989742,7.22849,63.45451
CCR,CCR,2016-05-28 12:00:00,16.055,9.5996,0.9759,2.9398,61.982871,7.20612,63.25693
CCR,CCR,2016-05-28 12:00:00,16.074,9.5988,0.9733,2.9279,61.974672,7.1803,63.02909
CCR,CCR,2016-05-28 12:00:00,16.088,9.5978,0.9657,2.8966,61.968981,7.153,62.78793
CCR,CCR,2016-05-28 12:00:00,16.1,9.5968,0.9541,2.8547,61.968296,7.12839,62.57043
CCR,CCR,2016-05-28 12:00:00,16.113,9.5957,0.9448,2.8174,61.972432,7.10295,62.34547
CCR,CCR,2016-05-28 12:00:00,16.128,9.5946,0.9394,2.792,61.972458,7.07695,62.11561
CCR,CCR,2016-05-28 12:00:00,16.151,9.5933,0.9366,2.7829,61.962356,7.05802,61.94759
CCR,CCR,2016-05-28 12:00:00,16.172,9.5919,0.9358,2.7857,61.94947,7.04257,61.8099
CCR,CCR,2016-05-28 12:00:00,16.184,9.5903,0.9357,2.7837,61.946423,7.02952,61.69304
CCR,CCR,2016-05-28 12:00:00,16.195,9.5888,0.9359,2.7743,61.944372,7.01425,61.55682
CCR,CCR,2016-05-28 12:00:00,16.216,9.5874,0.9366,2.7663,61.936748,7.00948,61.51291
CCR,CCR,2016-05-28 12:00:00,16.251,9.586,0.9381,2.76,61.935569,7.00774,61.49565
CCR,CCR,2016-05-28 12:00:00,16.289,9.5846,0.9411,2.7569,61.946543,7.00743,61.49084
CCR,CCR,2016-05-28 12:00:00,16.319,9.5832,0.9471,2.761,61.966574,7.00751,61.48955
CCR,CCR,2016-05-28 12:00:00,16.339,9.5819,0.9574,2.7664,61.978923,7.00939,61.50411
CCR,CCR,2016-05-28 12:00:00,16.353,9.5806,0.9695,2.7701,61.970825,7.01466,61.54847
CCR,CCR,2016-05-28 12:00:00,16.372,9.5793,0.9776,2.7729,61.952164,7.02337,61.62299
CCR,CCR,2016-05-28 12:00:00,16.396,9.578,0.9815,2.7721,61.934023,7.02528,61.6378
CCR,CCR,2016-05-28 12:00:00,16.42,9.5765,0.9822,2.7654,61.915577,7.03814,61.74846
CCR,CCR,2016-05-28 12:00:00,16.441,9.5747,0.977,2.7555,61.897931,7.04667,61.82065
CCR,CCR,2016-05-28 12:00:00,16.458,9.5726,0.9657,2.7466,61.8824,7.05352,61.87764
CCR,CCR,2016-05-28 12:00:00,16.474,9.5703,0.9538,2.734,61.870864,7.06492,61.97423
CCR,CCR,2016-05-28 12:00:00,16.495,9.5683,0.9436,2.7099,61.860247,7.07146,62.0287
CCR,CCR,2016-05-28 12:00:00,16.524,9.5666,0.9354,2.67,61.841695,7.07258,62.036
CCR,CCR,2016-05-28 12:00:00,16.55,9.5651,0.9301,2.621,61.82632,7.07353,62.04211
CCR,CCR,2016-05-28 12:00:00,16.566,9.5636,0.9264,2.5794,61.832103,7.07552,62.05732
CCR,CCR,2016-05-28 12:00:00,16.578,9.562,0.9202,2.5502,61.860584,7.06974,62.0043
CCR,CCR,2016-05-28 12:00:00,16.589,9.5604,0.9087,2.528,61.885234,7.06111,61.92624
CCR,CCR,2016-05-28 12:00:00,16.601,9.5589,0.8949,2.5148,61.892554,7.05852,61.90137
CCR,CCR,2016-05-28 12:00:00,16.614,9.5575,0.8842,2.5128,61.902562,7.04255,61.75925
CCR,CCR,2016-05-28 12:00:00,16.636,9.5565,0.8777,2.5146,61.911903,7.02904,61.63932
CCR,CCR,2016-05-28 12:00:00,16.665,9.5556,0.8744,2.5115,61.917047,7.02309,61.58587
CCR,CCR,2016-05-28 12:00:00,16.693,9.5546,0.8734,2.4982,61.933417,7.01213,61.48829
CCR,CCR,2016-05-28 12:00:00,16.717,9.5531,0.873,2.4871,61.955342,6.99899,61.37084
CCR,CCR,2016-05-28 12:00:00,16.732,9.5513,0.8731,2.4924,61.968596,6.98832,61.27471
CCR,CCR,2016-05-28 12:00:00,16.749,9.5494,0.8739,2.4995,61.970689,6.97728,61.17509
CCR,CCR,2016-05-28 12:00:00,16.769,9.5477,0.8738,2.4989,61.952144,6.96946,61.10412
CCR,CCR,2016-05-28 12:00:00,16.794,9.5466,0.8725,2.4995,61.914038,6.96996,61.10683
CCR,CCR,2016-05-28 12:00:00,16.827,9.5461,0.8705,2.5016,61.878325,6.96091,61.02681
CCR,CCR,2016-05-28 12:00:00,16.87,9.5465,0.8673,2.5011,61.85957,6.95466,60.97255
CCR,CCR,2016-05-28 12:00:00,16.91,9.5478,0.8609,2.5001,61.856786,6.93296,60.78416
CCR,CCR,2016-05-28 12:00:00,16.934,9.5494,0.8504,2.4972,61.851163,6.90658,60.55519
CCR,CCR,2016-05-28 12:00:00,16.933,9.5503,0.8382,2.4928,61.837189,6.86048,60.15229
CCR,CCR,2016-05-28 12:00:00,16.915,9.55,0.8258,2.4937,61.83121,6.8098,59.70749
CCR,CCR,2016-05-28 12:00:00,16.898,9.5487,0.8127,2.4969,61.841667,6.74963,59.17816
CCR,CCR,2016-05-28 12:00:00,16.904,9.547,0.8002,2.4973,61.861313,6.69878,58.72988
CCR,CCR,2016-05-28 12:00:00,16.927,9.5455,0.7918,2.4974,61.873307,6.65372,58.33275
CCR,CCR,2016-05-28 12:00:00,16.959,9.5445,0.7905,2.4983,61.868803,6.61111,57.95788
CCR,CCR,2016-05-28 12:00:00,16.989,9.5439,0.7978,2.4969,61.856637,6.57609,57.65001
CCR,CCR,2016-05-28 12:00:00,17.011,9.5435,0.8102,2.4905,61.839587,6.55296,57.44669
CCR,CCR,2016-05-28 12:00:00,17.024,9.5432,0.8202,2.4819,61.823142,6.52231,57.17759
CCR,CCR,2016-05-28 12:00:00,17.032,9.5426,0.8272,2.4678,61.820982,6.48631,56.8612
CCR,CCR,2016-05-28 12:00:00,17.042,9.5418,0.8347,2.4375,61.824502,6.45422,56.5788
CCR,CCR,2016-05-28 12:00:00,17.051,9.5408,0.8443,2.3875,61.832633,6.41975,56.27532
CCR,CCR,2016-05-28 12:00:00,17.063,9.5397,0.8566,2.3353,61.851557,6.39423,56.05017
CCR,CCR,2016-05-28 12:00:00,17.08,9.5387,0.8701,2.3038,61.874279,6.3806,55.92932
CCR,CCR,2016-05-28 12:00:00,17.106,9.5377,0.8826,2.3015,61.890797,6.3717,55.84997
CCR,CCR,2016-05-28 12:00:00,17.133,9.5369,0.895,2.3361,61.897489,6.36813,55.8176
CCR,CCR,2016-05-28 12:00:00,17.163,9.536,0.9081,2.3925,61.912197,6.37209,55.85117
CCR,CCR,2016-05-28 12:00:00,17.188,9.535,0.9187,2.4356,61.942857,6.38847,55.99344
CCR,CCR,2016-05-28 12:00:00,17.206,9.5338,0.9243,2.4573,61.97155,6.40443,56.13167
CCR,CCR,2016-05-28 12:00:00,17.217,9.5322,0.9262,2.4692,61.98987,6.42762,56.33278
CCR,CCR,2016-05-28 12:00:00,17.232,9.5304,0.9258,2.4756,62.004709,6.44853,56.51366
CCR,CCR,2016-05-28 12:00:00,17.251,9.5286,0.9219,2.4782,62.014002,6.48367,56.81921
CCR,CCR,2016-05-28 12:00:00,17.275,9.5268,0.9144,2.4812,62.012198,6.52281,57.15976
CCR,CCR,2016-05-28 12:00:00,17.299,9.5252,0.9053,2.484,62.004838,6.57178,57.58664
CCR,CCR,2016-05-28 12:00:00,17.32,9.5236,0.8956,2.4842,61.989959,6.61348,57.9499
CCR,CCR,2016-05-28 12:00:00,17.338,9.5223,0.8872,2.4828,61.959578,6.65836,58.3413
CCR,CCR,2016-05-28 12:00:00,17.356,9.5211,0.8816,2.4784,61.927675,6.70338,58.73412
CCR,CCR,2016-05-28 12:00:00,17.378,9.5202,0.8783,2.4721,61.909828,6.74961,59.13788
CCR,CCR,2016-05-28 12:00:00,17.402,9.5194,0.8762,2.4725,61.901279,6.78868,59.47905
CCR,CCR,2016-05-28 12:00:00,17.42,9.5186,0.875,2.4808,61.895733,6.83481,59.8821
CCR,CCR,2016-05-28 12:00:00,17.424,9.5177,0.8752,2.4889,61.891712,6.87945,60.27191
CCR,CCR,2016-05-28 12:00:00,17.422,9.5167,0.876,2.4945,61.894165,6.90273,60.4744
CCR,CCR,2016-05-28 12:00:00,17.43,9.5158,0.8769,2.5003,61.915789,6.91931,60.6184
CCR,CCR,2016-05-28 12:00:00,17.448,9.5149,0.8792,2.5042,61.940271,6.92716,60.68591
CCR,CCR,2016-05-28 12:00:00,17.465,9.514,0.8829,2.5027,61.936,6.92457,60.66189
CCR,CCR,2016-05-28 12:00:00,17.479,9.513,0.8877,2.5036,61.913881,6.9102,60.53453
CCR,CCR,2016-05-28 12:00:00,17.499,9.512,0.8959,2.5126,61.89411,6.89477,60.39795
CCR,CCR,2016-05-28 12:00:00,17.519,9.5108,0.9066,2.522,61.875431,6.87279,60.20369
CCR,CCR,2016-05-28 12:00:00,17.536,9.5096,0.9132,2.5341,61.84684,6.85117,60.01255
CCR,CCR,2016-05-28 12:00:00,17.56,9.5083,0.9127,2.5581,61.812756,6.82808,59.80847
CCR,CCR,2016-05-28 12:00:00,17.592,9.5071,0.9059,2.5991,61.798215,6.81248,59.67008
CCR,CCR,2016-05-28 12:00:00,17.62,9.506,0.8959,2.6532,61.79733,6.79489,59.51445
CCR,CCR,2016-05-28 12:00:00,17.643,9.505,0.8887,2.7005,61.781764,6.78692,59.44326
CCR,CCR,2016-05-28 12:00:00,17.662,9.504,0.8871,2.733,61.761417,6.77704,59.35531
CCR,CCR,2016-05-28 12:00:00,17.678,9.5031,0.8903,2.7559,61.760973,6.76515,59.24989
CCR,CCR,2016-05-28 12:00:00,17.693,9.5022,0.8987,2.7719,61.776297,6.75975,59.20136
CCR,CCR,2016-05-28 12:00:00,17.704,9.5013,0.9106,2.7785,61.801441,6.75556,59.1634
CCR,CCR,2016-05-28 12:00:00,17.719,9.5005,0.9209,2.7682,61.829059,6.74673,59.08494
CCR,CCR,2016-05-28 12:00:00,17.737,9.4998,0.9269,2.7497,61.846441,6.74403,59.06033
CCR,CCR,2016-05-28 12:00:00,17.758,9.4991,0.9292,2.7387,61.848187,6.73822,59.00846
CCR,CCR,2016-05-28 12:00:00,17.774,9.4984,0.9288,2.7299,61.830747,6.73406,58.97106
CCR,CCR,2016-05-28 12:00:00,17.783,9.4977,0.9233,2.7141,61.811551,6.73389,58.96857
CCR,CCR,2016-05-28 12:00:00,17.79,9.497,0.9109,2.6917,61.811575,6.73515,58.9786
CCR,CCR,2016-05-28 12:00:00,17.804,9.4962,0.8933,2.658,61.828817,6.73722,58.99565
CCR,CCR,2016-05-28 12:00:00,17.823,9.4954,0.8745,2.6152,61.853826,6.73719,58.99429
CCR,CCR,2016-05-28 12:00:00,17.844,9.4946,0.8603,2.5876,61.867174,6.73657,58.98772
CCR,CCR,2016-05-28 12:00:00,17.867,9.4939,0.8537,2.5905,61.854355,6.73162,58.94339
CCR,CCR,2016-05-28 12:00:00,17.886,9.4933,0.8549,2.6203,61.82801,6.72728,58.90449
CCR,CCR,2016-05-28 12:00:00,17.897,9.4926,0.8614,2.6654,61.807207,6.7272,58.90285
CCR,CCR,2016-05-28 12:00:00,17.907,9.4918,0.8678,2.7081,61.790415,6.72135,58.85047
CCR,CCR,2016-05-28 12:00:00,17.923,9.4911,0.8722,2.7402,61.773155,6.72054,58.84241
CCR,CCR,2016-05-28 12:00:00,17.944,9.4903,0.8752,2.7671,61.758853,6.71597,58.80126
CCR,CCR,2016-05-28 12:00:00,17.961,9.4895,0.8768,2.7957,61.753732,6.72063,58.84097
CCR,CCR,2016-05-28 12:00:00,17.977,9.4888,0.8773,2.82,61.758433,6.71705,58.80866
CCR,CCR,2016-05-28 12:00:00,17.995,9.488,0.8768,2.8213,61.762167,6.71989,58.83235
CCR,CCR,2016-05-28 12:00:00,18.013,9.4874,0.8759,2.7942,61.771951,6.72008,58.83319
CCR,CCR,2016-05-28 12:00:00,18.035,9.4868,0.8747,2.7349,61.788386,6.72169,58.84648
CCR,CCR,2016-05-28 12:00:00,18.057,9.4863,0.8729,2.6529,61.793775,6.72794,58.90046
CCR,CCR,2016-05-28 12:00:00,18.076,9.4858,0.8696,2.5868,61.781525,6.72765,58.89724
CCR,CCR,2016-05-28 12:00:00,18.089,9.4853,0.8636,2.5512,61.754393,6.7254,58.87688
CCR,CCR,2016-05-28 12:00:00,18.094,9.4847,0.8557,2.5308,61.741274,6.72811,58.89974
CCR,CCR,2016-05-28 12:00:00,18.098,9.484,0.8477,2.5132,61.758742,6.72391,58.86199
CCR,CCR,2016-05-28 12:00:00,18.105,9.4832,0.8412,2.4996,61.771309,6.72095,58.83495
CCR,CCR,2016-05-28 12:00:00,18.116,9.4824,0.8379,2.4932,61.752218,6.71894,58.81624
CCR,CCR,2016-05-28 12:00:00,18.13,9.4815,0.8375,2.4842,61.726487,6.72192,58.84101
CCR,CCR,2016-05-28 12:00:00,18.151,9.4807,0.8379,2.4714,61.723384,6.7204,58.82666
CCR,CCR,2016-05-28 12:00:00,18.177,9.4801,0.8391,2.4628,61.732047,6.71817,58.80627
CCR,CCR,2016-05-28 12:00:00,18.201,9.4797,0.8416,2.4573,61.74475,6.71962,58.81842
CCR,CCR,2016-05-28 12:00:00,18.221,9.4793,0.8444,2.4534,61.768893,6.72342,58.85107
CCR,CCR,2016-05-28 12:00:00,18.232,9.4789,0.8479,2.4524,61.806901,6.72407,58.85624
CCR,CCR,2016-05-28 12:00:00,18.235,9.4783,0.8527,2.4493,61.850843,6.72925,58.90072
CCR,CCR,2016-05-28 12:00:00,18.23,9.4775,0.8548,2.4354,61.874298,6.73107,58.91558
CCR,CCR,2016-05-28 12:00:00,18.226,9.4765,0.8492,2.4082,61.861442,6.73817,58.97629
CCR,CCR,2016-05-28 12:00:00,18.231,9.4754,0.8356,2.3728,61.82691,6.75403,59.11353
CCR,CCR,2016-05-28 12:00:00,18.25,9.4742,0.8201,2.3372,61.793612,6.76288,59.18933
CCR,CCR,2016-05-28 12:00:00,18.277,9.4729,0.8091,2.3157,61.766719,6.78611,59.39078
CCR,CCR,2016-05-28 12:00:00,18.299,9.4717,0.8046,2.321,61.749097,6.80168,59.52535
CCR,CCR,2016-05-28 12:00:00,18.318,9.4706,0.8086,2.3545,61.752103,6.82497,59.72761
CCR,CCR,2016-05-28 12:00:00,18.332,9.4695,0.8181,2.4046,61.766503,6.83844,59.84392
CCR,CCR,2016-05-28 12:00:00,18.348,9.4684,0.8263,2.4479,61.780079,6.85522,59.98923
CCR,CCR,2016-05-28 12:00:00,18.362,9.4674,0.8341,2.4743,61.792436,6.86186,60.04593
CCR,CCR,2016-05-28 12:00:00,18.375,9.4664,0.8441,2.4839,61.800847,6.87418,60.15231
CCR,CCR,2016-05-28 12:00:00,18.394,9.4655,0.8537,2.4805,61.811569,6.87954,60.19789
CCR,CCR,2016-05-28 12:00:00,18.424,9.4647,0.86,2.4769,61.817426,6.88088,60.2085
CCR,CCR,2016-05-28 12:00:00,18.459,9.4639,0.8634,2.4778,61.809943,6.8802,60.20138
CCR,CCR,2016-05-28 12:00:00,18.489,9.4633,0.8633,2.4789,61.80519,6.8827,60.22241
CCR,CCR,2016-05-28 12:00:00,18.51,9.4626,0.8584,2.4828,61.805914,6.88138,60.20986
CCR,CCR,2016-05-28 12:00:00,18.525,9.4618,0.8514,2.4917,61.816323,6.87585,60.1603
CCR,CCR,2016-05-28 12:00:00,18.538,9.461,0.8457,2.4953,61.835176,6.86061,60.02579
CCR,CCR,2016-05-28 12:00:00,18.552,9.4601,0.842,2.4877,61.845422,6.84782,59.91264
CCR,CCR,2016-05-28 12:00:00,18.571,9.4592,0.8397,2.4796,61.845779,6.83819,59.82713
CCR,CCR,2016-05-28 12:00:00,18.598,9.4583,0.8388,2.4744,61.836341,6.82553,59.71503
CCR,CCR,2016-05-28 12:00:00,18.62,9.4573,0.838,2.4583,61.828643,6.8149,59.62062
CCR,CCR,2016-05-28 12:00:00,18.637,9.4562,0.8357,2.4246,61.820632,6.81294,59.60196
CCR,CCR,2016-05-28 12:00:00,18.645,9.4551,0.8329,2.3711,61.800134,6.81,59.5746
CCR,CCR,2016-05-28 12:00:00,18.657,9.454,0.8317,2.3055,61.787779,6.81291,59.59852
CCR,CCR,2016-05-28 12:00:00,18.675,9.4531,0.832,2.2536,61.794322,6.80802,59.55445
CCR,CCR,2016-05-28 12:00:00,18.692,9.4523,0.8338,2.2246,61.797421,6.79931,59.47715
CCR,CCR,2016-05-28 12:00:00,18.705,9.4516,0.8357,2.2094,61.783852,6.79457,59.4347
CCR,CCR,2016-05-28 12:00:00,18.713,9.4509,0.8357,2.2065,61.770069,6.78392,59.34052
CCR,CCR,2016-05-28 12:00:00,18.721,9.45,0.834,2.2138,61.768455,6.77981,59.30333
CCR,CCR,2016-05-28 12:00:00,18.725,9.4486,0.8309,2.2219,61.778579,6.76539,59.17521
CCR,CCR,2016-05-28 12:00:00,18.727,9.4471,0.8245,2.2249,61.78909,6.74877,59.02778
CCR,CCR,2016-05-28 12:00:00,18.734,9.4454,0.8135,2.2282,61.796769,6.73494,58.90439
