Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,,COND_uScm,DO_mgL,PSAT
GWR,2016,2016-09-05 00:51:00,3.506,24.6053,4.2984,1.6739,11.492,57.528672,6.59911,79.30459
GWR,2016,2016-09-05 00:51:00,3.52,24.6016,4.3549,1.6587,11.55,57.546865,6.61544,79.49534
GWR,2016,2016-09-05 00:51:00,3.538,24.5979,4.3913,1.6358,11.606,57.549691,6.61849,79.52651
GWR,2016,2016-09-05 00:51:00,3.558,24.5945,4.4192,1.5935,11.662,57.513824,6.61956,79.53442
GWR,2016,2016-09-05 00:51:00,3.574,24.5915,4.4412,1.541,11.716,57.479868,6.62053,79.54159
GWR,2016,2016-09-05 00:51:00,3.589,24.5889,4.4542,1.5113,11.767,57.466862,6.61833,79.51135
GWR,2016,2016-09-05 00:51:00,3.606,24.5865,4.46,1.5147,11.815,57.455285,6.61852,79.51006
GWR,2016,2016-09-05 00:51:00,3.619,24.5841,4.4599,1.5443,11.86,57.442048,6.63387,79.69091
GWR,2016,2016-09-05 00:51:00,3.627,24.5814,4.4557,1.5905,11.902,57.429641,6.64744,79.84997
GWR,2016,2016-09-05 00:51:00,3.638,24.5783,4.4537,1.635,11.944,57.41275,6.66279,80.02975
GWR,2016,2016-09-05 00:51:00,3.649,24.5746,4.4568,1.6643,11.988,57.396904,6.6684,80.0916
GWR,2016,2016-09-05 00:51:00,3.666,24.5703,4.4659,1.6783,12.034,57.389918,6.66777,80.07766
GWR,2016,2016-09-05 00:51:00,3.681,24.5658,4.4851,1.6876,12.084,57.391934,6.65178,79.87894
GWR,2016,2016-09-05 00:51:00,3.698,24.5613,4.5107,1.6981,12.135,57.375397,6.63293,79.64597
GWR,2016,2016-09-05 00:51:00,3.718,24.5572,4.5305,1.7034,12.186,57.331882,6.61855,79.46731
GWR,2016,2016-09-05 00:51:00,3.733,24.5536,4.5418,1.7015,12.234,57.299954,6.6052,79.30171
GWR,2016,2016-09-05 00:51:00,3.745,24.5504,4.5488,1.6965,12.28,57.291167,6.60612,79.30801
GWR,2016,2016-09-05 00:51:00,3.758,24.5475,4.5533,1.6894,12.324,57.281102,6.60534,79.29441
GWR,2016,2016-09-05 00:51:00,3.772,24.5449,4.5555,1.6793,12.365,57.273096,6.60691,79.30939
GWR,2016,2016-09-05 00:51:00,3.782,24.5426,4.556,1.6706,12.405,57.293108,6.60849,79.32499
GWR,2016,2016-09-05 00:51:00,3.793,24.5405,4.5565,1.6665,12.445,57.332427,6.59817,79.19801
GWR,2016,2016-09-05 00:51:00,3.805,24.5386,4.5576,1.6637,12.484,57.349361,6.59739,79.1859
GWR,2016,2016-09-05 00:51:00,3.817,24.5369,4.5574,1.6649,12.524,57.336387,6.58869,79.07897
GWR,2016,2016-09-05 00:51:00,3.828,24.5351,4.5568,1.6715,12.565,57.324159,6.57462,78.90751
GWR,2016,2016-09-05 00:51:00,3.84,24.533,4.5561,1.675,12.606,57.31343,6.55251,78.63909
GWR,2016,2016-09-05 00:51:00,3.851,24.5306,4.5534,1.6775,12.65,57.293312,6.53358,78.40835
GWR,2016,2016-09-05 00:51:00,3.866,24.5275,4.5483,1.6866,12.697,57.268473,6.52875,78.34585
GWR,2016,2016-09-05 00:51:00,3.883,24.5236,4.5407,1.6977,12.747,57.240317,6.52779,78.32871
GWR,2016,2016-09-05 00:51:00,3.896,24.519,4.5289,1.7024,12.8,57.21739,6.53152,78.36678
GWR,2016,2016-09-05 00:51:00,3.914,24.5138,4.5087,1.6985,12.856,57.195583,6.54105,78.47351
GWR,2016,2016-09-05 00:51:00,3.935,24.5083,4.485,1.6918,12.916,57.165068,6.55713,78.65835
GWR,2016,2016-09-05 00:51:00,3.957,24.5029,4.4711,1.6863,12.977,57.15985,6.5695,78.79889
GWR,2016,2016-09-05 00:51:00,3.981,24.4978,4.47,1.6816,13.037,57.196597,6.56767,78.76951
GWR,2016,2016-09-05 00:51:00,3.997,24.4926,4.4808,1.6788,13.092,57.236947,6.56148,78.68771
GWR,2016,2016-09-05 00:51:00,4.011,24.4871,4.4988,1.6748,13.142,57.257544,6.55188,78.56459
GWR,2016,2016-09-05 00:51:00,4.024,24.4812,4.5108,1.6674,13.188,57.265889,6.54151,78.4316
GWR,2016,2016-09-05 00:51:00,4.034,24.475,4.5116,1.6628,13.231,57.280258,6.53563,78.35206
GWR,2016,2016-09-05 00:51:00,4.046,24.4684,4.5039,1.6641,13.273,57.302479,6.53129,78.29044
GWR,2016,2016-09-05 00:51:00,4.053,24.4611,4.4922,1.6627,13.315,57.314394,6.52934,78.25649
GWR,2016,2016-09-05 00:51:00,4.062,24.4535,4.4869,1.6478,13.36,57.30714,6.52943,78.24658
GWR,2016,2016-09-05 00:51:00,4.083,24.446,4.4964,1.6212,13.412,57.302863,6.52038,78.12722
GWR,2016,2016-09-05 00:51:00,4.103,24.439,4.5239,1.5815,13.469,57.324505,6.51068,78.00084
GWR,2016,2016-09-05 00:51:00,4.123,24.4329,4.5625,1.5331,13.527,57.341713,6.50098,77.87573
GWR,2016,2016-09-05 00:51:00,4.145,24.4277,4.5972,1.5019,13.586,57.328975,6.48989,77.73542
GWR,2016,2016-09-05 00:51:00,4.165,24.4234,4.6245,1.4956,13.641,57.296941,6.4807,77.6192
GWR,2016,2016-09-05 00:51:00,4.182,24.4201,4.6526,1.5033,13.691,57.257136,6.46622,77.441
GWR,2016,2016-09-05 00:51:00,4.193,24.4172,4.69,1.5307,13.734,57.231053,6.46315,77.40002
GWR,2016,2016-09-05 00:51:00,4.199,24.4143,4.7313,1.5746,13.771,57.219763,6.45364,77.28194
GWR,2016,2016-09-05 00:51:00,4.204,24.4109,4.7565,1.601,13.807,57.218249,6.44602,77.18588
GWR,2016,2016-09-05 00:51:00,4.216,24.4063,4.7545,1.593,13.845,57.230118,6.4365,77.06531
GWR,2016,2016-09-05 00:51:00,4.233,24.4003,4.7237,1.5643,13.886,57.23847,6.4066,76.69873
GWR,2016,2016-09-05 00:51:00,4.243,24.3929,4.6763,1.5326,13.927,57.231484,6.37351,76.29212
GWR,2016,2016-09-05 00:51:00,4.255,24.3835,4.6397,1.5133,13.97,57.213317,6.32467,75.69423
GWR,2016,2016-09-05 00:51:00,4.268,24.3711,4.624,1.514,14.016,57.195178,6.26618,74.97692
GWR,2016,2016-09-05 00:51:00,4.282,24.355,4.6268,1.5382,14.065,57.188285,6.19353,74.08551
GWR,2016,2016-09-05 00:51:00,4.295,24.3354,4.642,1.5754,14.119,57.198826,6.09227,72.84767
GWR,2016,2016-09-05 00:51:00,4.313,24.3137,4.6567,1.6055,14.178,57.219578,5.94958,71.11279
GWR,2016,2016-09-05 00:51:00,4.339,24.2917,4.6661,1.6275,14.244,57.231993,5.78014,69.05919
GWR,2016,2016-09-05 00:51:00,4.361,24.2705,4.6724,1.645,14.313,57.237375,5.58659,66.72041
GWR,2016,2016-09-05 00:51:00,4.388,24.251,4.6769,1.658,14.382,57.259233,5.37614,64.18374
GWR,2016,2016-09-05 00:51:00,4.411,24.2332,4.6799,1.6723,14.449,57.327475,5.18996,61.94049
GWR,2016,2016-09-05 00:51:00,4.428,24.217,4.6827,1.6884,14.511,57.444245,5.02884,59.99951
GWR,2016,2016-09-05 00:51:00,4.444,24.2021,4.6848,1.6955,14.569,57.566429,4.89491,58.38529
GWR,2016,2016-09-05 00:51:00,4.458,24.1886,4.6844,1.6933,14.625,57.680454,4.79795,57.21438
GWR,2016,2016-09-05 00:51:00,4.474,24.1766,4.6833,1.6938,14.679,57.804684,4.73175,56.41242
GWR,2016,2016-09-05 00:51:00,4.491,24.1662,4.6841,1.6972,14.733,57.920068,4.69249,55.93355
GWR,2016,2016-09-05 00:51:00,4.508,24.1572,4.687,1.6963,14.787,58.001185,4.67678,55.73693
GWR,2016,2016-09-05 00:51:00,4.523,24.1494,4.6918,1.6955,14.84,58.063645,4.67723,55.73413
GWR,2016,2016-09-05 00:51:00,4.535,24.1425,4.7004,1.6992,14.895,58.114068,4.69326,55.91795
GWR,2016,2016-09-05 00:51:00,4.553,24.1357,4.7156,1.6979,14.952,58.133791,4.72732,56.31668
GWR,2016,2016-09-05 00:51:00,4.574,24.1284,4.7403,1.6927,15.014,58.126065,4.76601,56.76981
GWR,2016,2016-09-05 00:51:00,4.597,24.1195,4.7816,1.6934,15.077,58.098865,4.82004,57.40393
GWR,2016,2016-09-05 00:51:00,4.619,24.1079,4.8354,1.6946,15.138,58.036908,4.89174,58.24523
GWR,2016,2016-09-05 00:51:00,4.634,24.0935,4.8825,1.693,15.198,57.93772,4.98118,59.29412
GWR,2016,2016-09-05 00:51:00,4.65,24.0768,4.9201,1.6953,15.255,57.843083,5.05549,60.15995
GWR,2016,2016-09-05 00:51:00,4.668,24.0584,4.9607,1.6985,15.312,57.757863,5.11987,60.90512
GWR,2016,2016-09-05 00:51:00,4.686,24.0392,5.0049,1.6989,15.367,57.64328,5.16877,61.46476
GWR,2016,2016-09-05 00:51:00,4.705,24.0198,5.0393,1.699,15.421,57.514932,5.19719,61.78033
GWR,2016,2016-09-05 00:51:00,4.719,24.0005,5.0623,1.6976,15.472,57.408833,5.2195,62.02308
GWR,2016,2016-09-05 00:51:00,4.732,23.9817,5.0803,1.6909,15.521,57.308728,5.2199,62.00602
GWR,2016,2016-09-05 00:51:00,4.745,23.9627,5.0946,1.6828,15.569,57.179895,5.20797,61.84234
GWR,2016,2016-09-05 00:51:00,4.756,23.9416,5.105,1.6827,15.618,57.044166,5.18016,61.48785
GWR,2016,2016-09-05 00:51:00,4.774,23.9179,5.1072,1.6883,15.669,56.939595,5.1389,60.97098
GWR,2016,2016-09-05 00:51:00,4.794,23.8936,5.0963,1.6895,15.722,56.860369,5.08057,60.25159
GWR,2016,2016-09-05 00:51:00,4.81,23.8715,5.0682,1.6855,15.774,56.793387,5.01196,59.4133
GWR,2016,2016-09-05 00:51:00,4.823,23.8529,5.0288,1.6832,15.824,56.726806,4.93915,58.52973
GWR,2016,2016-09-05 00:51:00,4.834,23.8378,4.9937,1.6822,15.874,56.670966,4.86972,57.69069
GWR,2016,2016-09-05 00:51:00,4.849,23.825,4.9654,1.6764,15.927,56.671173,4.79296,56.76776
GWR,2016,2016-09-05 00:51:00,4.868,23.8124,4.9355,1.6687,15.983,56.721463,4.70223,55.67997
GWR,2016,2016-09-05 00:51:00,4.888,23.7979,4.9036,1.6675,16.043,56.77103,4.58677,54.29802
GWR,2016,2016-09-05 00:51:00,4.908,23.7808,4.876,1.6747,16.104,56.807004,4.45126,52.67702
GWR,2016,2016-09-05 00:51:00,4.926,23.7611,4.8539,1.6832,16.166,56.828943,4.29174,50.77044
GWR,2016,2016-09-05 00:51:00,4.942,23.7388,4.8335,1.6859,16.229,56.836677,4.11272,48.63236
GWR,2016,2016-09-05 00:51:00,4.964,23.7142,4.8133,1.6847,16.295,56.856348,3.92948,46.44412
GWR,2016,2016-09-05 00:51:00,4.989,23.689,4.7959,1.6886,16.362,56.903235,3.74122,44.19809
GWR,2016,2016-09-05 00:51:00,5.01,23.6653,4.7839,1.7077,16.429,56.967767,3.56755,42.12764
GWR,2016,2016-09-05 00:51:00,5.03,23.6438,4.7747,1.7459,16.494,57.053106,3.42355,40.41087
GWR,2016,2016-09-05 00:51:00,5.048,23.6248,4.7624,1.802,16.558,57.161939,3.30443,38.99084
GWR,2016,2016-09-05 00:51:00,5.068,23.6082,4.7453,1.8714,16.62,57.281147,3.20827,37.84446
GWR,2016,2016-09-05 00:51:00,5.086,23.5937,4.7255,1.9396,16.681,57.404387,3.12233,36.82062
GWR,2016,2016-09-05 00:51:00,5.103,23.5809,4.7004,1.9984,16.74,57.506328,3.04228,35.868
GWR,2016,2016-09-05 00:51:00,5.122,23.5692,4.6626,2.0589,16.799,57.563981,2.95802,34.86694
GWR,2016,2016-09-05 00:51:00,5.141,23.5571,4.6152,2.1223,16.856,57.610781,2.85264,33.61719
GWR,2016,2016-09-05 00:51:00,5.158,23.5431,4.5701,2.1724,16.91,57.679274,2.72461,32.09988
GWR,2016,2016-09-05 00:51:00,5.173,23.5266,4.5254,2.2031,16.962,57.745583,2.57398,30.31593
GWR,2016,2016-09-05 00:51:00,5.184,23.5093,4.4713,2.2214,17.011,57.809327,2.42412,28.54154
GWR,2016,2016-09-05 00:51:00,5.198,23.4929,4.4122,2.2333,17.061,57.9156,2.28664,26.91452
GWR,2016,2016-09-05 00:51:00,5.214,23.4776,4.3633,2.2396,17.112,58.052605,2.15535,25.36199
GWR,2016,2016-09-05 00:51:00,5.231,23.4631,4.3254,2.2434,17.164,58.166569,2.01326,23.6835
GWR,2016,2016-09-05 00:51:00,5.248,23.4488,4.2887,2.2523,17.216,58.23169,1.8725,22.02167
GWR,2016,2016-09-05 00:51:00,5.266,23.4338,4.2536,2.2666,17.268,58.26734,1.71013,20.10641
GWR,2016,2016-09-05 00:51:00,5.282,23.4172,4.226,2.2796,17.318,58.303092,1.52411,17.91381
GWR,2016,2016-09-05 00:51:00,5.293,23.3985,4.2058,2.295,17.367,58.330418,1.33588,15.69582
GWR,2016,2016-09-05 00:51:00,5.305,23.379,4.1879,2.3248,17.415,58.366639,1.16785,13.7165
GWR,2016,2016-09-05 00:51:00,5.322,23.3612,4.1686,2.3758,17.465,58.461549,1.04853,12.31094
GWR,2016,2016-09-05 00:51:00,5.341,23.3471,4.1502,2.4386,17.516,58.602326,0.98586,11.57214
GWR,2016,2016-09-05 00:51:00,5.361,23.3368,4.1379,2.489,17.564,58.742223,0.95683,11.22919
GWR,2016,2016-09-05 00:51:00,5.372,23.3289,4.1312,2.5128,17.608,58.860345,0.93981,11.02773
GWR,2016,2016-09-05 00:51:00,5.38,23.3216,4.125,2.5186,17.648,58.942031,0.91089,10.68693
GWR,2016,2016-09-05 00:51:00,5.392,23.3132,4.1188,2.5138,17.686,58.986985,0.87657,10.28263
GWR,2016,2016-09-05 00:51:00,5.4,23.303,4.1138,2.4959,17.724,59.009201,0.82869,9.71916
GWR,2016,2016-09-05 00:51:00,5.412,23.2896,4.1072,2.4647,17.764,59.014604,0.77098,9.04
GWR,2016,2016-09-05 00:51:00,5.423,23.2714,4.0954,2.4188,17.805,59.016674,0.71012,8.32358
GWR,2016,2016-09-05 00:51:00,5.434,23.2469,4.0811,2.362,17.85,59.032019,0.65449,7.66791
GWR,2016,2016-09-05 00:51:00,5.451,23.2157,4.0693,2.3111,17.901,59.054697,0.60222,7.05137
GWR,2016,2016-09-05 00:51:00,5.469,23.1784,4.0607,2.2811,17.955,59.040581,0.55409,6.48329
GWR,2016,2016-09-05 00:51:00,5.488,23.1374,4.0526,2.2711,18.012,58.971859,0.51619,6.0351
GWR,2016,2016-09-05 00:51:00,5.507,23.0967,4.0429,2.2691,18.071,58.888404,0.48711,5.69075
GWR,2016,2016-09-05 00:51:00,5.528,23.0593,4.0292,2.2723,18.13,58.81412,0.47006,5.48762
GWR,2016,2016-09-05 00:51:00,5.547,23.0259,4.0092,2.2862,18.188,58.745254,0.46941,5.47664
GWR,2016,2016-09-05 00:51:00,5.563,22.9965,3.9796,2.3132,18.243,58.673473,0.46584,5.43197
GWR,2016,2016-09-05 00:51:00,5.581,22.9707,3.9312,2.3561,18.295,58.609737,0.46709,5.44382
GWR,2016,2016-09-05 00:51:00,5.596,22.9471,3.87,2.4091,18.344,58.569157,0.47308,5.51115
GWR,2016,2016-09-05 00:51:00,5.608,22.9231,3.8228,2.4553,18.388,58.516827,0.47919,5.57975
GWR,2016,2016-09-05 00:51:00,5.618,22.8942,3.7981,2.4855,18.431,58.420726,0.48871,5.68754
GWR,2016,2016-09-05 00:51:00,5.625,22.8546,3.7869,2.5031,18.474,58.31744,0.49369,5.74113
GWR,2016,2016-09-05 00:51:00,5.637,22.8003,3.7821,2.5174,18.52,58.233611,0.48754,5.66382
GWR,2016,2016-09-05 00:51:00,5.652,22.7315,3.7757,2.5332,18.574,58.144875,0.46844,5.43477
GWR,2016,2016-09-05 00:51:00,5.674,22.6516,3.7611,2.5469,18.633,58.025563,0.43649,5.05639
GWR,2016,2016-09-05 00:51:00,5.701,22.5639,3.7328,2.5528,18.697,57.853892,0.4,4.62599
GWR,2016,2016-09-05 00:51:00,5.721,22.4724,3.6976,2.5503,18.761,57.640273,0.36078,4.1651
GWR,2016,2016-09-05 00:51:00,5.737,22.3812,3.6731,2.5411,18.823,57.414033,0.32539,3.75
GWR,2016,2016-09-05 00:51:00,5.757,22.2914,3.6637,2.5295,18.885,57.163003,0.29501,3.39402
GWR,2016,2016-09-05 00:51:00,5.775,22.2,3.6676,2.5228,18.947,56.884453,0.27154,3.11853
GWR,2016,2016-09-05 00:51:00,5.794,22.1032,3.6798,2.5213,19.008,56.620489,0.24673,2.82827
GWR,2016,2016-09-05 00:51:00,5.811,22.0012,3.6862,2.5203,19.07,56.387005,0.22543,2.57913
GWR,2016,2016-09-05 00:51:00,5.826,21.8985,3.6784,2.5194,19.134,56.157852,0.20898,2.38617
GWR,2016,2016-09-05 00:51:00,5.848,21.8015,3.6547,2.5171,19.201,55.898006,0.19026,2.16831
GWR,2016,2016-09-05 00:51:00,5.875,21.7133,3.6085,2.5096,19.272,55.58633,0.1728,1.96604
GWR,2016,2016-09-05 00:51:00,5.902,21.6326,3.5477,2.505,19.342,55.256089,0.16248,1.84564
GWR,2016,2016-09-05 00:51:00,5.923,21.5552,3.4981,2.5102,19.408,54.971716,0.15717,1.78264
GWR,2016,2016-09-05 00:51:00,5.934,21.4762,3.4679,2.515,19.469,54.757699,0.14843,1.68096
GWR,2016,2016-09-05 00:51:00,5.949,21.3905,3.4498,2.5174,19.53,54.595085,0.14567,1.64696
GWR,2016,2016-09-05 00:51:00,5.964,21.297,3.4395,2.5248,19.593,54.48264,0.14094,1.59061
GWR,2016,2016-09-05 00:51:00,5.983,21.1996,3.4359,2.5312,19.663,54.4285,0.13511,1.5219
GWR,2016,2016-09-05 00:51:00,6.013,21.1045,3.4377,2.5303,19.74,54.394145,0.13348,1.50074
GWR,2016,2016-09-05 00:51:00,6.041,21.0161,3.4421,2.5276,19.82,54.352353,0.12842,1.44143
GWR,2016,2016-09-05 00:51:00,6.07,20.9364,3.45,2.5281,19.901,54.332107,0.12864,1.44159
GWR,2016,2016-09-05 00:51:00,6.098,20.8675,3.465,2.5297,19.977,54.328004,0.12695,1.42078
GWR,2016,2016-09-05 00:51:00,6.121,20.8099,3.4885,2.5292,20.047,54.304833,0.12553,1.40329
GWR,2016,2016-09-05 00:51:00,6.139,20.7603,3.5261,2.5312,20.108,54.264438,0.12127,1.35434
GWR,2016,2016-09-05 00:51:00,6.151,20.7114,3.5829,2.535,20.161,54.216104,0.1218,1.35894
GWR,2016,2016-09-05 00:51:00,6.157,20.6569,3.6465,2.5302,20.211,54.167004,0.11733,1.30766
GWR,2016,2016-09-05 00:51:00,6.166,20.5955,3.6999,2.5202,20.264,54.120092,0.11502,1.28041
GWR,2016,2016-09-05 00:51:00,6.189,20.5311,3.7455,2.5172,20.322,54.064861,0.11013,1.22439
GWR,2016,2016-09-05 00:51:00,6.214,20.4682,3.7951,2.5157,20.386,53.98658,0.10901,1.21039
GWR,2016,2016-09-05 00:51:00,6.234,20.4095,3.8465,2.5096,20.45,53.858354,0.11113,1.23257
