"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","PAR_umolm2s","ORP","pH","Notes"
"CCR",50,2016-08-12 12:45:00,4,NA,NA,NA,NA,172,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,5,NA,NA,NA,NA,154,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,6,NA,NA,NA,NA,91.1,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,7,NA,NA,NA,NA,43.25,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,8,NA,NA,NA,NA,14.57,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,9,NA,NA,NA,NA,7.72,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,10,NA,NA,NA,NA,1.11,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,11,NA,NA,NA,NA,0.14,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,12,NA,NA,NA,NA,0.02,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,13,NA,NA,NA,NA,0.02,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,14,NA,NA,NA,NA,0.01,NA,NA,NA
"CCR",50,2016-08-12 12:45:00,15,NA,NA,NA,NA,0,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,-0.1,NA,NA,NA,NA,6.23,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,0.1,NA,NA,NA,NA,3.11,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,1,NA,NA,NA,NA,1.44,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,2,NA,NA,NA,NA,1.07,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,3,NA,NA,NA,NA,0.67,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,4,NA,NA,NA,NA,0.39,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,5,NA,NA,NA,NA,0.26,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,6,NA,NA,NA,NA,0.13,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,7,NA,NA,NA,NA,0.06,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,8,NA,NA,NA,NA,0.03,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,9,NA,NA,NA,NA,0.01,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,10,NA,NA,NA,NA,0.01,NA,NA,NA
"CCR",50,2016-08-12 20:15:00,11,NA,NA,NA,NA,0,NA,NA,NA
"CCR",50,2016-08-13 00:00:00,-0.1,NA,NA,NA,NA,0,NA,NA,NA
"CCR",50,2016-08-13 01:35:00,-0.1,NA,NA,NA,NA,0,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,-0.1,NA,NA,NA,NA,15.6,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,0.1,NA,NA,NA,NA,7.68,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,1,NA,NA,NA,NA,4.66,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,2,NA,NA,NA,NA,3.78,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,3,NA,NA,NA,NA,2.78,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,4,NA,NA,NA,NA,2.02,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,5,NA,NA,NA,NA,1.46,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,6,NA,NA,NA,NA,0.86,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,7,NA,NA,NA,NA,0.47,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,8,NA,NA,NA,NA,0.24,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,9,NA,NA,NA,NA,0.11,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,10,NA,NA,NA,NA,0.04,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,11,NA,NA,NA,NA,0.01,NA,NA,NA
"CCR",50,2016-08-13 06:00:00,12,NA,NA,NA,NA,0,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,-0.1,NA,NA,NA,NA,1132,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,0.1,NA,NA,NA,NA,665,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,1,NA,NA,NA,NA,398,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,2,NA,NA,NA,NA,283,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,3,NA,NA,NA,NA,209.6,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,4,NA,NA,NA,NA,132.9,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,5,NA,NA,NA,NA,86.65,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,6,NA,NA,NA,NA,52.5,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,7,NA,NA,NA,NA,24.07,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,8,NA,NA,NA,NA,13.03,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,9,NA,NA,NA,NA,6.41,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,10,NA,NA,NA,NA,2.74,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,11,NA,NA,NA,NA,0.17,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,12,NA,NA,NA,NA,0.17,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,13,NA,NA,NA,NA,0.04,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,14,NA,NA,NA,NA,0.02,NA,NA,NA
"CCR",50,2016-08-13 10:30:00,15,NA,NA,NA,NA,0,NA,NA,NA
"FCR",50,2016-08-15 12:00:00,0.1,28.7,8.05,109.2,39.9,262,204.9,7.29,"Outflow was taken after a strong thunderstorm"
"FCR",50,2016-08-15 12:00:00,0.8,27.8,7.85,105.2,39.8,146.2,201.1,7.25,NA
"FCR",50,2016-08-15 12:00:00,1.6,26.7,9.1,120,39.4,90.42,194.8,7.24,NA
"FCR",50,2016-08-15 12:00:00,2.8,25.4,6.66,85.4,40.8,41.98,200.3,7.01,NA
"FCR",50,2016-08-15 12:00:00,3.8,24.5,2.84,35.7,42.2,18.11,208.1,6.62,NA
"FCR",50,2016-08-15 12:00:00,5,22.2,0.4,4.9,61.6,4.69,11,6.19,NA
"FCR",50,2016-08-15 12:00:00,6.2,18.6,0.39,4.4,70,2.21,-14.4,6.18,NA
"FCR",50,2016-08-15 12:00:00,8,15.6,14.1,148,55.1,0.15,61.6,6.07,NA
"FCR",50,2016-08-15 12:00:00,9,15.2,14.9,156,54.9,0.04,87.3,5.99,NA
"FCR",100,2016-08-15 12:00:00,999,20.3,5.97,5.97,192.1,NA,-26.7,6.99,NA
"SHR",50,2016-08-17 12:00:00,-0.1,NA,NA,NA,NA,1014,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,0.1,NA,NA,NA,NA,922,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,1,NA,NA,NA,NA,736,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,2,NA,NA,NA,NA,560,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,3,NA,NA,NA,NA,410,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,4,NA,NA,NA,NA,380,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,5,NA,NA,NA,NA,157,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,6,NA,NA,NA,NA,155,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,7,NA,NA,NA,NA,150.2,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,8,NA,NA,NA,NA,143.3,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,9,NA,NA,NA,NA,120,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,10,NA,NA,NA,NA,90.2,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,11,NA,NA,NA,NA,65.89,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,12,NA,NA,NA,NA,48.73,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,13,NA,NA,NA,NA,28.02,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,14,NA,NA,NA,NA,20.59,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,15,NA,NA,NA,NA,15.73,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,16,NA,NA,NA,NA,15.23,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,17,NA,NA,NA,NA,13.33,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,18,NA,NA,NA,NA,9,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,19,NA,NA,NA,NA,5.35,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,20,NA,NA,NA,NA,5.2,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,21,NA,NA,NA,NA,3.32,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,22,NA,NA,NA,NA,3.21,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,23,NA,NA,NA,NA,7.07,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,24,NA,NA,NA,NA,2.1,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,25,NA,NA,NA,NA,1.69,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,26,NA,NA,NA,NA,1.15,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,27,NA,NA,NA,NA,1.09,NA,NA,NA
"SHR",50,2016-08-17 12:00:00,28,NA,NA,NA,NA,0.89,NA,NA,NA
"BVR",50,2016-08-18 12:00:00,0.1,26.9,8.04,NA,31.6,239,400.8,6.88,NA
"BVR",50,2016-08-18 12:00:00,1,26.9,7.99,NA,31.5,45.6,402.7,6.84,NA
"BVR",50,2016-08-18 12:00:00,2,26.9,7.97,NA,31.5,34.9,402.7,6.79,NA
"BVR",50,2016-08-18 12:00:00,3,26.9,7.96,NA,31.5,17.4,404.1,6.7,NA
"BVR",50,2016-08-18 12:00:00,4,24.5,2.34,NA,33.3,8.8,425.1,6.56,NA
"BVR",50,2016-08-18 12:00:00,5,21.2,0.89,NA,34.7,4.49,432.1,6.65,NA
"BVR",50,2016-08-18 12:00:00,6,15.9,0.37,NA,36.3,1,429.3,6.69,NA
"BVR",50,2016-08-18 12:00:00,7,12.8,0.31,NA,44,0.21,138.9,6.66,NA
"BVR",50,2016-08-18 12:00:00,8,10.5,0.32,NA,65.1,0.08,38.6,6.55,NA
"BVR",50,2016-08-18 12:00:00,9,9.3,0.32,NA,105.4,0.02,-75.2,6.46,NA
"BVR",50,2016-08-18 12:00:00,10,8.8,0.32,NA,127.4,0,-101.1,NA,NA
"BVR",50,2016-08-18 12:00:00,11,8.5,0.31,NA,141,0,-123.3,NA,NA
"BVR",50,2016-08-23 12:00:00,0.1,26.1,6.33,NA,31.3,64.24,114.8,7.14,NA
"BVR",50,2016-08-23 12:00:00,1,25.8,6.37,NA,31.3,51.88,115.6,7.14,NA
"BVR",50,2016-08-23 12:00:00,2,25.8,6.31,NA,31.3,12.55,115.1,7.17,NA
"BVR",50,2016-08-23 12:00:00,3,25.6,5.69,NA,31.4,11.69,119,7.09,NA
"BVR",50,2016-08-23 12:00:00,4,23.9,1.36,NA,33.3,6.18,137.7,6.55,NA
"BVR",50,2016-08-23 12:00:00,5,20.2,0.65,NA,34.3,2.79,145.1,6.16,NA
"BVR",50,2016-08-23 12:00:00,6,16.4,2.03,NA,38.6,0.46,80.3,6.05,NA
"BVR",50,2016-08-23 12:00:00,7,12.5,0.37,NA,43.5,0.14,4.1,5.9,NA
"BVR",50,2016-08-23 12:00:00,8,10.6,0.29,NA,66.4,0.04,-60.4,5.97,NA
"BVR",50,2016-08-23 12:00:00,9,9.7,0.29,NA,110.2,0.01,-80.7,6.08,NA
"BVR",50,2016-08-23 12:00:00,10,9.2,0.3,NA,117.2,0,-100.5,6.24,NA
"BVR",50,2016-08-23 12:00:00,11,8.8,0.32,NA,128.6,0,-155.4,6.3,NA
"GWR",50,2016-08-24 15:50:00,-0.1,NA,NA,NA,NA,537,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,0.1,26.3,8.08,107,NA,295,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,1,26.3,8.06,106.9,NA,119,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,2,25.8,7.63,100.7,NA,84.12,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,3,25.5,7.59,99,NA,47.66,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,4,25.4,7.35,95.6,NA,26.37,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,5,23.9,1.06,13.7,NA,13.47,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,6,22.2,0.37,4.7,NA,5.65,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,7,20.2,0.3,3.5,NA,2.35,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,8,16.3,0.29,3.1,NA,1.16,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,9,14.8,0.28,2.9,NA,0.54,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,10,13.4,0.29,3,NA,0.29,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,11,12.8,0.29,3,NA,0.17,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,12,12.2,0.3,2.9,NA,0.09,NA,NA,NA
"GWR",50,2016-08-24 15:50:00,13,11.9,0.3,0.3,NA,0.03,NA,NA,NA
"FCR",50,2016-08-26 12:00:00,0.1,28.4,8.96,122.9,39.6,681,139,6.44,"SSS turned down to .35 @ 16:25, passing cloud"
"FCR",50,2016-08-26 12:00:00,0.8,28.1,8.99,121,39.6,203,157.9,6.38,NA
"FCR",50,2016-08-26 12:00:00,1.6,26.7,9.01,118.5,39.2,90.5,168.2,6.32,NA
"FCR",50,2016-08-26 12:00:00,2.8,25.1,6.22,79.6,40.7,76.5,199.6,5.86,NA
"FCR",50,2016-08-26 12:00:00,3.8,24.9,1.22,15.3,42.4,32.4,133,5.19,NA
"FCR",50,2016-08-26 12:00:00,5,21.9,0.35,4.2,73.6,6.52,30.4,4.68,NA
"FCR",50,2016-08-26 12:00:00,6.2,17.4,3.36,36,56.5,0.88,112.4,4.36,NA
"FCR",50,2016-08-26 12:00:00,8,15.6,16.54,176.2,55.8,0.83,166.4,4.14,NA
"FCR",50,2016-08-26 12:00:00,9,15.6,16.69,176.7,56.4,0.02,181.5,4.1,NA
"FCR",100,2016-08-26 12:00:00,999,18.2,5.36,59.8,202,NA,41.1,5.14,NA
"CCR",50,2016-08-29 09:30:00,-0.1,NA,NA,NA,NA,756,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,0.1,NA,NA,NA,NA,427,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,1,NA,NA,NA,NA,213,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,2,NA,NA,NA,NA,110,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,3,NA,NA,NA,NA,92.1,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,4,NA,NA,NA,NA,65,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,5,NA,NA,NA,NA,39,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,6,NA,NA,NA,NA,28,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,7,NA,NA,NA,NA,16,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,8,NA,NA,NA,NA,8.7,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,9,NA,NA,NA,NA,2.1,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,10,NA,NA,NA,NA,2.1,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,11,NA,NA,NA,NA,0.4,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,12,NA,NA,NA,NA,0.15,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,13,NA,NA,NA,NA,0.03,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,14,NA,NA,NA,NA,0,NA,NA,NA
"CCR",50,2016-08-29 09:30:00,15,NA,NA,NA,NA,0,NA,NA,NA
"FCR",50,2016-09-02 12:00:00,0.1,25.5,8.37,107.1,40.1,189,157.7,7.09,"dead fish in cement containment area @ outflow, would not be surprised with high nutrient values, overcast, dropped a completely insignificant amount of H20 into 8m"
"FCR",50,2016-09-02 12:00:00,1.6,25.5,8.4,108.8,39.9,92,157.4,7.06,NA
"FCR",50,2016-09-02 12:00:00,2.8,25.5,8.39,108.7,40,48.3,158.5,7.02,NA
"FCR",50,2016-09-02 12:00:00,3.8,25.2,3.54,45.9,41.3,9.42,176.4,6.48,NA
"FCR",50,2016-09-02 12:00:00,5,21.5,0.25,5.73,73.4,2.89,-0.2,5.73,NA
"FCR",50,2016-09-02 12:00:00,6.2,17.3,7.46,81.8,57.6,0.07,108.9,5.5,NA
"FCR",50,2016-09-02 12:00:00,8,15.9,14.67,156.7,57,0.01,156.8,5.12,NA
"FCR",50,2016-09-02 12:00:00,9,15.8,14.85,159.2,56.8,0,174.7,5.09,NA
"FCR",100,2016-09-02 12:00:00,999,18,5.11,56.8,205.7,NA,-5.5,6.65,NA
"GWR",50,2016-09-04 14:15:00,-0.1,NA,NA,NA,NA,1315,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,0.1,NA,NA,NA,NA,950,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,1,NA,NA,NA,NA,275,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,2,NA,NA,NA,NA,195,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,3,NA,NA,NA,NA,100,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,4,NA,NA,NA,NA,49,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,5,NA,NA,NA,NA,31,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,6,NA,NA,NA,NA,14,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,7,NA,NA,NA,NA,4.2,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,8,NA,NA,NA,NA,2.1,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,9,NA,NA,NA,NA,0.6,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,10,NA,NA,NA,NA,0.43,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,11,NA,NA,NA,NA,0.23,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,12,NA,NA,NA,NA,0.11,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,13,NA,NA,NA,NA,0.02,NA,NA,NA
"GWR",50,2016-09-04 14:15:00,14,NA,NA,NA,NA,0,NA,NA,NA
"GWR",50,2016-09-04 19:45:00,-0.1,NA,NA,NA,NA,4.6,NA,NA,NA
"GWR",50,2016-09-04 19:45:00,0.1,NA,NA,NA,NA,2.05,NA,NA,NA
"GWR",50,2016-09-04 19:45:00,1,NA,NA,NA,NA,0.69,NA,NA,NA
"GWR",50,2016-09-04 19:45:00,2,NA,NA,NA,NA,0.39,NA,NA,NA
"GWR",50,2016-09-04 19:45:00,3,NA,NA,NA,NA,0.18,NA,NA,NA
"GWR",50,2016-09-04 19:45:00,4,NA,NA,NA,NA,0.08,NA,NA,NA
"GWR",50,2016-09-04 19:45:00,5,NA,NA,NA,NA,0.04,NA,NA,NA
"GWR",50,2016-09-04 19:45:00,6,NA,NA,NA,NA,0.01,NA,NA,NA
"GWR",50,2016-09-04 19:45:00,7,NA,NA,NA,NA,0,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,-0.1,NA,NA,NA,NA,2.8,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,0.1,NA,NA,NA,NA,1.8,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,1,NA,NA,NA,NA,0.63,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,2,NA,NA,NA,NA,0.51,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,3,NA,NA,NA,NA,0.24,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,4,NA,NA,NA,NA,0.13,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,5,NA,NA,NA,NA,0.09,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,6,NA,NA,NA,NA,0.03,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,7,NA,NA,NA,NA,0.02,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,8,NA,NA,NA,NA,0.01,NA,NA,NA
"GWR",50,2016-09-05 06:55:00,9,NA,NA,NA,NA,0,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,-0.1,NA,NA,NA,NA,1083,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,0.1,NA,NA,NA,NA,772,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,1,NA,NA,NA,NA,262,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,2,NA,NA,NA,NA,165,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,3,NA,NA,NA,NA,64,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,4,NA,NA,NA,NA,30,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,5,NA,NA,NA,NA,23,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,6,NA,NA,NA,NA,10.6,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,7,NA,NA,NA,NA,3.7,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,8,NA,NA,NA,NA,1.9,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,9,NA,NA,NA,NA,0.86,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,10,NA,NA,NA,NA,0.45,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,11,NA,NA,NA,NA,0.24,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,12,NA,NA,NA,NA,0.09,NA,NA,NA
"GWR",50,2016-09-05 11:15:00,13,NA,NA,NA,NA,0.01,NA,NA,NA
"BVR",50,2016-09-06 12:00:00,0.1,24.7,7.99,NA,31.7,523,127.9,7.58,NA
"BVR",50,2016-09-06 12:00:00,1,24.7,7.99,NA,31.7,81.3,126.7,7.63,NA
"BVR",50,2016-09-06 12:00:00,2,24.6,7.98,NA,31.6,29.4,128.1,7.83,NA
"BVR",50,2016-09-06 12:00:00,3,24.6,7.91,NA,31.6,21.8,127.6,7.59,NA
"BVR",50,2016-09-06 12:00:00,4,24.6,7.74,NA,31.5,5.07,128.9,7.56,NA
"BVR",50,2016-09-06 12:00:00,5,21.2,0.48,NA,35.3,4.25,157.8,6.76,NA
"BVR",50,2016-09-06 12:00:00,6,17.3,0.37,NA,34.2,0.83,130.6,6.36,NA
"BVR",50,2016-09-06 12:00:00,7,13.2,0.32,NA,45.9,0.18,70.3,5.97,NA
"BVR",50,2016-09-06 12:00:00,8,10.8,0.3,NA,81.9,0.05,-25.3,5.92,NA
"BVR",50,2016-09-06 12:00:00,9,9.6,0.3,NA,109.8,0.02,-50.3,6.25,NA
"BVR",50,2016-09-06 12:00:00,10,9.2,0.3,NA,130.8,0,-89.7,6.33,NA
"BVR",50,2016-09-06 12:00:00,11,8.8,0.3,NA,158.2,0,-125.7,6.57,NA
"FCR",50,2016-09-09 12:00:00,0.1,26.6,8.05,106.9,40.4,466,106.1,6.8,"Not worth using YSI all over the place, passing clouds"
"FCR",50,2016-09-09 12:00:00,0.8,25.8,8.27,107.4,40.4,306.1,113.9,6.7,NA
"FCR",50,2016-09-09 12:00:00,1.6,25,8.76,112,40,236.1,120.8,6.65,NA
"FCR",50,2016-09-09 12:00:00,2.8,24.3,9.12,114.6,40.1,82.2,91.9,7.19,NA
"FCR",50,2016-09-09 12:00:00,3.8,23.7,3.87,48.4,41.1,22.75,106,6.9,NA
"FCR",50,2016-09-09 12:00:00,5,21,0.49,5.8,73,1.12,46.6,5.77,NA
"FCR",50,2016-09-09 12:00:00,6.2,17.9,9.33,101.2,59.6,0.18,78.5,5.75,NA
"FCR",50,2016-09-09 12:00:00,8,16.2,13.55,148,57.4,0.02,132.7,5.58,NA
"FCR",50,2016-09-09 12:00:00,9,16,13.93,149.8,56.7,0,180.2,4.91,NA
"FCR",100,2016-09-09 12:00:00,999,18.1,4.97,55.4,207.3,NA,17,6.41,NA
"CCR",50,2016-09-12 08:30:00,-0.1,NA,NA,NA,NA,602,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,0.1,NA,NA,NA,NA,416,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,1,NA,NA,NA,NA,186,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,2,NA,NA,NA,NA,115,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,3,NA,NA,NA,NA,76,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,4,NA,NA,NA,NA,38.4,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,5,NA,NA,NA,NA,31,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,6,NA,NA,NA,NA,17.9,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,7,NA,NA,NA,NA,10.09,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,8,NA,NA,NA,NA,5.3,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,9,NA,NA,NA,NA,1.56,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,10,NA,NA,NA,NA,0.32,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,11,NA,NA,NA,NA,0.02,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,12,NA,NA,NA,NA,0.01,NA,NA,NA
"CCR",50,2016-09-12 08:30:00,13,NA,NA,NA,NA,0,NA,NA,NA
"FCR",50,2016-09-20 12:00:00,0.1,23.9,8.23,103,38.5,199,240.3,7.29,"YSI quattro started10:07, ProODO start @ 10:40, Sed trap mishap: one blew over while I was pouring the other one, didn<ea>t think we lost much sediment but did loose H20 volume, need to measure H20 volume for that rep before filtering"
"FCR",50,2016-09-20 12:00:00,0.8,23.8,8.17,102,38.5,88.6,239.8,7.31,NA
"FCR",50,2016-09-20 12:00:00,1.6,23.7,8.24,102.2,38.5,42.3,239.5,7.32,NA
"FCR",50,2016-09-20 12:00:00,2.8,23.7,8.12,101.1,38.5,17.7,241.4,7.3,NA
"FCR",50,2016-09-20 12:00:00,3.8,23.6,8.09,100.6,38.5,10.4,241.7,7.28,NA
"FCR",50,2016-09-20 12:00:00,5,21.5,0.63,7.5,59.8,0.58,53.4,6.12,NA
"FCR",50,2016-09-20 12:00:00,6.2,17,7.55,82.3,55.8,0.16,143.8,5.68,NA
"FCR",50,2016-09-20 12:00:00,8,16.4,10.55,113.8,56.7,0.13,164.1,5.61,NA
"FCR",50,2016-09-20 12:00:00,9,16.3,10.67,114.5,56.6,0.13,174.3,5.6,NA
"FCR",100,2016-09-20 12:00:00,999,18,3,38.6,207.7,NA,-12.6,6.72,NA
"GWR",50,2016-09-23 15:15:00,-0.1,NA,NA,NA,NA,1001,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,0.1,25.3,7.64,100.4,NA,640,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,1,25.1,7.57,99.1,NA,307,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,2,24.7,7.52,97.8,NA,172,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,3,23.9,7.4,94.1,NA,56,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,4,23.7,7.41,93.9,NA,29.5,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,5,23.6,7.35,93.1,NA,19.5,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,6,22.7,1.09,14.1,NA,12.05,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,7,20,0.58,6.9,NA,2.69,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,8,17.1,0.32,3.5,NA,1.17,NA,NA,NA
"GWR",50,2016-09-23 15:15:00,9,15.7,0.31,3.4,NA,0.64,NA,NA,NA
