"Reservoir","Site","DateTime","Depth_m","TN_ugL","TP_ugL","infTPloads_g","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","Notes"
"FCR",50,2015-08-17 12:00:00,0.1,210,16.4,NA,2.68,0.42,9.74,3.25,NA
"FCR",50,2015-08-17 12:00:00,1.6,247.34,18.3,NA,4.76,2.98,10.3,17.23,NA
"FCR",50,2015-08-17 12:00:00,3.8,215.76,19.8,NA,5.76,0.53,17.9,3.52,NA
"FCR",50,2015-08-17 12:00:00,5,296.68,27.9,NA,1.69,2.33,10.6,3.02,NA
"FCR",50,2015-08-17 12:00:00,6.2,364,17.6,NA,239,4.76,5.39,3.22,NA
"FCR",50,2015-08-17 12:00:00,8,650,11.8,NA,NA,NA,NA,2.16,NA
"FCR",50,2015-08-17 12:00:00,9,850.99,11.3,NA,725,15.7,4.91,2.33,NA
"FCR",100,2015-08-17 12:00:00,100,174.03,9.24,NA,4.29,95.8,13.9,1.68,NA
"BVR",50,2015-08-18 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-08-18 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-08-18 12:00:00,6,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-08-18 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-08-18 12:00:00,12,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2015-08-20 12:00:00,0.1,NA,NA,NA,6.28,0.64,7.92,NA,"*this sample was missing from TNTP dataset"
"BVR",50,2015-08-20 12:00:00,3,239.97,15,NA,2.15,NA,11.1,2.66,"*NO3-NO2 value was negative and was not rerun; value was eliminated"
"BVR",50,2015-08-20 12:00:00,6,511.51,34.1,NA,8.76,2.45,6.02,2.12,NA
"BVR",50,2015-08-20 12:00:00,9,692.66,22.5,NA,440,2.09,9.91,2.46,NA
"BVR",50,2015-08-20 12:00:00,12,1594.6,30.9,NA,1250,2.59,12.1,3.12,"*was rerun 17DE15 and values averaged"
"FCR",50,2015-08-24 12:00:00,0.1,281.94,20.1,NA,1.91,1.68,7.88,3.29,NA
"FCR",50,2015-08-24 12:00:00,1.6,249,22,NA,4.25,2.68,3.83,3.49,NA
"FCR",50,2015-08-24 12:00:00,3.8,231,24,NA,6.45,2.45,7.41,3.12,NA
"FCR",50,2015-08-24 12:00:00,5,348.51,30.5,NA,81.1,2.97,24.3,2.45,NA
"FCR",50,2015-08-24 12:00:00,6.2,674.61,6.83,NA,556,12.2,3.93,2.42,NA
"FCR",50,2015-08-24 12:00:00,8,631.56,17.9,NA,357,10.1,5.57,2.3,NA
"FCR",50,2015-08-24 12:00:00,9,982.21,14,NA,798,17.2,4.16,2,NA
"FCR",100,2015-08-24 12:00:00,100,232.7,22.9,NA,5.45,111,12.8,1.27,NA
"CCR",50,2015-08-26 12:00:00,0,140.89,1.53,NA,3.19,2.83,3.61,2.69,NA
"CCR",50,2015-08-26 12:00:00,6,142.64,2.18,NA,0.86,1.71,14.4,2.65,NA
"CCR",50,2015-08-26 12:00:00,20,692.11,18.6,NA,423,30.8,3.75,2.59,NA
"SHR",50,2015-08-26 12:00:00,0,153.5,NA,NA,11.1,54,3.71,NA,"*this sample was run twice; TN vales were averaged; both TP values were negative and were omitted"
"SHR",50,2015-08-26 12:00:00,8,313,0.46,NA,31.2,212,4.82,NA,NA
"SHR",50,2015-08-26 12:00:00,31,384.96,0.19,NA,3.85,328,2.31,NA,NA
"GWR",50,2015-08-30 12:00:00,0,192.48,4.48,NA,3.77,1.9,4.12,3.67,"*was rerun on 17DE15 and values were averaged"
"GWR",50,2015-08-30 12:00:00,5,NA,NA,NA,0.96,1.7,2.02,3.65,"*was rerun on 17DE15 and values were averaged"
"GWR",50,2015-08-30 12:00:00,9,233.42,19.1,NA,1.67,0.92,1.86,2.91,"*was rerun on 17DE15 and values were averaged except for NH4 because rerun was negative"
"GWR",50,2015-08-30 12:00:00,13,NA,NA,NA,20.7,2.32,4.14,3.24,NA
"FCR",50,2015-08-31 12:00:00,0.1,296.4,20.2,NA,2.97,3.13,8.38,4.01,NA
"FCR",50,2015-08-31 12:00:00,1.6,285,23.1,NA,3.76,0.34,18.3,3.66,NA
"FCR",50,2015-08-31 12:00:00,3.8,NA,NA,NA,4.75,1.68,18.7,3.12,NA
"FCR",50,2015-08-31 12:00:00,5,227.71,8.66,NA,105,3.37,6.61,2.37,NA
"FCR",50,2015-08-31 12:00:00,6.2,560.88,26.5,NA,350,8.94,4.6,11.19,NA
"FCR",50,2015-08-31 12:00:00,8,1046.7,14.3,NA,886,19.9,5.42,2.42,NA
"FCR",50,2015-08-31 12:00:00,9,973,15.6,NA,902,20,7.22,1.99,"*was rerun 17DE15; original NH4 was negative and was replaced; SRP values were averaged; NO3-NO2 rerun was negative and was discarded"
"FCR",100,2015-08-31 12:00:00,100,NA,NA,NA,0.76,102,9.6,NA,NA
"BVR",50,2015-09-04 12:00:00,0.1,338.61,18.8,NA,5.16,0.12,6.16,NA,NA
"BVR",50,2015-09-04 12:00:00,3,226.34,12.3,NA,6.58,1.31,6.73,2.87,NA
"BVR",50,2015-09-04 12:00:00,6,176.89,16.2,NA,4.4,0.55,12.3,2.03,"*was rerun 17DE15 but rerun thrown out because 2 of three parameter values were negative"
"BVR",50,2015-09-04 12:00:00,9,849.77,15.8,NA,628,1.64,8.9,NA,"*was rerun 17DE15 and values averaged except for NO3-NO2 because rerun was negative"
"BVR",50,2015-09-04 12:00:00,12,1461.33,23.3,NA,NA,NA,NA,3.16,NA
"FCR",50,2015-09-07 12:00:00,0.1,330.12,25.3,NA,2.94,2.5,12.1,3.59,NA
"FCR",50,2015-09-07 12:00:00,1.6,342.08,24.1,NA,2.76,1.8,7.82,3.64,NA
"FCR",50,2015-09-07 12:00:00,3.8,351.81,28.9,NA,4.44,1.82,10.2,3.39,NA
"FCR",50,2015-09-07 12:00:00,5,338.12,31.9,NA,15.8,1.88,4.28,2.81,NA
"FCR",50,2015-09-07 12:00:00,6.2,424,22.9,NA,232,5.4,6.76,2.37,NA
"FCR",50,2015-09-07 12:00:00,8,876,20.4,NA,760,30.6,5.57,2.47,NA
"FCR",50,2015-09-07 12:00:00,9,1089.55,16.9,NA,970,38.5,1.4,2.46,NA
"FCR",100,2015-09-07 12:00:00,100,204.36,27.4,NA,NA,NA,NA,NA,NA
"CCR",50,2015-09-09 12:00:00,0,140.85,3.59,NA,4.84,2.6,3.26,2.8,"*I feel these values for NH4-NO3-NO2 are uncomfortably high but have no reason to throw them out<U+0085>"
"CCR",50,2015-09-09 12:00:00,6,130,0.08,NA,3.06,1.45,1.19,2.72,NA
"CCR",50,2015-09-09 12:00:00,20,390.89,10.1,NA,142,109,4.64,2.45,"*values for lowest sampling depth ranged from 19 to 21 meters and were all standardized to 20 m"
"SHR",50,2015-09-09 12:00:00,0,135.19,NA,NA,10.2,42,15.2,NA,"*TP value was negative and was omitted; depth values 8 and 10 were standardized to 8; depth values 28 and 31 were standardized to 31"
"SHR",50,2015-09-09 12:00:00,8,320.02,4.65,NA,33.7,215,4.87,NA,"*this sample was run twice and values were averaged"
"SHR",50,2015-09-09 12:00:00,31,376.25,NA,NA,6.94,340,3.21,NA,"*TP value was negative and was omitted"
"FCR",50,2015-09-14 12:00:00,0.1,306.69,24.8,NA,5.76,1.67,9.72,18.32,NA
"FCR",50,2015-09-14 12:00:00,1.6,252.79,20,NA,1.62,2.56,5.96,3.46,"*was rerun 17DE15; original NH4 was negative and was replaced; SRP values were averaged; NO3-NO2 rerun was negative and was discarded"
"FCR",50,2015-09-14 12:00:00,3.8,267,24.4,NA,6.97,2.12,7.82,4.1,NA
"FCR",50,2015-09-14 12:00:00,5,132.74,4.87,NA,15.9,2.11,5.12,2.58,NA
"FCR",50,2015-09-14 12:00:00,6.2,1025.2,23.2,NA,813,17.6,5.02,2.28,NA
"FCR",50,2015-09-14 12:00:00,8,1047.27,7.56,NA,938,21.1,6.51,2.27,NA
"FCR",50,2015-09-14 12:00:00,9,1100,13.6,NA,985,24.6,6.37,2.34,NA
"FCR",100,2015-09-14 12:00:00,100,181.24,13.4,NA,4.08,99.7,15.3,1.46,NA
"GWR",50,2015-09-17 12:00:00,0,219.55,8.47,NA,0.88,1.41,4.54,3.68,NA
"GWR",50,2015-09-17 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2015-09-17 12:00:00,9,279,16,NA,5.4,2.54,3.22,3.04,"*depth readings at 8 and 9 meters were all assigned a value of 9"
"GWR",50,2015-09-17 12:00:00,13,268.51,10.7,NA,91.6,0.32,4.56,3,"*depth readings from 12-14 meters were all assigned a value of 13; was rerun on 17DE15 and values were averaged except for NO3-NO2 because original was negative"
"BVR",50,2015-09-18 12:00:00,0.1,195,8.13,NA,14.3,0.51,7.74,2.79,NA
"BVR",50,2015-09-18 12:00:00,3,185,9.51,NA,3.22,1.89,6.76,2.76,NA
"BVR",50,2015-09-18 12:00:00,6,213,16,NA,NA,NA,NA,2.46,NA
"BVR",50,2015-09-18 12:00:00,9,692,17.2,NA,665,1.56,7.03,NA,NA
"BVR",50,2015-09-18 12:00:00,12,1250,23.9,NA,1420,2.89,17.6,NA,NA
"FCR",50,2015-09-21 12:00:00,0.1,306,24.9,NA,4.72,6.55,10.5,4.36,NA
"FCR",50,2015-09-21 12:00:00,1.6,285.04,24.3,NA,4.78,3.54,9.04,3.66,NA
"FCR",50,2015-09-21 12:00:00,3.8,248.86,16.6,NA,2.44,1.99,6.31,4.45,"*was rerun 17DE15 and values were averaged"
"FCR",50,2015-09-21 12:00:00,5,291.84,28,NA,1.87,0.98,7.42,4.82,NA
"FCR",50,2015-09-21 12:00:00,6.2,1036.33,18.9,NA,6.22,2.49,8.5,12.64,"*was rerun 17DE15 and values were averaged"
"FCR",50,2015-09-21 12:00:00,8,1000,24.9,NA,790,17.9,5.28,12.65,"*was rerun 17DE15 and values were averaged"
"FCR",50,2015-09-21 12:00:00,9,1257.27,16.9,NA,1050,25.8,13.8,2.38,NA
"FCR",100,2015-09-21 12:00:00,100,461.13,74.1,NA,9.29,61.8,15.1,NA,NA
"CCR",50,2015-09-23 12:00:00,0,141.04,1.12,NA,2.87,3.39,2.75,2.69,NA
"CCR",50,2015-09-23 12:00:00,6,196.84,2.8,NA,2.04,2.95,3.36,2.88,"*this sample had multiple runs and values were averaged"
"CCR",50,2015-09-23 12:00:00,20,457.31,8.35,NA,228,102,4.9,2.6,NA
"FCR",50,2015-09-28 12:00:00,0.1,234,18.9,NA,3.14,1.08,6.39,NA,NA
"FCR",50,2015-09-28 12:00:00,1.6,266,22.1,NA,5.77,0.79,8.74,NA,NA
"FCR",50,2015-09-28 12:00:00,3.8,232,16.5,NA,7.85,1.88,7.88,NA,NA
"FCR",50,2015-09-28 12:00:00,5,236,21.2,NA,4.83,1.43,8.06,NA,NA
"FCR",50,2015-09-28 12:00:00,6.2,397,18,NA,232,7.3,5.69,NA,NA
"FCR",50,2015-09-28 12:00:00,8,1120,11.9,NA,1190,30,6.16,NA,NA
"FCR",50,2015-09-28 12:00:00,9,1020,12.9,NA,NA,NA,NA,NA,"*was rerun 17DE15 and values were averaged"
"FCR",100,2015-09-28 12:00:00,100,148.54,10.4,NA,2.19,9.62,3.94,NA,NA
"BVR",50,2015-10-02 12:00:00,0.1,271,18.6,NA,2.77,1.51,5.54,2.84,NA
"BVR",50,2015-10-02 12:00:00,3,195,9.07,NA,8.27,3.58,6.06,2.56,NA
"BVR",50,2015-10-02 12:00:00,6,213,15.2,NA,4.5,5.71,7.97,2.63,NA
"BVR",50,2015-10-02 12:00:00,9,361,18.9,NA,228,3.81,9.58,2.07,NA
"BVR",50,2015-10-02 12:00:00,12,1150,20.3,NA,683,0.87,3.81,2.61,"*was rerun 17DE15 and values averaged; rerun value for NH4 was an order of magnitude higher at 1220 micrograms/L"
"FCR",50,2015-10-05 12:00:00,0.1,225,15.8,NA,31.8,4.03,6.92,NA,NA
"FCR",50,2015-10-05 12:00:00,1.6,220,15.7,NA,32.5,2.79,5.47,NA,NA
"FCR",50,2015-10-05 12:00:00,3.8,222,17,NA,24.2,4.2,7.91,NA,NA
"FCR",50,2015-10-05 12:00:00,5,234,18.3,NA,25.2,4.14,6.83,NA,"*NO3-NO2 was negative and so was eliminated"
"FCR",50,2015-10-05 12:00:00,6.2,229,18,NA,23.9,4.69,8.11,NA,NA
"FCR",50,2015-10-05 12:00:00,8,231,15.1,NA,32.8,7.9,7.36,NA,"*value for NO3-NO2 was negative and was eliminated"
"FCR",50,2015-10-05 12:00:00,9,234,16.8,NA,13.3,6.75,6.01,NA,"*NO3-NO2 was negative and so was eliminated"
"FCR",100,2015-10-05 12:00:00,100,180,14.3,NA,2.3,9.04,4.81,NA,NA
"FCR",50,2015-10-19 12:00:00,0.1,201,14.7,NA,12.8,3.76,6.74,NA,"*NO3-NO2 was negative and so was eliminated"
"FCR",50,2015-10-19 12:00:00,1.6,220,19,NA,NA,NA,NA,NA,"*NO3-NO2 was negative and so was eliminated"
"FCR",50,2015-10-19 12:00:00,3.8,197,14.2,NA,4.4,1.91,6.32,NA,NA
"FCR",50,2015-10-19 12:00:00,5,194,13.6,NA,5.42,1.21,6.77,NA,NA
"FCR",50,2015-10-19 12:00:00,6.2,205,16.1,NA,5.97,1.8,6.79,NA,NA
"FCR",50,2015-10-19 12:00:00,8,208,15.8,NA,8.92,2.13,6.46,NA,NA
"FCR",50,2015-10-19 12:00:00,9,201,13.9,NA,7.91,1.98,5.19,NA,"*NO3-NO2 was negative and so was eliminated"
"FCR",100,2015-10-19 12:00:00,100,152,9.75,NA,NA,NA,NA,NA,NA
"BVR",50,2015-10-23 12:00:00,0.1,148,9.44,NA,2,2.01,11.2,2.62,NA
"BVR",50,2015-10-23 12:00:00,3,159,7.43,NA,1.91,1.64,6.05,2.64,NA
"BVR",50,2015-10-23 12:00:00,6,158,6.91,NA,2.7,2.57,5.5,2.62,NA
"BVR",50,2015-10-23 12:00:00,9,1230,15.5,NA,670,1.07,4.56,NA,"*was rerun 17DE15 and values averaged; rerun value for NH4 was about an order of magnitude higher at 1200 micrograms/L"
"BVR",50,2015-10-23 12:00:00,12,1600,17.4,NA,789,1.14,4.09,2.79,"*was rerun 17DE15 and values averaged; rerun value for NH4 was an order of magnitude higher at 1410 micrograms/L"
"CCR",50,2015-10-28 12:00:00,0,205.46,5.42,NA,12.9,21.1,2.06,2.74,"*this sample had multiple runs and values were averaged"
"CCR",50,2015-10-28 12:00:00,6,NA,NA,NA,11.6,21,0.33,2.78,NA
"CCR",50,2015-10-28 12:00:00,20,379,7.74,NA,37.7,239,4.68,2.31,NA
"SHR",50,2015-10-28 12:00:00,0,307.19,NA,NA,10.4,230,1.92,NA,"*TP value was negative and was omitted"
"SHR",50,2015-10-28 12:00:00,8,314.61,NA,NA,1.19,226,2,NA,"*TP value was negative and was omitted"
"SHR",50,2015-10-28 12:00:00,31,424.26,0.64,NA,3.16,348,4.15,NA,NA
"FCR",50,2015-11-09 12:00:00,0.1,176,14.6,NA,3.28,NA,7.73,NA,"*NO3-NO2 was negative and so was eliminated"
"FCR",50,2015-11-09 12:00:00,1.6,190,17.1,NA,5.22,0.51,5.58,NA,"*NO3-NO2 was negative and so was eliminated"
"FCR",50,2015-11-09 12:00:00,3.8,159,12.9,NA,2.62,NA,4.03,NA,NA
"FCR",50,2015-11-09 12:00:00,5,193,16.9,NA,NA,NA,NA,NA,NA
"FCR",50,2015-11-09 12:00:00,6.2,191,15.9,NA,4.3,NA,4.68,NA,NA
"FCR",50,2015-11-09 12:00:00,8,173,14.9,NA,2.8,NA,3.82,NA,NA
"FCR",50,2015-11-09 12:00:00,9,199,16.8,NA,3.06,NA,3.98,NA,NA
"FCR",100,2015-11-09 12:00:00,100,122,8.69,NA,5.28,13.3,8.39,NA,NA
"FCR",50,2015-12-07 12:00:00,0.1,156,13.8,NA,3.68,4.63,5.79,NA,NA
"FCR",50,2015-12-07 12:00:00,1.6,163,13.6,NA,4.13,0.49,8.54,NA,NA
"FCR",50,2015-12-07 12:00:00,3.8,162,13.8,NA,2.9,0.62,6.11,NA,NA
"FCR",50,2015-12-07 12:00:00,5,164,13.9,NA,2.89,1,6.32,NA,NA
"FCR",50,2015-12-07 12:00:00,6.2,197,17.7,NA,2.47,NA,4.58,NA,NA
"FCR",50,2015-12-07 12:00:00,8,162,13.9,NA,2.82,NA,5.94,NA,NA
"FCR",50,2015-12-07 12:00:00,9,158,13.3,NA,3.87,NA,3.23,NA,NA
"FCR",100,2015-12-07 12:00:00,100,163,12.6,NA,3.25,7.35,NA,NA,NA
"FCR",50,2016-01-11 12:00:00,0.1,NA,NA,NA,7.19,3.01,5.38,NA,NA
"FCR",50,2016-01-11 12:00:00,1.6,142,14.9,NA,4.64,2.74,4.84,NA,NA
"FCR",50,2016-01-11 12:00:00,3.8,NA,NA,NA,6.55,3,7.47,NA,NA
"FCR",50,2016-01-11 12:00:00,5,155,16.6,NA,5.48,2.77,5.38,NA,NA
"FCR",50,2016-01-11 12:00:00,6.2,125,15.5,NA,4.32,0.85,5.48,NA,NA
"FCR",50,2016-01-11 12:00:00,8,NA,NA,NA,0.99,1.45,6.68,NA,NA
"FCR",50,2016-01-11 12:00:00,9,146,16.6,NA,3.17,1.87,5.52,NA,NA
"FCR",100,2016-01-11 12:00:00,100,NA,NA,NA,5.43,13.73,5.58,NA,NA
"FCR",50,2016-02-05 12:00:00,0.1,NA,NA,NA,7.38,10.96,5.46,NA,"*did not go through Bobbie's overlap"
"FCR",50,2016-02-05 12:00:00,1.6,NA,NA,NA,5.69,8.2,5.02,NA,"*did not go through Bobbie's overlap"
"FCR",50,2016-02-05 12:00:00,3.8,NA,NA,NA,8.49,9.04,5.69,NA,"*did not go through Bobbie's overlap"
"FCR",50,2016-02-05 12:00:00,5,150,15.7,NA,8.93,9.88,6.18,NA,"*did not go through Bobbie's overlap"
"FCR",50,2016-02-05 12:00:00,6.2,137.8,15.37,NA,25.8,17.74,7.16,NA,"*did not go through Bobbie's overlap"
"FCR",50,2016-02-05 12:00:00,8,168,18.3,NA,53.31,26.05,6.1,NA,"*did not go through Bobbie's overlap"
"FCR",50,2016-02-05 12:00:00,9,168,16.6,NA,56.16,25,6.88,NA,"*did not go through Bobbie's overlap"
"FCR",100,2016-02-05 12:00:00,100,NA,NA,NA,10.87,17.05,7.66,NA,"*did not go through Bobbie's overlap"
"FCR",50,2016-03-30 12:00:00,0.1,104.45,16.4,NA,11.29,5.93,7.38,NA,NA
"FCR",50,2016-03-30 12:00:00,1.6,129,17.3,NA,6.24,8.4,6.43,NA,NA
"FCR",50,2016-03-30 12:00:00,3.8,149,16.7,NA,6.29,4.36,7.28,NA,NA
"FCR",50,2016-03-30 12:00:00,5,133,18.2,NA,5.56,6.37,6.58,NA,NA
"FCR",50,2016-03-30 12:00:00,6.2,NA,NA,NA,5.25,3.18,6.22,NA,NA
"FCR",50,2016-03-30 12:00:00,8,123,17,NA,12.25,4.19,6.1,NA,NA
"FCR",50,2016-03-30 12:00:00,9,NA,NA,NA,5.54,3.04,5.83,NA,NA
"FCR",100,2016-03-30 12:00:00,100,NA,NA,NA,2.98,18.14,5.26,NA,NA
"FCR",50,2016-04-05 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2016-04-05 12:00:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2016-04-05 12:00:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2016-04-05 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2016-04-05 12:00:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2016-04-05 12:00:00,8,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2016-04-05 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",100,2016-04-05 12:00:00,100,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2016-04-06 12:00:00,0.1,196,13.8,NA,24.2,9.33,12.2,NA,NA
"BVR",50,2016-04-06 12:00:00,3,129,12.8,NA,9.55,3.41,6.16,NA,NA
"BVR",50,2016-04-06 12:00:00,6,152,12.8,NA,5.2,2.89,6.02,NA,NA
"BVR",50,2016-04-06 12:00:00,9,147,13,NA,6.75,0.92,3.98,NA,NA
"BVR",50,2016-04-06 12:00:00,11,139,10.7,NA,16.52,5.35,4.61,NA,NA
"FCR",50,2016-04-11 12:00:00,0.1,124,12.6,NA,3.6,2.99,7.07,NA,NA
"FCR",50,2016-04-11 12:00:00,1.6,127,18.2,NA,6.11,3.1,5.89,NA,NA
"FCR",50,2016-04-11 12:00:00,3.8,120,13.4,NA,4.25,2.83,6.15,NA,NA
"FCR",50,2016-04-11 12:00:00,5,128,14.2,NA,4.3,2.3,5.96,NA,NA
"FCR",50,2016-04-11 12:00:00,6.2,135,16.1,NA,3.93,2.6,5.38,NA,NA
"FCR",50,2016-04-11 12:00:00,8,135,12.2,NA,4.66,2.83,4.4,NA,NA
"FCR",50,2016-04-11 12:00:00,9,NA,NA,NA,10.87,2.46,5.96,NA,NA
"FCR",100,2016-04-11 12:00:00,100,159,17.3,NA,3.31,13.93,7.09,NA,NA
"FCR",50,2016-04-18 12:00:00,0.1,123,11.6,NA,5.28,3.51,8.12,NA,NA
"FCR",50,2016-04-18 12:00:00,1.6,121,15,NA,4.44,2.31,7.95,NA,NA
"FCR",50,2016-04-18 12:00:00,3.8,127,15.3,NA,3.25,-1.36,7.19,NA,NA
"FCR",50,2016-04-18 12:00:00,5,128,14.1,NA,4,1.91,5.54,NA,NA
"FCR",50,2016-04-18 12:00:00,6.2,141,16.8,NA,5.61,2.71,4.39,NA,NA
"FCR",50,2016-04-18 12:00:00,8,138,14.5,NA,9.27,2.21,4.44,NA,NA
"FCR",50,2016-04-18 12:00:00,9,162,22.2,NA,25.54,2.78,5.83,NA,NA
"FCR",100,2016-04-18 12:00:00,100,NA,NA,NA,7.17,17,6.58,NA,NA
"BVR",50,2016-04-20 12:00:00,0.1,158.26,9.67,NA,4.24,2.26,5.13,NA,NA
"BVR",50,2016-04-20 12:00:00,3,145.18,13.7,NA,4.59,1.33,5.78,NA,NA
"BVR",50,2016-04-20 12:00:00,6,148.2,11.2,NA,5.43,2.76,6.04,NA,NA
"BVR",50,2016-04-20 12:00:00,9,151.1,17.9,NA,5.95,4.6,4.6,NA,NA
"BVR",50,2016-04-20 12:00:00,11,130,13.9,NA,9.73,2.57,6.83,NA,NA
"FCR",50,2016-04-25 12:00:00,0.1,154,22,NA,5.07,0.4,5.43,NA,NA
"FCR",50,2016-04-25 12:00:00,1.6,132,15.1,NA,4.39,3.5,6.3,NA,NA
"FCR",50,2016-04-25 12:00:00,3.8,124,17.3,NA,4.23,2.49,4.8,NA,NA
"FCR",50,2016-04-25 12:00:00,5,182,19.7,NA,4.65,-0.11,5.06,NA,NA
"FCR",50,2016-04-25 12:00:00,6.2,138,13.9,NA,8.49,3.39,5.11,NA,NA
"FCR",50,2016-04-25 12:00:00,8,172,20.4,NA,19.76,3.82,5.34,NA,NA
"FCR",50,2016-04-25 12:00:00,9,175,23,NA,27.59,4.85,5.16,NA,NA
"FCR",100,2016-04-25 12:00:00,100,NA,NA,NA,3.19,14.42,5.63,NA,NA
"GWR",50,2016-04-30 00:00:00,12,224,11.9,NA,NA,NA,NA,NA,NA
"GWR",50,2016-04-30 12:00:00,12,146.32,8.21,NA,NA,NA,NA,NA,NA
"FCR",50,2016-05-02 12:00:00,0.1,140,17.7,NA,6.24,2.55,7.41,NA,NA
"FCR",50,2016-05-02 12:00:00,1.6,153,14.1,NA,4.77,2.42,6.54,NA,NA
"FCR",50,2016-05-02 12:00:00,3.8,137,19.5,NA,4.6,2.28,8.06,NA,NA
"FCR",50,2016-05-02 12:00:00,5,135,14.9,NA,5.33,2.41,7.29,NA,NA
"FCR",50,2016-05-02 12:00:00,6.2,148,16.7,NA,13.13,4.07,5.09,NA,NA
"FCR",50,2016-05-02 12:00:00,8,160,16.2,NA,33.58,7.11,5.32,NA,NA
"FCR",50,2016-05-02 12:00:00,9,161,14,NA,38.51,6.77,5.43,NA,NA
"FCR",100,2016-05-02 12:00:00,100,188,28.3,NA,7.06,26.15,9.48,NA,NA
"BVR",50,2016-05-04 12:00:00,0.1,217.33,9.68,NA,4.16,1.76,6.63,NA,NA
"BVR",50,2016-05-04 12:00:00,3,132.75,7.71,NA,5.01,2.7,4.11,NA,NA
"BVR",50,2016-05-04 12:00:00,6,146,12.5,NA,1.73,2.2,5.28,NA,NA
"BVR",50,2016-05-04 12:00:00,9,151.7,14,NA,5.12,3.91,3.98,NA,NA
"BVR",50,2016-05-04 12:00:00,11,203.06,14.69,NA,14.68,3.37,4.32,NA,NA
"FCR",50,2016-05-09 12:00:00,0.1,124,13.4,NA,4.22,2.35,5.74,NA,NA
"FCR",50,2016-05-09 12:00:00,1.6,131,18.3,NA,3.52,3.86,5.7,NA,NA
"FCR",50,2016-05-09 12:00:00,3.8,152,16.1,NA,4.69,4.09,5.47,NA,NA
"FCR",50,2016-05-09 12:00:00,5,138,13.9,NA,4.46,2.43,6.6,NA,NA
"FCR",50,2016-05-09 12:00:00,6.2,180,16.4,NA,25.6,9.73,6.54,NA,NA
"FCR",50,2016-05-09 12:00:00,8,174,13.7,NA,33.58,11.01,6.31,NA,NA
"FCR",50,2016-05-09 12:00:00,9,166,15.1,NA,32.03,11.26,5.96,NA,NA
"FCR",100,2016-05-09 12:00:00,100,NA,NA,NA,4.26,25.95,7.2,NA,NA
"BVR",50,2016-05-12 12:00:00,0.1,211,9.82,NA,5.43,2.52,6.54,NA,NA
"BVR",50,2016-05-12 12:00:00,3,131,10.3,NA,1.13,2.51,7.97,NA,NA
"BVR",50,2016-05-12 12:00:00,6,246,12.5,NA,4.02,2.24,3.99,NA,NA
"BVR",50,2016-05-12 12:00:00,9,151,14.2,NA,3.5,0.55,2.88,NA,NA
"BVR",50,2016-05-12 12:00:00,11,341,31.3,NA,49.5,0.87,4.05,NA,NA
"CCR",50,2016-05-13 12:00:00,0.1,202,11.2,NA,3.94,3.89,4.81,NA,NA
"CCR",50,2016-05-13 12:00:00,7,213,9.98,NA,7.06,6.77,6.54,NA,NA
"CCR",50,2016-05-13 12:00:00,21,308,15.4,NA,69,88,6.8,NA,NA
"FCR",50,2016-05-16 12:00:00,0.1,134,14.8,NA,8.36,0.27,11.6,NA,NA
"FCR",50,2016-05-16 12:00:00,1.6,123,12.2,NA,7.67,4.52,3.79,NA,NA
"FCR",50,2016-05-16 12:00:00,3.8,148,18.9,NA,4.05,0.13,10.4,NA,NA
"FCR",50,2016-05-16 12:00:00,5,162.45,21.8,NA,4.17,-0.06,9.98,NA,NA
"FCR",50,2016-05-16 12:00:00,6.2,150,15.7,NA,5.13,11.1,8.66,NA,NA
"FCR",50,2016-05-16 12:00:00,8,134,14.7,NA,5.96,9.39,6.43,NA,NA
"FCR",50,2016-05-16 12:00:00,9,149.37,12.06,NA,4.37,8.66,7.18,NA,NA
"BVR",50,2016-05-19 12:00:00,3,150,11.8,NA,2.89,1,7.38,NA,NA
"BVR",50,2016-05-19 12:00:00,6,177.42,12.89,NA,1.96,0.38,3.87,NA,NA
"BVR",50,2016-05-19 12:00:00,9,191,16.8,NA,5.85,5.15,4.73,NA,NA
"BVR",50,2016-05-19 12:00:00,11,290.86,23.7,NA,72.2,0.42,4.37,NA,NA
NA,50,2016-05-19 12:00:00,0.1,179,15,NA,NA,NA,NA,NA,NA
"FCR",50,2016-05-23 12:00:00,0.1,170,15.6,NA,21.5,1.7,10.4,NA,NA
