
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(in H2O),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.302"
Session Name,FCR_Inf2_15min2013,,Exported,"Aqua4Plus 1.9.501"
# Records,  7954 
Statistical Data,,Temperature(degC),Pressure(in H2O),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,14.50,384.97,
,Maximum,20.00,402.62,
,Mean,17.74,391.95,
,Variance,1.048,5.534,
,Std Deviation,1.024,2.353,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(in H2O)
4286,28-Jul-13 05:15:00,17.06,390.25
4287,28-Jul-13 05:30:00,17.06,390.28
4288,28-Jul-13 05:45:00,17.06,390.31
4289,28-Jul-13 06:00:00,17.06,390.51
4290,28-Jul-13 06:15:00,17.06,390.45
4291,28-Jul-13 06:30:00,17.00,390.48
4292,28-Jul-13 06:45:00,17.00,390.53
4293,28-Jul-13 07:00:00,17.00,390.56
4294,28-Jul-13 07:15:00,17.00,390.56
4295,28-Jul-13 07:30:00,17.00,390.56
4296,28-Jul-13 07:45:00,17.00,390.62
4297,28-Jul-13 08:00:00,17.00,390.65
4298,28-Jul-13 08:15:00,17.06,390.76
4299,28-Jul-13 08:30:00,17.06,390.76
4300,28-Jul-13 08:45:00,17.06,390.73
4301,28-Jul-13 09:00:00,17.06,390.79
4302,28-Jul-13 09:15:00,17.13,390.78
4303,28-Jul-13 09:30:00,17.19,390.78
4304,28-Jul-13 09:45:00,17.25,390.76
4305,28-Jul-13 10:00:00,17.25,390.62
4306,28-Jul-13 10:15:00,17.31,390.64
4307,28-Jul-13 10:30:00,17.38,390.62
4308,28-Jul-13 10:45:00,17.44,390.67
4309,28-Jul-13 11:00:00,17.50,390.73
4310,28-Jul-13 11:15:00,17.56,390.73
4311,28-Jul-13 11:30:00,17.56,390.78
4312,28-Jul-13 11:45:00,17.63,390.76
4313,28-Jul-13 12:00:00,17.69,390.70
4314,28-Jul-13 12:15:00,17.75,390.78
4315,28-Jul-13 12:30:00,17.69,390.76
4316,28-Jul-13 12:45:00,17.75,390.78
4317,28-Jul-13 13:00:00,17.75,390.84
4318,28-Jul-13 13:15:00,17.75,390.84
4319,28-Jul-13 13:30:00,17.75,390.89
4320,28-Jul-13 13:45:00,17.75,390.87
4321,28-Jul-13 14:00:00,17.88,390.70
4322,28-Jul-13 14:15:00,18.00,390.67
4323,28-Jul-13 14:30:00,18.06,390.59
4324,28-Jul-13 14:45:00,18.06,390.50
4325,28-Jul-13 15:00:00,18.06,390.47
4326,28-Jul-13 15:15:00,18.19,390.33
4327,28-Jul-13 15:30:00,18.25,390.31
4328,28-Jul-13 15:45:00,18.31,390.28
4329,28-Jul-13 16:00:00,18.31,390.22
4330,28-Jul-13 16:15:00,18.38,390.22
4331,28-Jul-13 16:30:00,18.44,390.25
4332,28-Jul-13 16:45:00,18.38,390.19
4333,28-Jul-13 17:00:00,18.38,390.22
4334,28-Jul-13 17:15:00,18.44,390.19
4335,28-Jul-13 17:30:00,18.44,390.19
4336,28-Jul-13 17:45:00,18.44,390.22
4337,28-Jul-13 18:00:00,18.38,390.31
4338,28-Jul-13 18:15:00,18.38,390.31
4339,28-Jul-13 18:30:00,18.38,390.28
4340,28-Jul-13 18:45:00,18.31,390.28
4341,28-Jul-13 19:00:00,18.31,390.33
4342,28-Jul-13 19:15:00,18.31,390.45
4343,28-Jul-13 19:30:00,18.25,390.50
4344,28-Jul-13 19:45:00,18.25,390.56
4345,28-Jul-13 20:00:00,18.19,390.64
4346,28-Jul-13 20:15:00,18.19,390.70
4347,28-Jul-13 20:30:00,18.13,390.73
4348,28-Jul-13 20:45:00,18.06,390.84
4349,28-Jul-13 21:00:00,18.06,390.92
4350,28-Jul-13 21:15:00,18.00,391.03
4351,28-Jul-13 21:30:00,18.00,391.06
4352,28-Jul-13 21:45:00,17.94,391.12
4353,28-Jul-13 22:00:00,17.94,391.12
4354,28-Jul-13 22:15:00,17.88,391.15
4355,28-Jul-13 22:30:00,17.88,391.15
4356,28-Jul-13 22:45:00,17.81,391.17
4357,28-Jul-13 23:00:00,17.81,391.20
4358,28-Jul-13 23:15:00,17.81,391.26
4359,28-Jul-13 23:30:00,17.75,391.31
4360,28-Jul-13 23:45:00,17.75,391.43
4361,29-Jul-13 00:00:00,17.69,391.54
4362,29-Jul-13 00:15:00,17.63,391.59
4363,29-Jul-13 00:30:00,17.63,391.57
4364,29-Jul-13 00:45:00,17.56,391.62
4365,29-Jul-13 01:00:00,17.50,391.62
4366,29-Jul-13 01:15:00,17.50,391.59
4367,29-Jul-13 01:30:00,17.44,391.59
4368,29-Jul-13 01:45:00,17.38,391.57
4369,29-Jul-13 02:00:00,17.38,391.54
4370,29-Jul-13 02:15:00,17.31,391.54
4371,29-Jul-13 02:30:00,17.31,391.59
4372,29-Jul-13 02:45:00,17.31,391.51
4373,29-Jul-13 03:00:00,17.25,391.57
4374,29-Jul-13 03:15:00,17.25,391.54
4375,29-Jul-13 03:30:00,17.25,391.54
4376,29-Jul-13 03:45:00,17.13,391.59
4377,29-Jul-13 04:00:00,17.13,391.65
4378,29-Jul-13 04:15:00,17.13,391.71
4379,29-Jul-13 04:30:00,17.06,391.65
4380,29-Jul-13 04:45:00,17.00,391.71
4381,29-Jul-13 05:00:00,17.00,391.82
4382,29-Jul-13 05:15:00,16.94,391.90
4383,29-Jul-13 05:30:00,16.94,392.01
4384,29-Jul-13 05:45:00,16.88,392.07
4385,29-Jul-13 06:00:00,16.81,392.10
4386,29-Jul-13 06:15:00,16.75,392.15
4387,29-Jul-13 06:30:00,16.69,392.24
4388,29-Jul-13 06:45:00,16.63,392.29
4389,29-Jul-13 07:00:00,16.56,392.32
4390,29-Jul-13 07:15:00,16.50,392.38
4391,29-Jul-13 07:30:00,16.44,392.38
4392,29-Jul-13 07:45:00,16.38,392.49
4393,29-Jul-13 08:00:00,16.38,392.57
4394,29-Jul-13 08:15:00,16.38,392.57
4395,29-Jul-13 08:30:00,16.38,392.60
4396,29-Jul-13 08:45:00,16.38,392.63
4397,29-Jul-13 09:00:00,16.44,392.66
4398,29-Jul-13 09:15:00,16.50,392.69
4399,29-Jul-13 09:30:00,16.50,392.69
4400,29-Jul-13 09:45:00,16.56,392.69
4401,29-Jul-13 10:00:00,16.56,392.74
4402,29-Jul-13 10:15:00,16.63,392.77
4403,29-Jul-13 10:30:00,16.69,392.82
4404,29-Jul-13 10:45:00,16.75,392.85
4405,29-Jul-13 11:00:00,16.81,392.85
4406,29-Jul-13 11:15:00,16.88,392.88
4407,29-Jul-13 11:30:00,16.94,392.88
4408,29-Jul-13 11:45:00,17.00,392.85
4409,29-Jul-13 12:00:00,17.06,392.82
4410,29-Jul-13 12:15:00,17.13,392.85
4411,29-Jul-13 12:30:00,17.25,392.79
4412,29-Jul-13 12:45:00,17.31,392.77
4413,29-Jul-13 13:00:00,17.44,392.79
4414,29-Jul-13 13:15:00,17.56,392.74
4415,29-Jul-13 13:30:00,17.63,392.74
4416,29-Jul-13 13:45:00,17.75,392.77
4417,29-Jul-13 14:00:00,17.81,392.65
4418,29-Jul-13 14:15:00,17.94,392.63
4419,29-Jul-13 14:30:00,18.06,392.57
4420,29-Jul-13 14:45:00,18.19,392.57
4421,29-Jul-13 15:00:00,18.19,392.57
4422,29-Jul-13 15:15:00,18.25,392.48
4423,29-Jul-13 15:30:00,18.25,392.40
4424,29-Jul-13 15:45:00,18.25,392.40
4425,29-Jul-13 16:00:00,18.25,392.35
4426,29-Jul-13 16:15:00,18.25,392.40
4427,29-Jul-13 16:30:00,18.25,392.32
4428,29-Jul-13 16:45:00,18.25,392.32
4429,29-Jul-13 17:00:00,18.19,392.35
4430,29-Jul-13 17:15:00,18.13,392.37
4431,29-Jul-13 17:30:00,18.13,392.43
4432,29-Jul-13 17:45:00,18.06,392.49
4433,29-Jul-13 18:00:00,18.06,392.60
4434,29-Jul-13 18:15:00,18.00,392.57
4435,29-Jul-13 18:30:00,18.00,392.65
4436,29-Jul-13 18:45:00,17.94,392.74
4437,29-Jul-13 19:00:00,17.88,392.79
4438,29-Jul-13 19:15:00,17.81,392.85
4439,29-Jul-13 19:30:00,17.75,392.91
4440,29-Jul-13 19:45:00,17.69,392.99
4441,29-Jul-13 20:00:00,17.63,393.02
4442,29-Jul-13 20:15:00,17.56,393.13
4443,29-Jul-13 20:30:00,17.50,393.16
4444,29-Jul-13 20:45:00,17.38,393.16
4445,29-Jul-13 21:00:00,17.31,393.21
4446,29-Jul-13 21:15:00,17.25,393.27
4447,29-Jul-13 21:30:00,17.19,393.44
4448,29-Jul-13 21:45:00,17.06,393.49
4449,29-Jul-13 22:00:00,17.00,393.61
4450,29-Jul-13 22:15:00,16.94,393.72
4451,29-Jul-13 22:30:00,16.88,393.80
4452,29-Jul-13 22:45:00,16.88,393.75
4453,29-Jul-13 23:00:00,16.81,393.66
4454,29-Jul-13 23:15:00,16.81,393.58
4455,29-Jul-13 23:30:00,16.75,393.58
4456,29-Jul-13 23:45:00,16.69,393.63
4457,30-Jul-13 00:00:00,16.69,393.72
4458,30-Jul-13 00:15:00,16.63,393.69
4459,30-Jul-13 00:30:00,16.56,393.66
4460,30-Jul-13 00:45:00,16.50,393.66
4461,30-Jul-13 01:00:00,16.44,393.66
4462,30-Jul-13 01:15:00,16.44,393.66
4463,30-Jul-13 01:30:00,16.38,393.69
4464,30-Jul-13 01:45:00,16.31,393.66
4465,30-Jul-13 02:00:00,16.31,393.64
4466,30-Jul-13 02:15:00,16.25,393.64
4467,30-Jul-13 02:30:00,16.19,393.58
4468,30-Jul-13 02:45:00,16.19,393.58
4469,30-Jul-13 03:00:00,16.13,393.55
4470,30-Jul-13 03:15:00,16.06,393.61
4471,30-Jul-13 03:30:00,16.06,393.61
4472,30-Jul-13 03:45:00,15.94,393.55
4473,30-Jul-13 04:00:00,15.94,393.50
4474,30-Jul-13 04:15:00,15.88,393.58
4475,30-Jul-13 04:30:00,15.81,393.55
4476,30-Jul-13 04:45:00,15.81,393.64
4477,30-Jul-13 05:00:00,15.75,393.69
4478,30-Jul-13 05:15:00,15.75,393.72
4479,30-Jul-13 05:30:00,15.69,393.75
4480,30-Jul-13 05:45:00,15.69,393.83
4481,30-Jul-13 06:00:00,15.63,393.92
4482,30-Jul-13 06:15:00,15.63,393.97
4483,30-Jul-13 06:30:00,15.63,394.03
4484,30-Jul-13 06:45:00,15.56,394.09
4485,30-Jul-13 07:00:00,15.56,394.11
4486,30-Jul-13 07:15:00,15.50,394.14
4487,30-Jul-13 07:30:00,15.50,394.17
4488,30-Jul-13 07:45:00,15.56,394.11
4489,30-Jul-13 08:00:00,15.56,394.14
4490,30-Jul-13 08:15:00,15.63,394.25
4491,30-Jul-13 08:30:00,15.69,394.25
4492,30-Jul-13 08:45:00,15.75,394.34
4493,30-Jul-13 09:00:00,15.81,394.34
4494,30-Jul-13 09:15:00,15.88,394.31
4495,30-Jul-13 09:30:00,15.94,394.36
4496,30-Jul-13 09:45:00,16.00,394.28
4497,30-Jul-13 10:00:00,16.06,394.25
4498,30-Jul-13 10:15:00,16.13,394.22
4499,30-Jul-13 10:30:00,16.19,394.20
4500,30-Jul-13 10:45:00,16.25,394.17
4501,30-Jul-13 11:00:00,16.38,394.05
4502,30-Jul-13 11:15:00,16.50,394.05
4503,30-Jul-13 11:30:00,16.56,394.00
4504,30-Jul-13 11:45:00,16.69,394.00
4505,30-Jul-13 12:00:00,16.75,393.97
4506,30-Jul-13 12:15:00,16.81,393.91
4507,30-Jul-13 12:30:00,16.88,393.86
4508,30-Jul-13 12:45:00,17.06,393.83
4509,30-Jul-13 13:00:00,17.06,393.77
4510,30-Jul-13 13:15:00,17.13,393.80
4511,30-Jul-13 13:30:00,17.13,393.66
4512,30-Jul-13 13:45:00,17.19,393.63
4513,30-Jul-13 14:00:00,17.25,393.63
4514,30-Jul-13 14:15:00,17.31,393.58
4515,30-Jul-13 14:30:00,17.38,393.49
4516,30-Jul-13 14:45:00,17.50,393.49
4517,30-Jul-13 15:00:00,17.56,393.49
4518,30-Jul-13 15:15:00,17.69,393.44
4519,30-Jul-13 15:30:00,17.69,393.35
4520,30-Jul-13 15:45:00,17.75,393.27
4521,30-Jul-13 16:00:00,17.75,393.27
4522,30-Jul-13 16:15:00,17.69,393.27
4523,30-Jul-13 16:30:00,17.75,393.21
4524,30-Jul-13 16:45:00,17.81,393.16
4525,30-Jul-13 17:00:00,17.81,393.13
4526,30-Jul-13 17:15:00,17.81,393.16
4527,30-Jul-13 17:30:00,17.81,393.16
4528,30-Jul-13 17:45:00,17.81,393.18
4529,30-Jul-13 18:00:00,17.75,393.16
4530,30-Jul-13 18:15:00,17.75,393.13
4531,30-Jul-13 18:30:00,17.75,393.16
4532,30-Jul-13 18:45:00,17.69,393.10
4533,30-Jul-13 19:00:00,17.69,393.13
4534,30-Jul-13 19:15:00,17.63,393.13
4535,30-Jul-13 19:30:00,17.63,393.10
4536,30-Jul-13 19:45:00,17.56,393.10
4537,30-Jul-13 20:00:00,17.56,393.07
4538,30-Jul-13 20:15:00,17.50,393.07
4539,30-Jul-13 20:30:00,17.50,393.16
4540,30-Jul-13 20:45:00,17.44,393.13
4541,30-Jul-13 21:00:00,17.38,393.10
4542,30-Jul-13 21:15:00,17.38,393.10
4543,30-Jul-13 21:30:00,17.31,393.19
4544,30-Jul-13 21:45:00,17.25,393.19
4545,30-Jul-13 22:00:00,17.25,393.19
4546,30-Jul-13 22:15:00,17.19,393.27
4547,30-Jul-13 22:30:00,17.13,393.24
4548,30-Jul-13 22:45:00,17.13,393.27
4549,30-Jul-13 23:00:00,17.06,393.33
4550,30-Jul-13 23:15:00,17.00,393.24
4551,30-Jul-13 23:30:00,17.00,393.27
4552,30-Jul-13 23:45:00,16.94,393.27
4553,31-Jul-13 00:00:00,16.94,393.27
4554,31-Jul-13 00:15:00,16.94,393.24
4555,31-Jul-13 00:30:00,16.88,393.19
4556,31-Jul-13 00:45:00,16.88,393.13
4557,31-Jul-13 01:00:00,16.81,393.13
4558,31-Jul-13 01:15:00,16.81,393.13
4559,31-Jul-13 01:30:00,16.81,393.05
4560,31-Jul-13 01:45:00,16.81,393.02
4561,31-Jul-13 02:00:00,16.81,392.96
4562,31-Jul-13 02:15:00,16.75,392.99
4563,31-Jul-13 02:30:00,16.75,392.99
4564,31-Jul-13 02:45:00,16.75,393.02
4565,31-Jul-13 03:00:00,16.75,393.02
4566,31-Jul-13 03:15:00,16.75,393.05
4567,31-Jul-13 03:30:00,16.75,392.96
4568,31-Jul-13 03:45:00,16.81,392.91
4569,31-Jul-13 04:00:00,16.81,392.91
4570,31-Jul-13 04:15:00,16.81,392.91
4571,31-Jul-13 04:30:00,16.81,392.91
4572,31-Jul-13 04:45:00,16.81,392.91
4573,31-Jul-13 05:00:00,16.81,392.96
4574,31-Jul-13 05:15:00,16.75,392.94
4575,31-Jul-13 05:30:00,16.75,392.94
4576,31-Jul-13 05:45:00,16.75,392.99
4577,31-Jul-13 06:00:00,16.75,393.05
4578,31-Jul-13 06:15:00,16.75,393.08
4579,31-Jul-13 06:30:00,16.75,393.13
4580,31-Jul-13 06:45:00,16.75,393.16
4581,31-Jul-13 07:00:00,16.75,393.16
4582,31-Jul-13 07:15:00,16.75,393.16
4583,31-Jul-13 07:30:00,16.75,393.13
4584,31-Jul-13 07:45:00,16.75,393.13
4585,31-Jul-13 08:00:00,16.75,393.05
4586,31-Jul-13 08:15:00,16.75,393.08
4587,31-Jul-13 08:30:00,16.81,393.05
4588,31-Jul-13 08:45:00,16.81,393.08
4589,31-Jul-13 09:00:00,16.81,393.08
4590,31-Jul-13 09:15:00,16.81,393.08
4591,31-Jul-13 09:30:00,16.88,393.08
4592,31-Jul-13 09:45:00,16.88,393.08
4593,31-Jul-13 10:00:00,16.94,392.99
4594,31-Jul-13 10:15:00,16.94,393.02
4595,31-Jul-13 10:30:00,17.00,392.99
4596,31-Jul-13 10:45:00,17.00,392.99
4597,31-Jul-13 11:00:00,17.06,392.96
4598,31-Jul-13 11:15:00,17.06,392.94
4599,31-Jul-13 11:30:00,17.13,392.93
4600,31-Jul-13 11:45:00,17.13,392.88
4601,31-Jul-13 12:00:00,17.13,392.82
4602,31-Jul-13 12:15:00,17.13,392.80
4603,31-Jul-13 12:30:00,17.13,392.74
4604,31-Jul-13 12:45:00,17.13,392.74
4605,31-Jul-13 13:00:00,17.13,392.80
4606,31-Jul-13 13:15:00,17.13,392.74
4607,31-Jul-13 13:30:00,17.13,392.68
4608,31-Jul-13 13:45:00,17.06,392.68
4609,31-Jul-13 14:00:00,17.06,392.60
4610,31-Jul-13 14:15:00,17.06,392.57
4611,31-Jul-13 14:30:00,17.06,392.54
4612,31-Jul-13 14:45:00,17.06,392.54
4613,31-Jul-13 15:00:00,17.06,392.52
4614,31-Jul-13 15:15:00,17.06,392.43
4615,31-Jul-13 15:30:00,17.06,392.35
4616,31-Jul-13 15:45:00,17.06,392.29
4617,31-Jul-13 16:00:00,17.06,392.21
4618,31-Jul-13 16:15:00,17.00,392.15
4619,31-Jul-13 16:30:00,17.00,392.10
4620,31-Jul-13 16:45:00,17.00,392.01
4621,31-Jul-13 17:00:00,17.00,391.96
4622,31-Jul-13 17:15:00,17.00,391.87
4623,31-Jul-13 17:30:00,17.00,391.79
4624,31-Jul-13 17:45:00,17.00,391.76
4625,31-Jul-13 18:00:00,17.00,391.71
4626,31-Jul-13 18:15:00,17.00,391.71
4627,31-Jul-13 18:30:00,17.00,391.62
4628,31-Jul-13 18:45:00,16.94,391.60
4629,31-Jul-13 19:00:00,16.94,391.60
4630,31-Jul-13 19:15:00,16.94,391.51
4631,31-Jul-13 19:30:00,16.94,391.54
4632,31-Jul-13 19:45:00,16.88,391.60
4633,31-Jul-13 20:00:00,16.88,391.57
4634,31-Jul-13 20:15:00,16.88,391.57
4635,31-Jul-13 20:30:00,16.88,391.54
4636,31-Jul-13 20:45:00,16.81,391.54
4637,31-Jul-13 21:00:00,16.81,391.60
4638,31-Jul-13 21:15:00,16.81,391.68
4639,31-Jul-13 21:30:00,16.81,391.62
4640,31-Jul-13 21:45:00,16.81,391.62
4641,31-Jul-13 22:00:00,16.75,391.60
4642,31-Jul-13 22:15:00,16.75,391.62
4643,31-Jul-13 22:30:00,16.75,391.60
4644,31-Jul-13 22:45:00,16.75,391.54
4645,31-Jul-13 23:00:00,16.75,391.46
4646,31-Jul-13 23:15:00,16.69,391.40
4647,31-Jul-13 23:30:00,16.69,391.46
4648,31-Jul-13 23:45:00,16.69,391.40
4649,1-Aug-13 00:00:00,16.69,391.34
4650,1-Aug-13 00:15:00,16.69,391.37
4651,1-Aug-13 00:30:00,16.69,391.40
4652,1-Aug-13 00:45:00,16.63,391.34
4653,1-Aug-13 01:00:00,16.63,391.21
4654,1-Aug-13 01:15:00,16.63,391.09
4655,1-Aug-13 01:30:00,16.63,390.98
4656,1-Aug-13 01:45:00,16.63,390.90
4657,1-Aug-13 02:00:00,16.56,390.76
4658,1-Aug-13 02:15:00,16.56,390.73
4659,1-Aug-13 02:30:00,16.56,390.73
4660,1-Aug-13 02:45:00,16.56,390.56
4661,1-Aug-13 03:00:00,16.56,390.45
4662,1-Aug-13 03:15:00,16.56,390.37
4663,1-Aug-13 03:30:00,16.56,390.28
4664,1-Aug-13 03:45:00,16.56,390.26
4665,1-Aug-13 04:00:00,16.56,390.17
4666,1-Aug-13 04:15:00,16.56,390.20
4667,1-Aug-13 04:30:00,16.50,390.14
4668,1-Aug-13 04:45:00,16.56,390.09
4669,1-Aug-13 05:00:00,16.50,390.06
4670,1-Aug-13 05:15:00,16.50,390.09
4671,1-Aug-13 05:30:00,16.50,389.98
4672,1-Aug-13 05:45:00,16.50,390.06
4673,1-Aug-13 06:00:00,16.50,390.12
4674,1-Aug-13 06:15:00,16.50,390.20
4675,1-Aug-13 06:30:00,16.50,390.17
4676,1-Aug-13 06:45:00,16.50,390.23
4677,1-Aug-13 07:00:00,16.50,390.17
4678,1-Aug-13 07:15:00,16.50,390.26
4679,1-Aug-13 07:30:00,16.50,390.31
4680,1-Aug-13 07:45:00,16.50,390.28
4681,1-Aug-13 08:00:00,16.56,390.37
4682,1-Aug-13 08:15:00,16.56,390.40
4683,1-Aug-13 08:30:00,16.63,390.40
4684,1-Aug-13 08:45:00,16.63,390.45
4685,1-Aug-13 09:00:00,16.63,390.51
4686,1-Aug-13 09:15:00,16.63,390.37
4687,1-Aug-13 09:30:00,16.69,390.40
4688,1-Aug-13 09:45:00,16.69,390.34
4689,1-Aug-13 10:00:00,16.75,390.37
4690,1-Aug-13 10:15:00,16.81,390.37
4691,1-Aug-13 10:30:00,16.81,390.45
4692,1-Aug-13 10:45:00,16.88,390.53
4693,1-Aug-13 11:00:00,16.88,390.51
4694,1-Aug-13 11:15:00,16.94,390.48
4695,1-Aug-13 11:30:00,17.00,390.42
4696,1-Aug-13 11:45:00,17.06,390.42
4697,1-Aug-13 12:00:00,17.19,390.34
4698,1-Aug-13 12:15:00,17.25,390.31
4699,1-Aug-13 12:30:00,17.31,390.25
4700,1-Aug-13 12:45:00,17.38,390.23
4701,1-Aug-13 13:00:00,17.63,390.11
4702,1-Aug-13 13:15:00,17.63,390.06
4703,1-Aug-13 13:30:00,17.75,390.08
4704,1-Aug-13 13:45:00,17.75,389.97
4705,1-Aug-13 14:00:00,17.81,389.92
4706,1-Aug-13 14:15:00,17.94,389.83
4707,1-Aug-13 14:30:00,18.06,389.78
4708,1-Aug-13 14:45:00,18.19,389.72
4709,1-Aug-13 15:00:00,18.19,389.66
4710,1-Aug-13 15:15:00,18.25,389.64
4711,1-Aug-13 15:30:00,18.25,389.61
4712,1-Aug-13 15:45:00,18.31,389.61
4713,1-Aug-13 16:00:00,18.31,389.61
4714,1-Aug-13 16:15:00,18.38,389.58
4715,1-Aug-13 16:30:00,18.38,389.52
4716,1-Aug-13 16:45:00,18.44,389.41
4717,1-Aug-13 17:00:00,18.44,389.47
4718,1-Aug-13 17:15:00,18.38,389.50
4719,1-Aug-13 17:30:00,18.31,389.61
4720,1-Aug-13 17:45:00,18.31,389.58
4721,1-Aug-13 18:00:00,18.31,389.61
4722,1-Aug-13 18:15:00,18.31,389.64
4723,1-Aug-13 18:30:00,18.25,389.58
4724,1-Aug-13 18:45:00,18.25,389.61
4725,1-Aug-13 19:00:00,18.25,389.64
4726,1-Aug-13 19:15:00,18.25,389.69
4727,1-Aug-13 19:30:00,18.19,389.75
4728,1-Aug-13 19:45:00,18.13,389.83
4729,1-Aug-13 20:00:00,18.13,389.83
4730,1-Aug-13 20:15:00,18.06,389.86
4731,1-Aug-13 20:30:00,18.06,389.94
4732,1-Aug-13 20:45:00,18.00,390.08
4733,1-Aug-13 21:00:00,17.94,390.11
4734,1-Aug-13 21:15:00,17.94,390.17
4735,1-Aug-13 21:30:00,17.94,390.20
4736,1-Aug-13 21:45:00,17.88,390.31
4737,1-Aug-13 22:00:00,17.88,390.39
4738,1-Aug-13 22:15:00,17.81,390.31
4739,1-Aug-13 22:30:00,17.75,390.25
4740,1-Aug-13 22:45:00,17.69,390.31
4741,1-Aug-13 23:00:00,17.63,390.31
4742,1-Aug-13 23:15:00,17.56,390.34
4743,1-Aug-13 23:30:00,17.56,390.36
4744,1-Aug-13 23:45:00,17.50,390.48
4745,2-Aug-13 00:00:00,17.44,390.48
4746,2-Aug-13 00:15:00,17.44,390.50
4747,2-Aug-13 00:30:00,17.38,390.53
4748,2-Aug-13 00:45:00,17.31,390.50
4749,2-Aug-13 01:00:00,17.25,390.53
4750,2-Aug-13 01:15:00,17.25,390.53
4751,2-Aug-13 01:30:00,17.19,390.48
4752,2-Aug-13 01:45:00,17.13,390.51
4753,2-Aug-13 02:00:00,17.13,390.42
4754,2-Aug-13 02:15:00,17.06,390.37
4755,2-Aug-13 02:30:00,17.06,390.31
4756,2-Aug-13 02:45:00,17.00,390.31
4757,2-Aug-13 03:00:00,17.00,390.39
4758,2-Aug-13 03:15:00,16.94,390.34
4759,2-Aug-13 03:30:00,17.00,390.34
4760,2-Aug-13 03:45:00,16.94,390.39
4761,2-Aug-13 04:00:00,16.88,390.39
4762,2-Aug-13 04:15:00,16.88,390.53
4763,2-Aug-13 04:30:00,16.81,390.59
4764,2-Aug-13 04:45:00,16.88,390.53
4765,2-Aug-13 05:00:00,16.81,390.62
4766,2-Aug-13 05:15:00,16.81,390.73
4767,2-Aug-13 05:30:00,16.75,390.73
4768,2-Aug-13 05:45:00,16.75,390.84
4769,2-Aug-13 06:00:00,16.75,390.87
4770,2-Aug-13 06:15:00,16.69,390.84
4771,2-Aug-13 06:30:00,16.69,390.84
4772,2-Aug-13 06:45:00,16.69,390.90
4773,2-Aug-13 07:00:00,16.69,390.95
4774,2-Aug-13 07:15:00,16.63,391.01
4775,2-Aug-13 07:30:00,16.63,390.98
4776,2-Aug-13 07:45:00,16.63,391.09
4777,2-Aug-13 08:00:00,16.63,391.21
4778,2-Aug-13 08:15:00,16.69,391.21
4779,2-Aug-13 08:30:00,16.69,391.15
4780,2-Aug-13 08:45:00,16.69,391.12
4781,2-Aug-13 09:00:00,16.75,391.32
4782,2-Aug-13 09:15:00,16.75,391.26
4783,2-Aug-13 09:30:00,16.81,391.26
4784,2-Aug-13 09:45:00,16.88,391.29
4785,2-Aug-13 10:00:00,16.94,391.32
4786,2-Aug-13 10:15:00,17.00,391.34
4787,2-Aug-13 10:30:00,17.06,391.46
4788,2-Aug-13 10:45:00,17.13,391.48
4789,2-Aug-13 11:00:00,17.19,391.45
4790,2-Aug-13 11:15:00,17.25,391.51
4791,2-Aug-13 11:30:00,17.31,391.54
4792,2-Aug-13 11:45:00,17.38,391.65
4793,2-Aug-13 12:00:00,17.44,391.59
4794,2-Aug-13 12:15:00,17.56,391.48
4795,2-Aug-13 12:30:00,17.63,391.51
4796,2-Aug-13 12:45:00,17.75,391.48
4797,2-Aug-13 13:00:00,17.81,391.48
4798,2-Aug-13 13:15:00,17.88,391.45
4799,2-Aug-13 13:30:00,18.00,391.45
4800,2-Aug-13 13:45:00,18.06,391.31
4801,2-Aug-13 14:00:00,18.19,391.23
4802,2-Aug-13 14:15:00,18.25,391.20
4803,2-Aug-13 14:30:00,18.38,391.17
4804,2-Aug-13 14:45:00,18.44,391.17
4805,2-Aug-13 15:00:00,18.44,391.12
4806,2-Aug-13 15:15:00,18.50,391.17
4807,2-Aug-13 15:30:00,18.50,391.12
4808,2-Aug-13 15:45:00,18.50,391.06
4809,2-Aug-13 16:00:00,18.56,391.00
4810,2-Aug-13 16:15:00,18.56,390.95
4811,2-Aug-13 16:30:00,18.56,390.98
4812,2-Aug-13 16:45:00,18.56,390.98
4813,2-Aug-13 17:00:00,18.50,390.92
4814,2-Aug-13 17:15:00,18.50,390.92
4815,2-Aug-13 17:30:00,18.44,390.95
4816,2-Aug-13 17:45:00,18.44,391.00
4817,2-Aug-13 18:00:00,18.38,391.00
4818,2-Aug-13 18:15:00,18.38,390.95
4819,2-Aug-13 18:30:00,18.31,390.98
4820,2-Aug-13 18:45:00,18.25,390.92
4821,2-Aug-13 19:00:00,18.19,390.95
