Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,Depth_ft,DO_mgL,PSAT
CCR,2015,2015-05-29 12:00:00,4.28,19.83,1.3291,2.168,14.042,9.34444,102.46698
CCR,2015,2015-05-29 12:00:00,4.301,19.7257,1.3529,2.1165,14.111,9.39963,102.85803
CCR,2015,2015-05-29 12:00:00,4.325,19.618,1.464,2.1509,14.189,9.44781,103.163
CCR,2015,2015-05-29 12:00:00,4.354,19.5154,1.46,2.2367,14.286,9.48839,103.39369
CCR,2015,2015-05-29 12:00:00,4.384,19.4258,1.464,2.1852,14.382,9.5191,103.54217
CCR,2015,2015-05-29 12:00:00,4.418,19.3521,1.464,2.1165,14.495,9.53352,103.54576
CCR,2015,2015-05-29 12:00:00,4.451,19.2914,1.4481,2.1509,14.604,9.53459,103.43115
CCR,2015,2015-05-29 12:00:00,4.478,19.2407,1.4679,2.2367,14.69,9.5287,103.26192
CCR,2015,2015-05-29 12:00:00,4.499,19.2024,1.46,2.1165,14.761,9.52209,103.11075
CCR,2015,2015-05-29 12:00:00,4.516,19.1817,1.456,2.168,14.817,9.52614,103.11155
CCR,2015,2015-05-29 12:00:00,4.529,19.1753,1.5195,2.477,14.86,9.5442,103.29379
CCR,2015,2015-05-29 12:00:00,4.545,19.1671,1.5275,2.4427,14.912,9.57992,103.66319
CCR,2015,2015-05-29 12:00:00,4.558,19.1422,1.5116,2.4599,14.954,9.59982,103.82639
CCR,2015,2015-05-29 12:00:00,4.559,19.0949,1.5116,2.4255,14.958,9.61851,103.92943
CCR,2015,2015-05-29 12:00:00,4.568,19.0243,1.5156,2.3912,14.985,9.63079,103.9141
CCR,2015,2015-05-29 12:00:00,4.591,18.9356,1.5751,2.1852,15.062,9.6358,103.78211
CCR,2015,2015-05-29 12:00:00,4.613,18.8426,1.5909,2.1509,15.135,9.63557,103.5846
CCR,2015,2015-05-29 12:00:00,4.64,18.7596,1.6028,2.0994,15.224,9.63181,103.37022
CCR,2015,2015-05-29 12:00:00,4.676,18.6903,1.587,2.0822,15.34,9.63588,103.26854
CCR,2015,2015-05-29 12:00:00,4.704,18.6295,1.5076,2.4255,15.434,9.65923,103.391
CCR,2015,2015-05-29 12:00:00,4.729,18.5704,1.5235,2.4599,15.516,9.70078,103.71107
CCR,2015,2015-05-29 12:00:00,4.751,18.5066,1.5195,2.3397,15.586,9.73867,103.98107
CCR,2015,2015-05-29 12:00:00,4.774,18.4326,1.5076,2.3569,15.663,9.76299,104.08377
CCR,2015,2015-05-29 12:00:00,4.797,18.3484,1.3767,2.4427,15.737,9.79091,104.20236
CCR,2015,2015-05-29 12:00:00,4.815,18.2606,1.3727,2.477,15.797,9.81022,104.22085
CCR,2015,2015-05-29 12:00:00,4.835,18.1775,1.3886,2.3912,15.863,9.81863,104.13301
CCR,2015,2015-05-29 12:00:00,4.869,18.1025,1.3807,2.4255,15.973,9.82303,104.01981
CCR,2015,2015-05-29 12:00:00,4.908,18.0328,1.4084,2.1509,16.101,9.84581,104.11202
CCR,2015,2015-05-29 12:00:00,4.936,17.9641,1.4164,2.168,16.194,9.86951,104.21557
CCR,2015,2015-05-29 12:00:00,4.954,17.8955,1.4084,2.0994,16.255,9.89988,104.38897
CCR,2015,2015-05-29 12:00:00,4.969,17.8259,1.3846,2.1852,16.302,9.94079,104.6703
CCR,2015,2015-05-29 12:00:00,4.981,17.7507,1.3886,2.1165,16.342,9.97873,104.9072
CCR,2015,2015-05-29 12:00:00,4.998,17.6679,1.464,2.0479,16.396,10.01133,105.07034
CCR,2015,2015-05-29 12:00:00,5.025,17.5819,1.46,2.1852,16.487,10.03463,105.12798
CCR,2015,2015-05-29 12:00:00,5.059,17.4983,1.456,2.1337,16.598,10.05385,105.14737
CCR,2015,2015-05-29 12:00:00,5.091,17.4203,1.4838,2.0994,16.703,10.06025,105.04453
CCR,2015,2015-05-29 12:00:00,5.122,17.3495,1.4045,2.1337,16.805,10.04931,104.7763
CCR,2015,2015-05-29 12:00:00,5.149,17.288,1.3926,2.1337,16.892,10.03536,104.4973
CCR,2015,2015-05-29 12:00:00,5.166,17.2373,1.3965,2.168,16.948,10.00317,104.05244
CCR,2015,2015-05-29 12:00:00,5.185,17.1977,1.3886,2.1337,17.012,9.97754,103.70036
CCR,2015,2015-05-29 12:00:00,5.213,17.1657,1.3489,1.9277,17.101,9.96095,103.45901
CCR,2015,2015-05-29 12:00:00,5.24,17.1332,1.3331,1.8591,17.191,9.93354,103.10453
CCR,2015,2015-05-29 12:00:00,5.261,17.0894,1.3212,1.8247,17.261,9.90544,102.71907
CCR,2015,2015-05-29 12:00:00,5.281,17.0265,1.3291,1.8247,17.326,9.88221,102.3439
CCR,2015,2015-05-29 12:00:00,5.297,16.9458,1.3489,1.8762,17.377,9.87046,102.05016
CCR,2015,2015-05-29 12:00:00,5.311,16.856,1.337,1.8076,17.424,9.86116,101.76288
CCR,2015,2015-05-29 12:00:00,5.334,16.7673,1.3251,1.8591,17.5,9.8561,101.52195
CCR,2015,2015-05-29 12:00:00,5.363,16.6825,1.3212,1.8762,17.595,9.85954,101.37696
CCR,2015,2015-05-29 12:00:00,5.395,16.5974,1.337,1.8762,17.7,9.86771,101.27989
CCR,2015,2015-05-29 12:00:00,5.42,16.5082,1.3132,1.8591,17.781,9.87556,101.17048
CCR,2015,2015-05-29 12:00:00,5.438,16.4179,1.3331,1.9106,17.843,9.88346,101.05908
CCR,2015,2015-05-29 12:00:00,5.457,16.3315,1.345,1.8762,17.902,9.89499,100.99273
CCR,2015,2015-05-29 12:00:00,5.48,16.2498,1.3489,1.8419,17.978,9.90363,100.90663
CCR,2015,2015-05-29 12:00:00,5.51,16.172,1.3172,1.9449,18.078,9.91037,100.80936
CCR,2015,2015-05-29 12:00:00,5.538,16.0987,1.337,1.9277,18.168,9.92643,100.81605
CCR,2015,2015-05-29 12:00:00,5.563,16.031,1.337,1.8076,18.25,9.93816,100.7904
CCR,2015,2015-05-29 12:00:00,5.589,15.9687,1.3132,1.8762,18.337,9.94954,100.77252
CCR,2015,2015-05-29 12:00:00,5.614,15.911,1.3529,1.8934,18.42,9.95038,100.65752
CCR,2015,2015-05-29 12:00:00,5.643,15.8558,1.345,1.9277,18.512,9.95386,100.57457
CCR,2015,2015-05-29 12:00:00,5.669,15.8015,1.3251,1.7904,18.6,9.95188,100.43843
CCR,2015,2015-05-29 12:00:00,5.691,15.7497,1.3291,1.9106,18.672,9.9398,100.20587
CCR,2015,2015-05-29 12:00:00,5.709,15.7036,1.3251,1.8076,18.73,9.90983,99.80553
CCR,2015,2015-05-29 12:00:00,5.73,15.6652,1.3251,1.8419,18.798,9.88621,99.48611
CCR,2015,2015-05-29 12:00:00,5.757,15.6332,1.3212,1.8934,18.888,9.85448,99.09906
CCR,2015,2015-05-29 12:00:00,5.784,15.6041,1.3331,1.9106,18.976,9.80869,98.57728
CCR,2015,2015-05-29 12:00:00,5.809,15.5732,1.3331,1.8247,19.058,9.76914,98.11503
CCR,2015,2015-05-29 12:00:00,5.828,15.5365,1.3926,1.8591,19.122,9.72929,97.63812
CCR,2015,2015-05-29 12:00:00,5.842,15.4922,1.4005,1.8762,19.168,9.68421,97.09369
CCR,2015,2015-05-29 12:00:00,5.859,15.4425,1.4164,1.9106,19.222,9.63045,96.45197
CCR,2015,2015-05-29 12:00:00,5.88,15.3895,1.3807,1.8591,19.293,9.59033,95.94108
CCR,2015,2015-05-29 12:00:00,5.902,15.3334,1.3212,1.8934,19.362,9.55813,95.50401
CCR,2015,2015-05-29 12:00:00,5.923,15.2742,1.3331,1.9449,19.432,9.52376,95.03965
CCR,2015,2015-05-29 12:00:00,5.946,15.2136,1.337,1.8419,19.509,9.49363,94.61562
CCR,2015,2015-05-29 12:00:00,5.969,15.1531,1.3172,1.8591,19.583,9.47137,94.271
CCR,2015,2015-05-29 12:00:00,5.992,15.0914,1.3926,2.2367,19.659,9.45668,93.9998
CCR,2015,2015-05-29 12:00:00,6.019,15.0294,1.4005,2.1165,19.747,9.44726,93.78064
CCR,2015,2015-05-29 12:00:00,6.046,14.9715,1.3807,2.1165,19.838,9.43897,93.58139
CCR,2015,2015-05-29 12:00:00,6.079,14.9202,1.3807,2.2195,19.943,9.42916,93.3806
CCR,2015,2015-05-29 12:00:00,6.112,14.8736,1.3965,2.1852,20.052,9.41846,93.18062
CCR,2015,2015-05-29 12:00:00,6.137,14.8301,1.3926,2.065,20.135,9.40971,93.00647
CCR,2015,2015-05-29 12:00:00,6.155,14.7896,1.3807,2.1852,20.192,9.40361,92.86472
CCR,2015,2015-05-29 12:00:00,6.166,14.7516,1.4005,2.1852,20.23,9.39537,92.707
CCR,2015,2015-05-29 12:00:00,6.178,14.7129,1.3965,2.0479,20.268,9.37949,92.47259
CCR,2015,2015-05-29 12:00:00,6.195,14.6693,1.3093,1.8762,20.325,9.36784,92.27038
CCR,2015,2015-05-29 12:00:00,6.216,14.6206,1.337,1.9277,20.395,9.35328,92.02963
CCR,2015,2015-05-29 12:00:00,6.238,14.5714,1.3291,1.8762,20.467,9.3538,91.93638
CCR,2015,2015-05-29 12:00:00,6.271,14.5267,1.3291,1.7732,20.573,9.35382,91.84722
CCR,2015,2015-05-29 12:00:00,6.312,14.4862,1.4481,2.0994,20.709,9.35862,91.81329
CCR,2015,2015-05-29 12:00:00,6.341,14.4424,1.4719,2.1509,20.804,9.35828,91.72246
CCR,2015,2015-05-29 12:00:00,6.358,14.387,1.4679,2.1337,20.859,9.36568,91.68412
CCR,2015,2015-05-29 12:00:00,6.375,14.318,1.456,2.0994,20.916,9.3848,91.73307
CCR,2015,2015-05-29 12:00:00,6.39,14.2394,1.5275,2.2367,20.966,9.38482,91.57583
CCR,2015,2015-05-29 12:00:00,6.409,14.1559,1.5314,2.1337,21.026,9.3875,91.43469
CCR,2015,2015-05-29 12:00:00,6.431,14.0713,1.5156,2.0479,21.1,9.41666,91.54882
CCR,2015,2015-05-29 12:00:00,6.459,13.9897,1.4997,2.1509,21.19,9.44166,91.62765
CCR,2015,2015-05-29 12:00:00,6.492,13.9126,1.5949,2.2367,21.299,9.47311,91.77714
CCR,2015,2015-05-29 12:00:00,6.521,13.8384,1.5909,2.168,21.393,9.50198,91.9066
CCR,2015,2015-05-29 12:00:00,6.539,13.7675,1.583,2.2024,21.452,9.52661,92.00098
CCR,2015,2015-05-29 12:00:00,6.551,13.7015,1.5949,2.168,21.493,9.56413,92.22889
CCR,2015,2015-05-29 12:00:00,6.573,13.6408,1.579,2.1165,21.563,9.59799,92.43142
CCR,2015,2015-05-29 12:00:00,6.602,13.584,1.6425,2.4599,21.661,9.6219,92.54543
CCR,2015,2015-05-29 12:00:00,6.627,13.529,1.6465,2.4599,21.743,9.64896,92.69274
CCR,2015,2015-05-29 12:00:00,6.645,13.4754,1.6584,2.374,21.8,9.65743,92.66408
CCR,2015,2015-05-29 12:00:00,6.659,13.4241,1.6504,2.3569,21.848,9.65318,92.51797
CCR,2015,2015-05-29 12:00:00,6.679,13.3755,1.7734,2.1852,21.912,9.6488,92.3763
CCR,2015,2015-05-29 12:00:00,6.706,13.3293,1.7774,2.1165,22.002,9.63342,92.13446
CCR,2015,2015-05-29 12:00:00,6.738,13.2853,1.7734,2.1852,22.107,9.63112,92.02246
CCR,2015,2015-05-29 12:00:00,6.767,13.2428,1.7615,2.0994,22.201,9.60836,91.71827
CCR,2015,2015-05-29 12:00:00,6.789,13.2018,1.9083,2.4599,22.274,9.58943,91.45403
CCR,2015,2015-05-29 12:00:00,6.811,13.1628,1.9123,2.3397,22.346,9.56968,91.18644
CCR,2015,2015-05-29 12:00:00,6.833,13.1245,1.9123,2.4599,22.417,9.54766,90.89896
CCR,2015,2015-05-29 12:00:00,6.851,13.085,1.8964,2.4255,22.478,9.53672,90.71488
CCR,2015,2015-05-29 12:00:00,6.869,13.0437,2.1662,2.4255,22.536,9.52455,90.51568
CCR,2015,2015-05-29 12:00:00,6.888,13.001,2.1543,2.3912,22.599,9.51251,90.31505
CCR,2015,2015-05-29 12:00:00,6.916,12.9574,2.1384,2.4599,22.689,9.50214,90.12876
CCR,2015,2015-05-29 12:00:00,6.944,12.9154,2.1503,2.3912,22.781,9.49296,89.95713
CCR,2015,2015-05-29 12:00:00,6.966,12.8776,2.1583,2.3569,22.855,9.48257,89.78268
CCR,2015,2015-05-29 12:00:00,6.989,12.8456,2.2813,2.1337,22.931,9.4701,89.60045
CCR,2015,2015-05-29 12:00:00,7.016,12.8181,2.2773,2.2024,23.019,9.45319,89.38531
CCR,2015,2015-05-29 12:00:00,7.035,12.7908,2.2733,2.1852,23.082,9.43465,89.15542
CCR,2015,2015-05-29 12:00:00,7.047,12.7592,2.2852,2.1852,23.119,9.42176,88.97057
CCR,2015,2015-05-29 12:00:00,7.057,12.7221,2.4201,2.1337,23.152,9.41103,88.79525
CCR,2015,2015-05-29 12:00:00,7.074,12.6805,2.4201,2.1509,23.207,9.39664,88.57673
CCR,2015,2015-05-29 12:00:00,7.097,12.6359,2.4161,2.1165,23.283,9.39402,88.46326
CCR,2015,2015-05-29 12:00:00,7.123,12.589,2.3923,2.1165,23.369,9.39383,88.36817
CCR,2015,2015-05-29 12:00:00,7.144,12.5399,2.4082,2.2367,23.438,9.39736,88.30374
CCR,2015,2015-05-29 12:00:00,7.162,12.4898,2.4122,2.1852,23.496,9.4054,88.27958
CCR,2015,2015-05-29 12:00:00,7.183,12.4406,2.3963,2.1509,23.565,9.41044,88.22894
CCR,2015,2015-05-29 12:00:00,7.207,12.3931,2.3963,2.2539,23.645,9.42004,88.22436
CCR,2015,2015-05-29 12:00:00,7.236,12.347,2.6145,2.065,23.74,9.4304,88.22946
CCR,2015,2015-05-29 12:00:00,7.263,12.3019,2.5986,2.1165,23.83,9.43106,88.14567
CCR,2015,2015-05-29 12:00:00,7.285,12.2568,2.5986,2.1509,23.9,9.42678,88.01586
CCR,2015,2015-05-29 12:00:00,7.304,12.2119,2.6145,2.2195,23.963,9.43057,87.96177
CCR,2015,2015-05-29 12:00:00,7.321,12.1683,2.5947,2.0822,24.019,9.43133,87.88196
CCR,2015,2015-05-29 12:00:00,7.342,12.1273,2.6621,2.4084,24.089,9.43514,87.83583
CCR,2015,2015-05-29 12:00:00,7.369,12.0889,2.6701,2.4599,24.176,9.4307,87.71795
CCR,2015,2015-05-29 12:00:00,7.393,12.0499,2.6701,2.3569,24.257,9.42209,87.56034
CCR,2015,2015-05-29 12:00:00,7.415,12.0078,2.6621,2.3912,24.327,9.41306,87.3928
CCR,2015,2015-05-29 12:00:00,7.434,11.9654,2.8684,2.1852,24.391,9.40611,87.24409
CCR,2015,2015-05-29 12:00:00,7.458,11.9267,2.8526,2.1337,24.47,9.40431,87.15059
CCR,2015,2015-05-29 12:00:00,7.482,11.8916,2.8605,2.0994,24.547,9.39264,86.9729
CCR,2015,2015-05-29 12:00:00,7.503,11.8562,2.8565,2.1337,24.617,9.38772,86.85723
CCR,2015,2015-05-29 12:00:00,7.523,11.8183,2.9874,2.1509,24.681,9.3921,86.82278
CCR,2015,2015-05-29 12:00:00,7.537,11.7774,2.9874,2.1165,24.729,9.39162,86.73729
CCR,2015,2015-05-29 12:00:00,7.549,11.7337,2.9795,2.0822,24.767,9.39329,86.66622
CCR,2015,2015-05-29 12:00:00,7.563,11.6879,2.9914,2.1852,24.813,9.39193,86.56303
CCR,2015,2015-05-29 12:00:00,7.583,11.6415,3.1263,2.1165,24.879,9.39075,86.46029
CCR,2015,2015-05-29 12:00:00,7.606,11.5966,3.0946,2.1165,24.955,9.38765,86.34298
CCR,2015,2015-05-29 12:00:00,7.63,11.5546,3.0985,2.0994,25.032,9.38412,86.22756
CCR,2015,2015-05-29 12:00:00,7.659,11.5154,3.1223,2.1852,25.128,9.37339,86.05159
CCR,2015,2015-05-29 12:00:00,7.69,11.4771,3.1104,2.0994,25.229,9.36355,85.88577
CCR,2015,2015-05-29 12:00:00,7.712,11.4374,3.281,2.0994,25.303,9.35379,85.71809
CCR,2015,2015-05-29 12:00:00,7.731,11.3957,3.3009,2.2024,25.365,9.34987,85.60017
CCR,2015,2015-05-29 12:00:00,7.749,11.353,3.289,2.1509,25.423,9.34887,85.50702
CCR,2015,2015-05-29 12:00:00,7.772,11.3091,3.2929,2.1337,25.498,9.33467,85.29096
CCR,2015,2015-05-29 12:00:00,7.801,11.2621,3.4119,2.168,25.593,9.33481,85.19998
CCR,2015,2015-05-29 12:00:00,7.835,11.2121,3.4278,2.168,25.704,9.32699,85.03063
CCR,2015,2015-05-29 12:00:00,7.863,11.1631,3.4239,2.1165,25.799,9.329,84.95285
CCR,2015,2015-05-29 12:00:00,7.888,11.1188,3.4,2.0822,25.879,9.31205,84.71183
CCR,2015,2015-05-29 12:00:00,7.92,11.0786,3.3723,2.1852,25.985,9.30279,84.54905
CCR,2015,2015-05-29 12:00:00,7.954,11.0381,3.3683,2.0479,26.095,9.28728,84.3291
CCR,2015,2015-05-29 12:00:00,7.98,10.9945,3.3604,2.1337,26.18,9.28723,84.2436
CCR,2015,2015-05-29 12:00:00,7.997,10.9498,3.3524,2.168,26.238,9.28464,84.13301
CCR,2015,2015-05-29 12:00:00,8.019,10.9075,3.4477,2.168,26.308,9.30557,84.24009
CCR,2015,2015-05-29 12:00:00,8.05,10.8676,3.4318,2.1509,26.412,9.32408,84.32956
CCR,2015,2015-05-29 12:00:00,8.083,10.8267,3.404,2.0994,26.52,9.35245,84.50595
CCR,2015,2015-05-29 12:00:00,8.106,10.782,3.4278,2.1337,26.595,9.37493,84.6211
CCR,2015,2015-05-29 12:00:00,8.113,10.7334,3.4239,2.1165,26.618,9.38518,84.61798
CCR,2015,2015-05-29 12:00:00,8.121,10.6829,3.3009,2.0822,26.645,9.37859,84.45935
CCR,2015,2015-05-29 12:00:00,8.144,10.6334,3.289,2.1509,26.72,9.35258,84.12806
CCR,2015,2015-05-29 12:00:00,8.181,10.5869,3.2969,2.1165,26.84,9.31085,83.66198
CCR,2015,2015-05-29 12:00:00,8.225,10.5438,3.2969,2.1509,26.984,9.25545,83.08058
CCR,2015,2015-05-29 12:00:00,8.259,10.5029,3.4834,2.2195,27.097,9.18224,82.34474
CCR,2015,2015-05-29 12:00:00,8.283,10.462,3.4953,2.168,27.177,9.11027,81.6213
CCR,2015,2015-05-29 12:00:00,8.3,10.4198,3.4992,2.1165,27.232,9.05679,81.06219
CCR,2015,2015-05-29 12:00:00,8.313,10.3769,3.4715,2.1337,27.273,9.01514,80.60845
CCR,2015,2015-05-29 12:00:00,8.328,10.3347,3.4992,2.1165,27.323,8.98796,80.28604
CCR,2015,2015-05-29 12:00:00,8.351,10.2949,3.4992,2.0994,27.4,8.99355,80.26113
CCR,2015,2015-05-29 12:00:00,8.378,10.2584,3.4794,2.1165,27.488,8.99658,80.21961
CCR,2015,2015-05-29 12:00:00,8.406,10.2261,3.4794,2.1852,27.578,9.00475,80.23165
CCR,2015,2015-05-29 12:00:00,8.428,10.1997,3.6381,2.1509,27.651,9.01606,80.28266
CCR,2015,2015-05-29 12:00:00,8.448,10.1817,3.6063,2.1337,27.717,9.0146,80.23579
CCR,2015,2015-05-29 12:00:00,8.471,10.1736,3.5865,2.1337,27.792,9.00877,80.16865
CCR,2015,2015-05-29 12:00:00,8.491,10.1741,3.6024,2.1337,27.858,9.00297,80.11802
CCR,2015,2015-05-29 12:00:00,8.507,10.1795,3.5865,2.1337,27.909,9.01881,80.26908
CCR,2015,2015-05-29 12:00:00,8.52,10.1867,3.4,1.8247,27.953,9.03317,80.41053
CCR,2015,2015-05-29 12:00:00,8.532,10.1921,3.4119,1.8591,27.992,9.06298,80.68607
CCR,2015,2015-05-29 12:00:00,8.54,10.1893,3.4239,1.8934,28.019,9.09331,80.95078
CCR,2015,2015-05-29 12:00:00,8.54,10.1696,3.4358,1.8076,28.019,9.11876,81.13983
CCR,2015,2015-05-29 12:00:00,8.535,10.1293,3.5468,1.8591,28.001,9.14544,81.30017
CCR,2015,2015-05-29 12:00:00,8.531,10.0744,3.5508,1.8762,27.988,9.16594,81.37723
CCR,2015,2015-05-29 12:00:00,8.545,10.0155,3.5587,1.8419,28.033,9.17654,81.35839
CCR,2015,2015-05-29 12:00:00,8.574,9.9593,3.5389,1.8247,28.129,9.17918,81.27405
CCR,2015,2015-05-29 12:00:00,8.624,9.9092,3.6024,1.8762,28.295,9.17078,81.10376
CCR,2015,2015-05-29 12:00:00,8.672,9.8663,3.6302,1.9449,28.453,9.15894,80.91701
CCR,2015,2015-05-29 12:00:00,8.711,9.829,3.6143,1.9106,28.579,9.14564,80.72829
CCR,2015,2015-05-29 12:00:00,8.744,9.7939,3.6024,1.8762,28.687,9.12357,80.46669
CCR,2015,2015-05-29 12:00:00,8.764,9.7586,3.4873,2.1852,28.754,9.1086,80.26755
CCR,2015,2015-05-29 12:00:00,8.777,9.7233,3.4873,2.1337,28.795,9.0851,79.99365
CCR,2015,2015-05-29 12:00:00,8.798,9.6891,3.4794,2.065,28.866,9.07548,79.84415
CCR,2015,2015-05-29 12:00:00,8.831,9.6567,3.4913,2.1509,28.973,9.05879,79.6361
CCR,2015,2015-05-29 12:00:00,8.863,9.6256,3.4873,2.1165,29.079,9.048,79.48265
CCR,2015,2015-05-29 12:00:00,8.889,9.5953,3.4794,2.0822,29.165,9.03269,79.29109
CCR,2015,2015-05-29 12:00:00,8.908,9.5654,3.4834,2.1165,29.226,9.01874,79.1125
CCR,2015,2015-05-29 12:00:00,8.926,9.5354,3.4953,2.2367,29.285,9.01437,79.01775
CCR,2015,2015-05-29 12:00:00,8.947,9.5054,3.4873,2.0994,29.355,9.00607,78.88876
CCR,2015,2015-05-29 12:00:00,8.967,9.4757,3.5984,2.168,29.42,9.00892,78.85796
CCR,2015,2015-05-29 12:00:00,8.99,9.4464,3.6143,2.1337,29.495,9.00681,78.78456
CCR,2015,2015-05-29 12:00:00,9.018,9.4172,3.6063,2.1165,29.587,9.0144,78.79613
CCR,2015,2015-05-29 12:00:00,9.05,9.3872,3.5984,2.065,29.692,9.02386,78.82255
CCR,2015,2015-05-29 12:00:00,9.074,9.3557,3.4754,2.1165,29.77,9.03558,78.86563
CCR,2015,2015-05-29 12:00:00,9.096,9.3225,3.4953,2.2367,29.844,9.04075,78.84831
CCR,2015,2015-05-29 12:00:00,9.119,9.2882,3.4992,2.1165,29.919,9.04,78.77727
CCR,2015,2015-05-29 12:00:00,9.146,9.2542,3.4834,2.0994,30.008,9.03598,78.67832
CCR,2015,2015-05-29 12:00:00,9.179,9.2214,3.3723,2.168,30.116,9.03063,78.57011
CCR,2015,2015-05-29 12:00:00,9.217,9.1904,3.3643,2.2024,30.241,9.03149,78.5193
CCR,2015,2015-05-29 12:00:00,9.248,9.1615,3.3564,2.0994,30.34,9.01992,78.36454
CCR,2015,2015-05-29 12:00:00,9.271,9.1333,3.3604,2.168,30.418,9.00394,78.17284
CCR,2015,2015-05-29 12:00:00,9.294,9.1041,3.3643,2.1165,30.493,8.99375,78.02981
CCR,2015,2015-05-29 12:00:00,9.313,9.0737,3.043,2.0994,30.554,8.99841,78.01336
CCR,2015,2015-05-29 12:00:00,9.321,9.0443,3.0231,2.1165,30.582,8.98044,77.80274
CCR,2015,2015-05-29 12:00:00,9.336,9.0174,3.0589,2.0994,30.629,8.96612,77.62852
CCR,2015,2015-05-29 12:00:00,9.368,8.9927,3.0549,2.1165,30.733,8.95866,77.51799
CCR,2015,2015-05-29 12:00:00,9.394,8.9687,3.0946,2.374,30.82,8.94521,77.35703
CCR,2015,2015-05-29 12:00:00,9.409,8.9444,3.0946,2.4084,30.868,8.93733,77.24382
CCR,2015,2015-05-29 12:00:00,9.418,8.9202,3.1184,2.4084,30.899,8.92259,77.07155
CCR,2015,2015-05-29 12:00:00,9.433,8.8971,3.1025,2.374,30.95,8.90067,76.83956
CCR,2015,2015-05-29 12:00:00,9.458,8.8753,3.0946,2.4084,31.029,8.86137,76.46022
CCR,2015,2015-05-29 12:00:00,9.487,8.8544,3.1025,2.4599,31.126,8.83049,76.15546
CCR,2015,2015-05-29 12:00:00,9.511,8.8341,3.1104,2.374,31.203,8.78219,75.70189
CCR,2015,2015-05-29 12:00:00,9.529,8.8143,3.0906,2.3225,31.263,8.72623,75.18371
CCR,2015,2015-05-29 12:00:00,9.55,8.795,3.2215,2.7517,31.333,8.66719,74.64025
CCR,2015,2015-05-29 12:00:00,9.578,8.7759,3.2493,2.7002,31.424,8.6104,74.11713
CCR,2015,2015-05-29 12:00:00,9.603,8.7569,3.2374,2.6659,31.506,8.56668,73.707
CCR,2015,2015-05-29 12:00:00,9.626,8.7381,3.2295,2.7345,31.58,8.53121,73.36857
CCR,2015,2015-05-29 12:00:00,9.649,8.7201,3.2295,2.6659,31.656,8.5078,73.13546
CCR,2015,2015-05-29 12:00:00,9.675,8.7037,3.7412,2.8204,31.743,8.49392,72.98725
CCR,2015,2015-05-29 12:00:00,9.708,8.6892,3.7333,2.8375,31.85,8.49112,72.93767
CCR,2015,2015-05-29 12:00:00,9.743,8.676,3.7452,2.8719,31.966,8.49164,72.9189
CCR,2015,2015-05-29 12:00:00,9.767,8.6637,3.7373,2.8547,32.044,8.48692,72.85672
CCR,2015,2015-05-29 12:00:00,9.783,8.652,3.3564,3.3354,32.096,8.49156,72.87591
CCR,2015,2015-05-29 12:00:00,9.795,8.6409,3.3564,3.404,32.135,8.49223,72.86218
CCR,2015,2015-05-29 12:00:00,9.815,8.6306,3.3604,3.4555,32.2,8.49672,72.88252
CCR,2015,2015-05-29 12:00:00,9.843,8.6208,3.3643,3.404,32.293,8.49662,72.86445
CCR,2015,2015-05-29 12:00:00,9.875,8.6114,3.0985,2.889,32.4,8.50411,72.91208
CCR,2015,2015-05-29 12:00:00,9.904,8.6021,3.1184,2.9062,32.494,8.50044,72.86426
CCR,2015,2015-05-29 12:00:00,9.924,8.5924,3.1303,2.889,32.56,8.49833,72.82909
CCR,2015,2015-05-29 12:00:00,9.938,8.5823,3.1065,2.8204,32.606,8.48919,72.73296
CCR,2015,2015-05-29 12:00:00,9.953,8.5718,2.9121,3.1465,32.653,8.47577,72.59961
CCR,2015,2015-05-29 12:00:00,9.975,8.561,2.924,3.1637,32.727,8.4536,72.39078
CCR,2015,2015-05-29 12:00:00,10.002,8.55,2.9319,3.1465,32.814,8.43071,72.17554
CCR,2015,2015-05-29 12:00:00,10.033,8.5389,2.9081,3.1465,32.915,8.4112,71.98915
CCR,2015,2015-05-29 12:00:00,10.068,8.528,2.8962,3.1294,33.031,8.38897,71.77996
CCR,2015,2015-05-29 12:00:00,10.1,8.5176,2.6026,3.095,33.136,8.35409,71.46357
CCR,2015,2015-05-29 12:00:00,10.132,8.5079,2.5947,3.1465,33.243,8.33954,71.32235
CCR,2015,2015-05-29 12:00:00,10.166,8.4992,2.5947,3.1294,33.352,8.32356,71.17063
CCR,2015,2015-05-29 12:00:00,10.197,8.4913,2.5947,3.095,33.456,8.31017,71.04258
CCR,2015,2015-05-29 12:00:00,10.228,8.484,2.5272,3.0607,33.556,8.29988,70.94205
CCR,2015,2015-05-29 12:00:00,10.249,8.4772,2.5272,3.1294,33.625,8.28314,70.7873
CCR,2015,2015-05-29 12:00:00,10.268,8.4708,2.5471,3.1122,33.688,8.2735,70.694
CCR,2015,2015-05-29 12:00:00,10.288,8.4645,2.5352,3.1122,33.752,8.2675,70.63192
CCR,2015,2015-05-29 12:00:00,10.313,8.4583,2.3408,2.9062,33.834,8.26192,70.57364
CCR,2015,2015-05-29 12:00:00,10.336,8.4519,2.3408,2.8719,33.911,8.25746,70.52459
CCR,2015,2015-05-29 12:00:00,10.352,8.445,2.3447,2.8547,33.963,8.25713,70.50995
