Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,TURB_ntu
FCR,2013,2013-05-15 12:00:00,9.552,7.7285,0.7261,5.68151,1.6499
FCR,2013,2013-05-15 12:00:00,9.558,7.7295,0.7499,5.68355,1.6163
FCR,2013,2013-05-15 12:00:00,9.563,7.7316,0.734,5.70629,1.5995
FCR,2013,2013-05-15 12:00:00,9.566,7.734,0.7102,5.70854,1.717
FCR,2013,2013-05-15 12:00:00,9.569,7.7362,0.7578,5.72352,1.6835
FCR,2013,2013-05-15 12:00:00,9.572,7.7385,0.738,5.71671,1.6331
FCR,2013,2013-05-15 12:00:00,9.573,7.7411,0.6348,5.74399,1.5828
FCR,2013,2013-05-15 12:00:00,9.573,7.7442,0.6308,5.74163,1.6835
FCR,2013,2013-05-16 12:00:00,0.075,19.7059,0.6705,8.6452,2.1534
FCR,2013,2013-05-16 12:00:00,0.078,19.7102,0.6745,8.63992,2.1367
FCR,2013,2013-05-16 12:00:00,0.086,19.7065,0.6665,8.63083,2.0695
FCR,2013,2013-05-16 12:00:00,0.099,19.6946,0.6745,8.6231,2.1199
FCR,2013,2013-05-16 12:00:00,0.112,19.6769,0.6824,8.62083,2.1031
FCR,2013,2013-05-16 12:00:00,0.116,19.6561,0.6824,8.62039,2.1031
FCR,2013,2013-05-16 12:00:00,0.126,19.6313,0.6665,8.61606,2.1367
FCR,2013,2013-05-16 12:00:00,0.148,19.6008,0.6705,8.61799,2.1534
FCR,2013,2013-05-16 12:00:00,0.164,19.5652,0.6626,8.61719,2.0359
FCR,2013,2013-05-16 12:00:00,0.185,19.5245,0.6705,8.62631,2.1031
FCR,2013,2013-05-16 12:00:00,0.198,19.4778,0.6705,8.62892,2.1031
FCR,2013,2013-05-16 12:00:00,0.213,19.4252,0.6745,8.62928,2.1534
FCR,2013,2013-05-16 12:00:00,0.233,19.367,0.6665,8.63908,2.1367
FCR,2013,2013-05-16 12:00:00,0.257,19.3055,0.6705,8.64088,2.1367
FCR,2013,2013-05-16 12:00:00,0.286,19.2456,0.6745,8.6545,2.1199
FCR,2013,2013-05-16 12:00:00,0.309,19.1888,0.7856,8.65869,2.3884
FCR,2013,2013-05-16 12:00:00,0.333,19.1297,0.7935,8.66487,2.3716
FCR,2013,2013-05-16 12:00:00,0.362,19.0608,0.8133,8.6618,2.3884
FCR,2013,2013-05-16 12:00:00,0.387,18.9804,0.7856,8.65534,2.422
FCR,2013,2013-05-16 12:00:00,0.411,18.8921,0.8411,8.64284,2.1367
FCR,2013,2013-05-16 12:00:00,0.431,18.8003,0.8609,8.63343,2.1199
FCR,2013,2013-05-16 12:00:00,0.451,18.704,0.8649,8.62396,2.1199
FCR,2013,2013-05-16 12:00:00,0.473,18.6007,0.8649,8.61328,2.1031
FCR,2013,2013-05-16 12:00:00,0.496,18.4899,0.9958,8.6253,2.1199
FCR,2013,2013-05-16 12:00:00,0.527,18.3691,0.98,8.65139,2.1702
FCR,2013,2013-05-16 12:00:00,0.558,18.2317,0.9998,8.68896,2.1367
FCR,2013,2013-05-16 12:00:00,0.58,18.0725,0.9958,8.72867,2.0695
FCR,2013,2013-05-16 12:00:00,0.599,17.892,0.98,8.7634,2.1031
FCR,2013,2013-05-16 12:00:00,0.616,17.6973,1.1268,8.80934,2.0527
FCR,2013,2013-05-16 12:00:00,0.639,17.5077,1.1149,8.84676,2.1031
FCR,2013,2013-05-16 12:00:00,0.666,17.3454,1.1069,8.86232,2.1702
FCR,2013,2013-05-16 12:00:00,0.692,17.2199,1.1268,8.8932,2.1199
FCR,2013,2013-05-16 12:00:00,0.715,17.1282,1.2934,8.91016,2.1031
FCR,2013,2013-05-16 12:00:00,0.741,17.0621,1.2974,8.89792,2.187
FCR,2013,2013-05-16 12:00:00,0.768,17.0142,1.3132,8.90763,2.0863
FCR,2013,2013-05-16 12:00:00,0.797,16.9789,1.3053,8.89425,2.1534
FCR,2013,2013-05-16 12:00:00,0.825,16.9522,1.8845,8.9015,2.3884
FCR,2013,2013-05-16 12:00:00,0.847,16.9311,1.8925,8.90839,2.3716
FCR,2013,2013-05-16 12:00:00,0.87,16.9137,1.8806,8.89644,2.3213
FCR,2013,2013-05-16 12:00:00,0.893,16.8984,1.8766,8.88632,2.3549
FCR,2013,2013-05-16 12:00:00,0.915,16.884,2.1424,8.86327,2.6906
FCR,2013,2013-05-16 12:00:00,0.933,16.8692,2.1503,8.8359,2.6402
FCR,2013,2013-05-16 12:00:00,0.952,16.8526,2.1186,8.79701,2.6234
FCR,2013,2013-05-16 12:00:00,0.971,16.8339,2.1345,8.75906,2.6234
FCR,2013,2013-05-16 12:00:00,0.993,16.8125,2.1345,8.72451,2.5731
FCR,2013,2013-05-16 12:00:00,1.016,16.7867,2.3249,8.68687,2.6234
FCR,2013,2013-05-16 12:00:00,1.04,16.7534,2.3209,8.65636,2.5563
FCR,2013,2013-05-16 12:00:00,1.062,16.7088,2.3209,8.6398,2.6234
FCR,2013,2013-05-16 12:00:00,1.081,16.6502,2.3289,8.62389,2.657
FCR,2013,2013-05-16 12:00:00,1.101,16.5761,2.3685,8.62991,2.5563
FCR,2013,2013-05-16 12:00:00,1.124,16.4866,2.3725,8.63142,2.6066
FCR,2013,2013-05-16 12:00:00,1.147,16.3867,2.3844,8.63611,2.7409
FCR,2013,2013-05-16 12:00:00,1.169,16.2844,2.3884,8.65132,2.5898
FCR,2013,2013-05-16 12:00:00,1.192,16.1869,2.5074,8.67156,2.6402
FCR,2013,2013-05-16 12:00:00,1.214,16.0978,2.5233,8.67146,2.657
FCR,2013,2013-05-16 12:00:00,1.238,16.0152,2.5114,8.66385,2.6066
FCR,2013,2013-05-16 12:00:00,1.262,15.936,2.5034,8.64846,2.5731
FCR,2013,2013-05-16 12:00:00,1.284,15.858,2.5828,8.62958,2.6066
FCR,2013,2013-05-16 12:00:00,1.306,15.7787,2.5947,8.61842,2.6066
FCR,2013,2013-05-16 12:00:00,1.328,15.6954,2.5788,8.60785,2.6066
FCR,2013,2013-05-16 12:00:00,1.357,15.6075,2.5669,8.61346,2.6234
FCR,2013,2013-05-16 12:00:00,1.384,15.5145,2.5828,8.6275,2.5227
FCR,2013,2013-05-16 12:00:00,1.41,15.4175,2.4479,8.65599,2.3549
FCR,2013,2013-05-16 12:00:00,1.434,15.3194,2.4399,8.67399,2.2709
FCR,2013,2013-05-16 12:00:00,1.458,15.2219,2.4638,8.69123,2.4388
FCR,2013,2013-05-16 12:00:00,1.482,15.1276,2.4558,8.7061,2.3716
FCR,2013,2013-05-16 12:00:00,1.508,15.0396,2.3804,8.71663,2.5731
FCR,2013,2013-05-16 12:00:00,1.534,14.96,2.3923,8.72452,2.6234
FCR,2013,2013-05-16 12:00:00,1.56,14.8901,2.3923,8.72486,2.6066
FCR,2013,2013-05-16 12:00:00,1.587,14.8301,2.4003,8.72449,2.5898
FCR,2013,2013-05-16 12:00:00,1.611,14.7794,2.1226,8.71141,3.0934
FCR,2013,2013-05-16 12:00:00,1.634,14.7369,2.1424,8.69571,3.0766
FCR,2013,2013-05-16 12:00:00,1.659,14.7018,2.1503,8.67751,3.043
FCR,2013,2013-05-16 12:00:00,1.68,14.6735,2.1345,8.65823,3.043
FCR,2013,2013-05-16 12:00:00,1.701,14.651,2.2654,8.61927,2.8081
FCR,2013,2013-05-16 12:00:00,1.722,14.6326,2.2654,8.60211,2.8416
FCR,2013,2013-05-16 12:00:00,1.741,14.6158,2.2495,8.58378,2.7577
FCR,2013,2013-05-16 12:00:00,1.762,14.5975,2.2535,8.56775,2.8584
FCR,2013,2013-05-16 12:00:00,1.786,14.5749,2.2535,8.55454,2.8248
FCR,2013,2013-05-16 12:00:00,1.814,14.5466,2.3209,8.53786,3.6305
FCR,2013,2013-05-16 12:00:00,1.846,14.5138,2.3289,8.52649,3.5634
FCR,2013,2013-05-16 12:00:00,1.882,14.4797,2.313,8.51777,3.6305
FCR,2013,2013-05-16 12:00:00,1.913,14.4473,2.3328,8.51027,3.5802
FCR,2013,2013-05-16 12:00:00,1.941,14.4181,2.3884,8.50993,3.5466
FCR,2013,2013-05-16 12:00:00,1.965,14.3917,2.4003,8.49991,3.6809
FCR,2013,2013-05-16 12:00:00,1.985,14.3674,2.3884,8.5037,3.6137
FCR,2013,2013-05-16 12:00:00,2.007,14.3444,2.3844,8.49533,3.5969
FCR,2013,2013-05-16 12:00:00,2.031,14.3216,2.2614,8.49552,2.6738
FCR,2013,2013-05-16 12:00:00,2.052,14.2981,2.2614,8.49587,2.6906
FCR,2013,2013-05-16 12:00:00,2.072,14.2732,2.2614,8.49369,2.6066
FCR,2013,2013-05-16 12:00:00,2.095,14.2468,2.2376,8.49539,2.6234
FCR,2013,2013-05-16 12:00:00,2.119,14.2185,2.3804,8.49469,2.6738
FCR,2013,2013-05-16 12:00:00,2.143,14.1878,2.4161,8.49829,2.6402
FCR,2013,2013-05-16 12:00:00,2.167,14.1544,2.3765,8.50808,2.5563
FCR,2013,2013-05-16 12:00:00,2.193,14.1183,2.3765,8.50403,2.657
FCR,2013,2013-05-16 12:00:00,2.218,14.0776,2.3725,8.4954,2.5731
FCR,2013,2013-05-16 12:00:00,2.241,14.0306,2.5709,8.48192,2.5898
FCR,2013,2013-05-16 12:00:00,2.264,13.9802,2.5629,8.47389,2.6402
FCR,2013,2013-05-16 12:00:00,2.285,13.9306,2.5748,8.4703,2.6402
FCR,2013,2013-05-16 12:00:00,2.308,13.8827,2.5907,8.47663,2.5898
FCR,2013,2013-05-16 12:00:00,2.336,13.8353,2.8208,8.46883,2.8248
FCR,2013,2013-05-16 12:00:00,2.363,13.7893,2.8129,8.46833,2.8752
FCR,2013,2013-05-16 12:00:00,2.389,13.7461,2.8446,8.47262,2.7745
FCR,2013,2013-05-16 12:00:00,2.413,13.7049,2.8287,8.45158,2.7409
FCR,2013,2013-05-16 12:00:00,2.434,13.664,2.9636,8.44575,3.0598
FCR,2013,2013-05-16 12:00:00,2.454,13.6224,2.9597,8.43167,3.0766
FCR,2013,2013-05-16 12:00:00,2.474,13.5791,2.9676,8.42094,3.0263
FCR,2013,2013-05-16 12:00:00,2.498,13.5327,2.9517,8.40393,3.0263
FCR,2013,2013-05-16 12:00:00,2.525,13.4834,2.9002,8.38901,3.043
FCR,2013,2013-05-16 12:00:00,2.553,13.4317,2.9041,8.38959,3.0598
FCR,2013,2013-05-16 12:00:00,2.577,13.3786,2.8843,8.38601,3.0095
FCR,2013,2013-05-16 12:00:00,2.6,13.3261,2.8962,8.38655,3.127
FCR,2013,2013-05-16 12:00:00,2.624,13.2772,2.8803,8.385,3.1102
FCR,2013,2013-05-16 12:00:00,2.653,13.2325,3.1541,8.37861,3.7984
FCR,2013,2013-05-16 12:00:00,2.681,13.1902,3.1342,8.37949,3.8487
FCR,2013,2013-05-16 12:00:00,2.704,13.1494,3.166,8.37539,3.8991
FCR,2013,2013-05-16 12:00:00,2.723,13.1103,3.162,8.35897,3.8487
FCR,2013,2013-05-16 12:00:00,2.743,13.0727,3.3366,8.34821,3.8151
FCR,2013,2013-05-16 12:00:00,2.765,13.0366,3.3286,8.34417,3.9159
FCR,2013,2013-05-16 12:00:00,2.791,13.0021,3.3326,8.33644,3.8655
FCR,2013,2013-05-16 12:00:00,2.814,12.969,3.3286,8.33151,3.8655
FCR,2013,2013-05-16 12:00:00,2.834,12.9364,2.8168,8.32713,2.8752
FCR,2013,2013-05-16 12:00:00,2.854,12.9023,2.8327,8.33169,2.7913
FCR,2013,2013-05-16 12:00:00,2.877,12.8644,2.8208,8.33413,2.7913
FCR,2013,2013-05-16 12:00:00,2.904,12.821,2.8287,8.33784,2.8081
FCR,2013,2013-05-16 12:00:00,2.928,12.7711,3.0152,8.34722,2.8416
FCR,2013,2013-05-16 12:00:00,2.951,12.7155,3.0271,8.35664,2.7913
FCR,2013,2013-05-16 12:00:00,2.973,12.657,3.0271,8.36018,2.7409
FCR,2013,2013-05-16 12:00:00,2.992,12.599,3.0073,8.37395,2.7241
FCR,2013,2013-05-16 12:00:00,3.016,12.5443,3.0351,8.37268,2.8081
FCR,2013,2013-05-16 12:00:00,3.043,12.4947,3.4754,8.37642,3.5634
FCR,2013,2013-05-16 12:00:00,3.067,12.4514,3.4794,8.37944,3.5298
FCR,2013,2013-05-16 12:00:00,3.088,12.4142,3.4596,8.3848,3.5802
FCR,2013,2013-05-16 12:00:00,3.107,12.3815,3.4715,8.39546,3.6305
FCR,2013,2013-05-16 12:00:00,3.124,12.352,3.0747,8.39062,3.0263
FCR,2013,2013-05-16 12:00:00,3.139,12.3246,3.0787,8.39917,3.1102
FCR,2013,2013-05-16 12:00:00,3.154,12.2979,3.0787,8.4076,3.0598
FCR,2013,2013-05-16 12:00:00,3.172,12.2706,3.0906,8.40221,3.043
FCR,2013,2013-05-16 12:00:00,3.193,12.2419,3.0112,8.396,2.6234
FCR,2013,2013-05-16 12:00:00,3.217,12.2111,3.0271,8.39869,2.6402
FCR,2013,2013-05-16 12:00:00,3.238,12.1777,3.0311,8.40029,2.6402
FCR,2013,2013-05-16 12:00:00,3.26,12.1415,3.0152,8.40334,2.5898
FCR,2013,2013-05-16 12:00:00,3.286,12.1028,2.9002,8.41868,2.6066
FCR,2013,2013-05-16 12:00:00,3.311,12.0611,2.9041,8.44768,2.6738
FCR,2013,2013-05-16 12:00:00,3.334,12.0149,2.9041,8.48499,2.5731
FCR,2013,2013-05-16 12:00:00,3.354,11.9639,2.8803,8.52281,2.5731
FCR,2013,2013-05-16 12:00:00,3.375,11.9087,2.8843,8.54794,2.6234
FCR,2013,2013-05-16 12:00:00,3.395,11.8499,3.0827,8.56597,2.6402
FCR,2013,2013-05-16 12:00:00,3.415,11.7877,3.0787,8.57273,2.6234
FCR,2013,2013-05-16 12:00:00,3.438,11.7262,3.0827,8.57316,2.6402
FCR,2013,2013-05-16 12:00:00,3.462,11.6709,3.0985,8.54733,2.5898
FCR,2013,2013-05-16 12:00:00,3.486,11.6222,3.0668,8.52862,2.657
FCR,2013,2013-05-16 12:00:00,3.511,11.5767,3.0708,8.51825,2.6738
FCR,2013,2013-05-16 12:00:00,3.536,11.5333,3.0946,8.51377,2.6234
FCR,2013,2013-05-16 12:00:00,3.559,11.4915,3.0906,8.52865,2.6402
FCR,2013,2013-05-16 12:00:00,3.579,11.4486,3.1342,8.54106,2.4052
FCR,2013,2013-05-16 12:00:00,3.598,11.3996,3.1461,8.56439,2.4052
FCR,2013,2013-05-16 12:00:00,3.621,11.3404,3.1382,8.58167,2.3884
FCR,2013,2013-05-16 12:00:00,3.645,11.2718,3.1461,8.60981,2.3213
FCR,2013,2013-05-16 12:00:00,3.669,11.1986,3.4635,8.62623,2.1702
FCR,2013,2013-05-16 12:00:00,3.693,11.1276,3.4715,8.63425,2.1199
FCR,2013,2013-05-16 12:00:00,3.717,11.0641,3.4715,8.63016,2.0863
FCR,2013,2013-05-16 12:00:00,3.738,11.0107,3.4675,8.62396,2.1031
FCR,2013,2013-05-16 12:00:00,3.757,10.9667,3.4596,8.60771,2.1199
FCR,2013,2013-05-16 12:00:00,3.776,10.9299,3.654,8.60253,1.7674
FCR,2013,2013-05-16 12:00:00,3.793,10.8986,3.6381,8.58453,1.801
FCR,2013,2013-05-16 12:00:00,3.811,10.8711,3.646,8.56982,1.8513
FCR,2013,2013-05-16 12:00:00,3.833,10.845,3.654,8.54852,1.8513
FCR,2013,2013-05-16 12:00:00,3.855,10.8177,3.646,8.52331,1.7674
FCR,2013,2013-05-16 12:00:00,3.875,10.7882,3.654,8.49552,1.8513
FCR,2013,2013-05-16 12:00:00,3.896,10.7559,3.6421,8.4463,1.8513
FCR,2013,2013-05-16 12:00:00,3.917,10.7201,3.654,8.39756,1.8177
FCR,2013,2013-05-16 12:00:00,3.94,10.6804,3.8404,8.33343,1.8177
FCR,2013,2013-05-16 12:00:00,3.965,10.6367,3.8484,8.27837,1.952
FCR,2013,2013-05-16 12:00:00,3.986,10.5884,3.8444,8.21648,1.8177
FCR,2013,2013-05-16 12:00:00,4.006,10.5329,3.8444,8.15187,1.7506
FCR,2013,2013-05-16 12:00:00,4.03,10.4676,3.8325,8.1108,1.5828
FCR,2013,2013-05-16 12:00:00,4.057,10.3917,3.8523,8.06794,1.6331
FCR,2013,2013-05-16 12:00:00,4.085,10.307,3.8404,8.04022,1.5156
FCR,2013,2013-05-16 12:00:00,4.113,10.2178,3.8404,8.02323,1.5492
FCR,2013,2013-05-16 12:00:00,4.138,10.1303,3.8444,8.01822,1.5324
FCR,2013,2013-05-16 12:00:00,4.163,10.0502,3.7174,8.0171,1.4988
FCR,2013,2013-05-16 12:00:00,4.191,9.9815,3.7174,8.00626,1.566
FCR,2013,2013-05-16 12:00:00,4.216,9.9271,3.7174,7.99666,1.5828
FCR,2013,2013-05-16 12:00:00,4.237,9.8856,3.7412,7.97188,1.5492
FCR,2013,2013-05-16 12:00:00,4.256,9.8491,3.5825,7.95092,1.2638
FCR,2013,2013-05-16 12:00:00,4.281,9.8105,3.5786,7.91502,1.2638
FCR,2013,2013-05-16 12:00:00,4.309,9.7686,3.5825,7.88612,1.3478
FCR,2013,2013-05-16 12:00:00,4.335,9.7249,3.5825,7.84417,1.3142
FCR,2013,2013-05-16 12:00:00,4.36,9.6777,3.408,7.79765,1.2303
FCR,2013,2013-05-16 12:00:00,4.382,9.6237,3.404,7.73263,1.3478
FCR,2013,2013-05-16 12:00:00,4.404,9.5622,3.408,7.67618,1.2974
FCR,2013,2013-05-16 12:00:00,4.43,9.4968,3.4,7.62324,1.2638
FCR,2013,2013-05-16 12:00:00,4.457,9.4322,2.8208,7.56171,1.0121
FCR,2013,2013-05-16 12:00:00,4.486,9.3706,2.8526,7.50176,1.0456
FCR,2013,2013-05-16 12:00:00,4.512,9.3111,2.8287,7.45706,1.0456
FCR,2013,2013-05-16 12:00:00,4.534,9.2514,2.8248,7.3997,1.0288
FCR,2013,2013-05-16 12:00:00,4.557,9.193,2.8168,7.32717,1.0121
FCR,2013,2013-05-16 12:00:00,4.581,9.1388,2.6502,7.25499,0.7603
FCR,2013,2013-05-16 12:00:00,4.602,9.0853,2.6383,7.1676,0.7603
FCR,2013,2013-05-16 12:00:00,4.622,9.0264,2.6304,7.09601,0.7267
FCR,2013,2013-05-16 12:00:00,4.645,8.9625,2.6502,7.04371,0.7267
FCR,2013,2013-05-16 12:00:00,4.669,8.8984,2.1979,6.98592,0.7267
FCR,2013,2013-05-16 12:00:00,4.692,8.8377,2.19,6.98113,0.7771
FCR,2013,2013-05-16 12:00:00,4.718,8.7833,2.194,7.00177,0.7603
FCR,2013,2013-05-16 12:00:00,4.745,8.7371,2.2217,7.04175,0.7771
FCR,2013,2013-05-16 12:00:00,4.77,8.6975,1.9956,7.10453,0.9449
FCR,2013,2013-05-16 12:00:00,4.799,8.6618,1.9956,7.17036,1.0456
FCR,2013,2013-05-16 12:00:00,4.829,8.6277,1.9996,7.23185,1.0121
FCR,2013,2013-05-16 12:00:00,4.854,8.5921,2.0154,7.28448,0.9785
FCR,2013,2013-05-16 12:00:00,4.88,8.553,1.8052,7.32871,1.0456
FCR,2013,2013-05-16 12:00:00,4.909,8.5122,1.8091,7.35963,0.9953
FCR,2013,2013-05-16 12:00:00,4.936,8.4742,1.8131,7.37974,0.9785
FCR,2013,2013-05-16 12:00:00,4.96,8.4412,1.8052,7.38915,0.9953
FCR,2013,2013-05-16 12:00:00,4.981,8.4115,1.8052,7.39451,1.0121
FCR,2013,2013-05-16 12:00:00,5.004,8.383,1.6306,7.40503,0.7267
FCR,2013,2013-05-16 12:00:00,5.026,8.3551,1.6266,7.41408,0.6764
FCR,2013,2013-05-16 12:00:00,5.048,8.329,1.6266,7.41006,0.8106
FCR,2013,2013-05-16 12:00:00,5.07,8.3057,1.6147,7.42304,0.8106
FCR,2013,2013-05-16 12:00:00,5.09,8.2853,1.4918,7.42829,0.7771
FCR,2013,2013-05-16 12:00:00,5.11,8.2672,1.4878,7.43124,0.7267
FCR,2013,2013-05-16 12:00:00,5.129,8.2511,1.4918,7.43566,0.7771
FCR,2013,2013-05-16 12:00:00,5.149,8.2367,1.4878,7.42658,0.7267
FCR,2013,2013-05-16 12:00:00,5.169,8.2235,1.3489,7.44333,0.9449
FCR,2013,2013-05-16 12:00:00,5.189,8.2115,1.3489,7.45074,1.0288
FCR,2013,2013-05-16 12:00:00,5.211,8.2011,1.3648,7.45158,1.0121
FCR,2013,2013-05-16 12:00:00,5.236,8.1928,1.3648,7.43811,0.9953
FCR,2013,2013-05-16 12:00:00,5.26,8.1861,1.2299,7.43683,1.1296
FCR,2013,2013-05-16 12:00:00,5.282,8.1807,1.2339,7.43687,1.0456
FCR,2013,2013-05-16 12:00:00,5.306,8.1763,1.2378,7.42405,0.9953
FCR,2013,2013-05-16 12:00:00,5.332,8.173,1.2339,7.42068,1.0121
FCR,2013,2013-05-16 12:00:00,5.357,8.171,1.2378,7.41194,0.9785
FCR,2013,2013-05-16 12:00:00,5.379,8.17,1.2577,7.41909,1.0121
FCR,2013,2013-05-16 12:00:00,5.399,8.1687,1.2339,7.41844,0.9953
FCR,2013,2013-05-16 12:00:00,5.418,8.1664,1.2339,7.41803,0.9785
FCR,2013,2013-05-16 12:00:00,5.441,8.1631,1.2299,7.39879,1.0456
FCR,2013,2013-05-16 12:00:00,5.465,8.1594,1.1704,7.42336,0.9953
FCR,2013,2013-05-16 12:00:00,5.486,8.1553,1.1664,7.41329,1.0121
FCR,2013,2013-05-16 12:00:00,5.509,8.1505,1.1744,7.41505,1.0121
FCR,2013,2013-05-16 12:00:00,5.532,8.1445,1.1942,7.38797,0.9953
FCR,2013,2013-05-16 12:00:00,5.553,8.1371,1.1069,7.38182,0.9449
FCR,2013,2013-05-16 12:00:00,5.573,8.1288,1.1228,7.38018,1.0792
FCR,2013,2013-05-16 12:00:00,5.595,8.1211,1.1188,7.35888,1.0456
FCR,2013,2013-05-16 12:00:00,5.619,8.1153,1.103,7.35389,1.0121
FCR,2013,2013-05-16 12:00:00,5.645,8.1118,1.1069,7.34652,1.0456
FCR,2013,2013-05-16 12:00:00,5.669,8.1101,1.1149,7.34985,1.0792
FCR,2013,2013-05-16 12:00:00,5.693,8.1094,1.1149,7.34622,1.0456
FCR,2013,2013-05-16 12:00:00,5.718,8.1091,1.095,7.34548,0.9785
FCR,2013,2013-05-16 12:00:00,5.744,8.1089,1.103,7.34965,0.9953
FCR,2013,2013-05-16 12:00:00,5.769,8.1086,1.0514,7.35722,0.9953
FCR,2013,2013-05-16 12:00:00,5.793,8.1084,1.0315,7.35984,0.9449
FCR,2013,2013-05-16 12:00:00,5.814,8.108,1.0434,7.36776,1.0288
FCR,2013,2013-05-16 12:00:00,5.836,8.1074,1.0315,7.36703,1.0456
FCR,2013,2013-05-16 12:00:00,5.857,8.1065,1.0276,7.37272,0.9953
FCR,2013,2013-05-16 12:00:00,5.882,8.1054,1.0474,7.38294,1.0288
FCR,2013,2013-05-16 12:00:00,5.909,8.1046,1.0434,7.38712,1.0792
FCR,2013,2013-05-16 12:00:00,5.932,8.1045,1.0474,7.39944,1.0121
FCR,2013,2013-05-16 12:00:00,5.955,8.105,1.0395,7.42042,1.0121
FCR,2013,2013-05-16 12:00:00,5.98,8.1057,1.0553,7.42184,0.9953
FCR,2013,2013-05-16 12:00:00,6.005,8.1063,1.0672,7.42519,0.9449
FCR,2013,2013-05-16 12:00:00,6.028,8.1065,1.0395,7.42756,0.9785
FCR,2013,2013-05-16 12:00:00,6.048,8.1064,1.1188,7.42676,1.2974
FCR,2013,2013-05-16 12:00:00,6.073,8.1062,1.1069,7.42485,1.2638
FCR,2013,2013-05-16 12:00:00,6.101,8.106,1.1069,7.41726,1.2471
FCR,2013,2013-05-16 12:00:00,6.126,8.1055,1.1069,7.40021,1.2638
FCR,2013,2013-05-16 12:00:00,6.149,8.1048,1.103,7.38734,1.2638
FCR,2013,2013-05-16 12:00:00,6.175,8.1038,1.1783,7.38259,1.3142
FCR,2013,2013-05-16 12:00:00,6.198,8.1028,1.1625,7.3737,1.1967
FCR,2013,2013-05-16 12:00:00,6.22,8.1019,1.1704,7.36809,1.331
FCR,2013,2013-05-16 12:00:00,6.243,8.1013,1.1823,7.36113,1.331
FCR,2013,2013-05-16 12:00:00,6.264,8.1008,1.1188,7.34898,1.0456
FCR,2013,2013-05-16 12:00:00,6.284,8.1,1.103,7.33921,0.9785
FCR,2013,2013-05-16 12:00:00,6.305,8.0983,1.1307,7.32038,1.0456
FCR,2013,2013-05-16 12:00:00,6.327,8.0952,1.103,7.31122,1.0121
FCR,2013,2013-05-16 12:00:00,6.351,8.0903,1.0276,7.29244,1.1296
FCR,2013,2013-05-16 12:00:00,6.379,8.0835,1.0434,7.28164,1.096
FCR,2013,2013-05-16 12:00:00,6.407,8.0748,1.0395,7.27689,0.9953
FCR,2013,2013-05-16 12:00:00,6.434,8.0646,1.0434,7.26804,0.9449
FCR,2013,2013-05-16 12:00:00,6.458,8.0539,1.1069,7.24376,1.0456
FCR,2013,2013-05-16 12:00:00,6.478,8.0444,1.1188,7.2483,1.0456
FCR,2013,2013-05-16 12:00:00,6.499,8.0371,1.1188,7.24061,0.9785
FCR,2013,2013-05-16 12:00:00,6.523,8.0323,1.1069,7.2344,1.0288
FCR,2013,2013-05-16 12:00:00,6.55,8.0296,1.103,7.23334,0.9953
FCR,2013,2013-05-16 12:00:00,6.573,8.0288,1.1268,7.23121,0.9449
FCR,2013,2013-05-16 12:00:00,6.596,8.0292,1.1188,7.2358,0.9953
FCR,2013,2013-05-16 12:00:00,6.62,8.0295,1.1069,7.23888,0.9953
FCR,2013,2013-05-16 12:00:00,6.645,8.0285,1.1268,7.23237,1.0121
FCR,2013,2013-05-16 12:00:00,6.67,8.0262,1.0474,7.22306,0.9953
FCR,2013,2013-05-16 12:00:00,6.697,8.0234,1.0395,7.22764,1.0456
FCR,2013,2013-05-16 12:00:00,6.73,8.021,1.0553,7.22866,1.0456
FCR,2013,2013-05-16 12:00:00,6.766,8.0192,1.0474,7.22536,0.9281
FCR,2013,2013-05-16 12:00:00,6.792,8.0181,1.0434,7.22336,1.0121
FCR,2013,2013-05-16 12:00:00,6.812,8.0175,1.0514,7.22352,1.0456
FCR,2013,2013-05-16 12:00:00,6.834,8.0172,1.0633,7.21309,0.9449
FCR,2013,2013-05-16 12:00:00,6.858,8.017,1.0276,7.22159,0.9953
FCR,2013,2013-05-16 12:00:00,6.883,8.0169,1.0474,7.22636,1.2638
FCR,2013,2013-05-16 12:00:00,6.905,8.0169,1.0315,7.21669,1.2303
FCR,2013,2013-05-16 12:00:00,6.926,8.017,1.0474,7.21818,1.2638
FCR,2013,2013-05-16 12:00:00,6.948,8.0172,1.0434,7.22302,1.2974
FCR,2013,2013-05-16 12:00:00,6.967,8.0174,1.0315,7.22332,1.2303
FCR,2013,2013-05-16 12:00:00,6.99,8.0174,0.9205,7.21449,1.0456
FCR,2013,2013-05-16 12:00:00,7.015,8.0172,0.9006,7.20913,0.9449
FCR,2013,2013-05-16 12:00:00,7.041,8.0167,0.8887,7.22456,1.0456
FCR,2013,2013-05-16 12:00:00,7.067,8.0161,0.9205,7.22267,1.0288
FCR,2013,2013-05-16 12:00:00,7.092,8.0155,0.9125,7.21508,0.9449
FCR,2013,2013-05-16 12:00:00,7.113,8.015,0.9046,7.20705,1.0456
FCR,2013,2013-05-16 12:00:00,7.132,8.0144,0.9165,7.22172,1.0456
FCR,2013,2013-05-16 12:00:00,7.157,8.0138,0.9284,7.21499,0.9281
FCR,2013,2013-05-16 12:00:00,7.182,8.0131,0.9284,7.20576,0.9953
FCR,2013,2013-05-16 12:00:00,7.201,8.0126,0.9284,7.19148,0.9953
